kind,kindKey,role,state,horizon,weatherTag,ruleSignal,ruleUse,riskNote,confidence,probabilityEdgePct,occurrences,medianDeviationRate,medianDeviationAtr,medianPositionPct,returnCloserProbabilityPct,continueAwayProbabilityPct,crossBaselineProbabilityPct,reversionDirectionHitPct,atrUpProbabilityPct,atrDownProbabilityPct,medianDistanceChangeAtr,avgReturnPct
233MA,ma233,大周期天气过滤,233MA下侧极端,10,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,中,11.32,645,-47.9612,-9.2371,40.98,44.34,55.66,1.24,43.26,43.72,56.28,0.4443,-1.6454
233MA,ma233,大周期天气过滤,233MA下侧偏离,10,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,样本偏少,60.0,35,-18.834,-2.0025,75.45,20.0,80.0,5.71,25.71,54.29,45.71,0.8511,-7.7435
233MA,ma233,大周期天气过滤,233MA贴近中轴,10,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,样本偏少,100.0,3,-0.166,-0.0137,86.43,0.0,100.0,33.33,33.33,100.0,0.0,2.1808,-23.4835
233MA,ma233,大周期天气过滤,233MA上侧极端,10,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,样本偏少,0.0,20,17.1762,1.5701,98.85,50.0,50.0,45.0,75.0,80.0,20.0,0.127,-13.8209
中值,middle,短期拉伸/回归,中值下侧极端,1,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,样本偏少,39.14,46,-24.2121,-2.831,13.13,69.57,30.43,0.0,52.17,23.91,76.09,-0.2757,0.8451
中值,middle,短期拉伸/回归,中值下侧偏离,1,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,2.66,376,-11.7449,-1.3624,35.3,48.67,51.33,6.38,46.81,31.91,68.09,0.0107,-0.1172
中值,middle,短期拉伸/回归,中值贴近中轴,1,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,样本偏少,78.0,100,-0.1734,-0.0223,55.53,11.0,89.0,37.0,43.0,48.0,52.0,0.3235,-0.478
中值,middle,短期拉伸/回归,中值上侧极端,1,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,样本偏少,85.72,14,23.7788,2.2464,89.79,92.86,7.14,0.0,78.57,92.86,7.14,-0.4014,-1.9709
中值,middle,短期拉伸/回归,中值上侧偏离,1,短期上侧偏离,回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,中,15.9,176,10.1944,1.0596,71.87,57.95,42.05,10.8,56.25,52.84,47.16,-0.0994,-0.5136
中值,middle,短期拉伸/回归,中值下侧极端,3,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,样本偏少,52.18,46,-24.2121,-2.831,13.13,76.09,23.91,0.0,43.48,26.09,73.91,-0.5636,0.0259
中值,middle,短期拉伸/回归,中值下侧偏离,3,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,2.14,374,-11.7449,-1.3624,35.3,48.93,51.07,16.04,47.59,31.82,68.18,0.0198,0.1709
中值,middle,短期拉伸/回归,中值贴近中轴,3,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,样本偏少,80.0,100,-0.1734,-0.0223,55.53,10.0,90.0,43.0,47.0,46.0,54.0,0.5291,-1.4123
中值,middle,短期拉伸/回归,中值上侧极端,3,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,样本偏少,100.0,14,23.7788,2.2464,89.79,100.0,0.0,7.14,78.57,85.71,14.29,-1.4708,-7.2423
中值,middle,短期拉伸/回归,中值上侧偏离,3,短期上侧偏离,回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,中,12.5,176,10.1944,1.0596,71.87,56.25,43.75,28.41,60.8,58.52,41.48,-0.1691,-1.8374
中值,middle,短期拉伸/回归,中值下侧极端,5,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,样本偏少,65.22,46,-24.2121,-2.831,13.13,82.61,17.39,2.17,50.0,32.61,67.39,-0.8441,0.4528
中值,middle,短期拉伸/回归,中值下侧偏离,5,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,0.54,372,-11.7905,-1.3669,35.23,49.73,50.27,23.39,47.31,30.38,69.62,0.0081,0.2626
中值,middle,短期拉伸/回归,中值贴近中轴,5,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,样本偏少,86.0,100,-0.1734,-0.0223,55.53,7.0,93.0,44.0,52.0,46.0,54.0,0.7093,-1.8922
中值,middle,短期拉伸/回归,中值上侧极端,5,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,样本偏少,100.0,14,23.7788,2.2464,89.79,100.0,0.0,35.71,78.57,85.71,14.29,-1.4469,-10.8257
中值,middle,短期拉伸/回归,中值上侧偏离,5,短期上侧偏离,轻微回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,5.68,176,10.1944,1.0596,71.87,52.84,47.16,40.91,68.75,67.05,32.95,-0.0791,-3.4829
中值,middle,短期拉伸/回归,中值下侧极端,10,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,样本偏少,100.0,46,-24.2121,-2.831,13.13,100.0,0.0,23.91,52.17,28.26,71.74,-1.3952,1.6599
中值,middle,短期拉伸/回归,中值下侧偏离,10,短期下侧偏离,回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,中,14.06,370,-11.8712,-1.3739,35.13,57.03,42.97,33.51,52.7,32.97,67.03,-0.1792,0.47
中值,middle,短期拉伸/回归,中值贴近中轴,10,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,样本偏少,86.0,100,-0.1734,-0.0223,55.53,7.0,93.0,43.0,49.0,49.0,51.0,1.0159,-4.7156
中值,middle,短期拉伸/回归,中值上侧极端,10,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,样本偏少,85.72,14,23.7788,2.2464,89.79,92.86,7.14,78.57,85.71,92.86,7.14,-1.2953,-15.0116
中值,middle,短期拉伸/回归,中值上侧偏离,10,短期上侧偏离,回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,中,13.3,173,10.207,1.0673,71.99,43.35,56.65,61.27,78.03,71.1,28.9,0.0964,-7.2122
