date,close,gate,topWeatherRoute,topWeatherScore,actionBias,volatilityState,atrPct,atrPercentile,volatilityMultiple,volatilityMultiplePercentile,remainingMomentumAtr,remainingMomentumState,shortAtrState,atr3Pct,atr8Pct,atr13Pct,atr21Pct,atr3To21,atr8To21,fiveDayAtrDownProbabilityPct,fiveDayAtrUpProbabilityPct,fiveDayFutureMomentumPositivePct,middleState,middleDeviationRate,middleDeviationAtr,middlePositionPct,middleTenDayReturnCloserPct,maState,maDeviationRate,maDeviationAtr,maPositionPct,maTenDayContinueAwayPct,trendState,trendScore,resonanceDirection,resonanceCount,volumeState,volumeMultiple,weatherSummary
2026-05-30 16:00,1.15,绿,趋势策略天气,78,趋势天气较友好，等方向和量能确认,低波动启动,4.1272,21.21,1.0935,69.81,0.0935,接近正常动能,短ATR中性,3.7659,4.0885,4.1239,4.171,0.9029,0.9802,43.24,56.76,36.58,中值下侧偏离,-6.2806,-1.651,29.53,53.32,233MA下侧极端,-31.7102,-11.4401,20.19,59.72,强趋势下行,-8.5617,down,3,放量,1.6289,低波动启动 / 接近正常动能 / 短期下侧偏离 / 大周期弱势深水区
