kind,kindKey,role,state,horizon,weatherTag,ruleSignal,ruleUse,riskNote,confidence,probabilityEdgePct,occurrences,medianDeviationRate,medianDeviationAtr,medianPositionPct,returnCloserProbabilityPct,continueAwayProbabilityPct,crossBaselineProbabilityPct,reversionDirectionHitPct,atrUpProbabilityPct,atrDownProbabilityPct,medianDistanceChangeAtr,avgReturnPct
233MA,ma233,大周期天气过滤,233MA下侧极端,5,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,中,14.82,979,-34.5603,-7.3097,58.26,42.59,57.41,1.02,49.23,34.42,65.58,0.2676,0.6076
233MA,ma233,大周期天气过滤,233MA下侧偏离,5,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,强,35.48,155,-9.8118,-1.4171,74.78,32.26,67.74,19.35,40.0,54.84,45.16,0.6475,-1.8512
233MA,ma233,大周期天气过滤,233MA贴近中轴,5,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,样本偏少,78.94,57,0.048,0.0046,78.5,10.53,89.47,36.84,43.86,66.67,33.33,0.9057,0.8269
233MA,ma233,大周期天气过滤,233MA上侧极端,5,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,弱,4.4,410,77.6799,4.3742,89.47,52.2,47.8,0.49,48.05,51.95,48.05,-0.0537,2.3095
233MA,ma233,大周期天气过滤,233MA上侧偏离,5,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,弱,1.18,170,15.3485,1.487,80.19,50.59,49.41,20.0,51.18,48.24,51.76,-0.0268,1.8792
233MA,ma233,大周期天气过滤,233MA下侧极端,10,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,中,13.58,979,-34.5603,-7.3097,58.26,43.21,56.79,2.04,47.91,36.36,63.64,0.4246,1.0245
233MA,ma233,大周期天气过滤,233MA下侧偏离,10,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,强,58.7,155,-9.8118,-1.4171,74.78,20.65,79.35,27.74,40.0,55.48,44.52,1.0934,0.9329
233MA,ma233,大周期天气过滤,233MA贴近中轴,10,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,样本偏少,100.0,57,0.048,0.0046,78.5,0.0,100.0,42.11,42.11,63.16,36.84,1.6804,-0.9413
233MA,ma233,大周期天气过滤,233MA上侧极端,10,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,中,10.12,405,78.6247,4.3557,89.43,55.06,44.94,1.48,48.4,57.28,42.72,-0.213,4.736
233MA,ma233,大周期天气过滤,233MA上侧偏离,10,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,中强,20.0,170,15.3485,1.487,80.19,40.0,60.0,27.65,50.59,50.0,50.0,0.3839,1.8508
中值,middle,短期拉伸/回归,中值下侧极端,1,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,中,10.14,138,-24.2262,-2.5603,10.07,55.07,44.93,0.0,50.72,31.88,68.12,-0.0519,0.2586
中值,middle,短期拉伸/回归,中值下侧偏离,1,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,1.6,752,-8.9849,-1.1833,37.2,50.8,49.2,5.59,47.21,31.25,68.75,-0.0036,-0.1554
中值,middle,短期拉伸/回归,中值贴近中轴,1,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,50.4,250,0.192,0.0236,52.98,24.8,75.2,34.0,48.0,38.4,61.6,0.2685,0.0497
中值,middle,短期拉伸/回归,中值上侧极端,1,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,样本偏少,44.44,54,24.6833,2.7222,89.02,72.22,27.78,0.0,53.7,72.22,27.78,-0.3777,0.9628
中值,middle,短期拉伸/回归,中值上侧偏离,1,短期上侧偏离,回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,中,12.9,581,10.5901,1.2525,67.68,56.45,43.55,4.99,50.26,48.71,51.29,-0.0757,0.5738
中值,middle,短期拉伸/回归,中值下侧极端,3,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,中强,18.84,138,-24.2262,-2.5603,10.07,59.42,40.58,2.9,47.1,31.88,68.12,-0.1827,0.8037
中值,middle,短期拉伸/回归,中值下侧偏离,3,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,0.26,752,-8.9849,-1.1833,37.2,50.13,49.87,13.16,45.88,29.52,70.48,-0.0052,-0.2787
中值,middle,短期拉伸/回归,中值贴近中轴,3,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,74.4,250,0.192,0.0236,52.98,12.8,87.2,40.8,44.0,40.4,59.6,0.5955,-0.0183
中值,middle,短期拉伸/回归,中值上侧极端,3,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,样本偏少,59.26,54,24.6833,2.7222,89.02,79.63,20.37,0.0,51.85,85.19,14.81,-0.6896,3.2055
中值,middle,短期拉伸/回归,中值上侧偏离,3,短期上侧偏离,回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,中,15.38,579,10.594,1.2534,67.7,57.69,42.31,14.34,50.95,56.48,43.52,-0.1101,1.5586
中值,middle,短期拉伸/回归,中值下侧极端,5,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,强,34.78,138,-24.2262,-2.5603,10.07,67.39,32.61,6.52,50.72,30.43,69.57,-0.6277,0.9175
中值,middle,短期拉伸/回归,中值下侧偏离,5,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,2.12,752,-8.9849,-1.1833,37.2,51.06,48.94,20.21,46.41,28.46,71.54,-0.028,-0.2738
中值,middle,短期拉伸/回归,中值贴近中轴,5,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,77.6,250,0.192,0.0236,52.98,11.2,88.8,44.4,48.4,47.6,52.4,0.756,-0.4855
中值,middle,短期拉伸/回归,中值上侧极端,5,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,样本偏少,74.08,54,24.6833,2.7222,89.02,87.04,12.96,3.7,46.3,90.74,9.26,-1.1623,5.2301
中值,middle,短期拉伸/回归,中值上侧偏离,5,短期上侧偏离,轻微回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,6.06,577,10.594,1.2534,67.7,53.03,46.97,21.84,45.23,57.37,42.63,-0.0902,2.6685
中值,middle,短期拉伸/回归,中值下侧极端,10,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,强,59.42,138,-24.2262,-2.5603,10.07,79.71,20.29,20.29,47.83,22.46,77.54,-1.1776,1.0808
中值,middle,短期拉伸/回归,中值下侧偏离,10,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,8.52,752,-8.9849,-1.1833,37.2,54.26,45.74,32.18,48.01,31.12,68.88,-0.096,-0.0412
中值,middle,短期拉伸/回归,中值贴近中轴,10,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,90.4,250,0.192,0.0236,52.98,4.8,95.2,46.0,45.6,48.0,52.0,0.8744,-1.8421
中值,middle,短期拉伸/回归,中值上侧极端,10,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,样本偏少,84.32,51,23.9343,2.6909,88.47,92.16,7.84,13.73,39.22,94.12,5.88,-1.544,10.2655
中值,middle,短期拉伸/回归,中值上侧偏离,10,短期上侧偏离,轻微回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,4.34,575,10.594,1.2534,67.7,52.17,47.83,37.74,48.0,62.96,37.04,-0.0535,5.4705
