component,state,horizon,occurrences,confidence,probabilityEdgePct,atrUpProbabilityPct,atrDownProbabilityPct,strongAtrUpProbabilityPct,strongAtrDownProbabilityPct,futureRemainingMomentumPositivePct,avgAtrChangePct,medianAtrChangePct,avgFutureVolatilityMultiple,medianFutureRemainingMomentumAtr,lastSeen
波动状态,波动压缩,1,1608,强,34.83,32.59,67.41,2.49,0,30.85,-0.4705,-1.366,0.9135,-0.193,2026-05-30 20:00
波动状态,波动压缩,3,1606,中强,19.55,40.22,59.78,10.34,5.54,35.99,-0.2493,-1.9327,0.9739,-0.1472,2026-05-30 12:00
波动状态,波动压缩,5,1604,中,14.34,42.83,57.17,18.14,17.58,38.47,0.9324,-2.0164,1.0246,-0.1203,2026-05-30 04:00
波动状态,波动压缩,10,1602,弱,3.37,51.69,48.31,28.96,23.97,43.13,3.892,0.5609,1.0557,-0.0815,2026-05-29 04:00
波动状态,常态波动,1,1351,中强,16.36,41.82,58.18,2.44,0,36.2,0.1033,-0.6523,0.9731,-0.1271,2026-05-30 00:00
波动状态,常态波动,3,1351,中,13.69,43.15,56.85,11.25,4.15,37.97,0.8522,-1.158,0.9924,-0.1172,2026-05-30 00:00
波动状态,常态波动,5,1351,中,11.18,44.41,55.59,17.32,12.51,37.08,1.3889,-1.4289,0.9798,-0.1355,2026-05-30 00:00
波动状态,常态波动,10,1350,弱,6.22,46.89,53.11,24.52,24.59,36.37,2.4227,-1.0154,0.9837,-0.1305,2026-05-29 08:00
波动状态,低波动启动,1,1755,弱,2.34,51.17,48.83,5.81,0,48.6,1.2993,0.1259,1.1219,-0.0194,2026-05-29 16:00
波动状态,低波动启动,3,1755,弱,4.16,52.08,47.92,16.24,2.62,43.76,2.8691,0.3571,1.0708,-0.0601,2026-05-29 16:00
波动状态,低波动启动,5,1755,弱,7.24,53.62,46.38,21.42,8.43,43.36,3.8823,0.8569,1.0445,-0.0808,2026-05-29 16:00
波动状态,低波动启动,10,1753,中,13.41,56.7,43.3,34.17,16.6,39.3,7.0429,2.7532,1.01,-0.1041,2026-05-28 16:00
波动状态,高波动扩张,1,1367,弱,1.68,50.84,49.16,6.44,0.95,47.48,0.7556,0.1142,1.0856,-0.0248,2026-05-14 12:00
波动状态,高波动扩张,3,1367,弱,7.53,46.23,53.77,14.48,8.41,37.97,1.2892,-0.6187,0.9962,-0.1246,2026-05-14 12:00
波动状态,高波动扩张,5,1367,中,13.09,43.45,56.55,18.22,17.48,36.14,1.1526,-1.7051,0.958,-0.1413,2026-05-14 12:00
波动状态,高波动扩张,10,1367,中强,20.56,39.72,60.28,21.51,33.94,32.19,-0.5908,-4.5471,0.9114,-0.1904,2026-05-14 12:00
波动状态,高波动冷却,1,1685,强,44.33,27.83,72.17,1.31,0,24.09,-1.0949,-1.669,0.8321,-0.2499,2026-05-15 16:00
波动状态,高波动冷却,3,1685,强,44.21,27.89,72.11,5.46,9.73,30.5,-2.533,-3.9246,0.8848,-0.2147,2026-05-15 16:00
波动状态,高波动冷却,5,1685,强,41.72,29.14,70.86,8.49,27.83,30.74,-3.4432,-5.1302,0.905,-0.2002,2026-05-15 16:00
波动状态,高波动冷却,10,1685,强,43.03,28.49,71.51,13.47,44.51,34.36,-4.7077,-8.1193,0.947,-0.1651,2026-05-15 16:00
短ATR状态,短ATR降温,1,2696,强,36.13,31.94,68.06,2.26,0,29.27,-0.626,-1.4535,0.892,-0.2218,2026-05-30 20:00
短ATR状态,短ATR降温,3,2694,强,28.95,35.52,64.48,9.69,7.24,34.48,-0.8237,-2.7727,0.9512,-0.1635,2026-05-30 12:00
短ATR状态,短ATR降温,5,2692,中强,23.48,38.26,61.74,14.75,20.91,35.48,-0.56,-3.2907,0.9767,-0.1511,2026-05-26 04:00
短ATR状态,短ATR降温,10,2692,中,11.22,44.39,55.61,23.81,29.98,39.15,1.3066,-2.2072,1.0115,-0.1152,2026-05-26 04:00
短ATR状态,短ATR升温,1,2029,弱,0.34,49.83,50.17,6.16,0.44,47.81,1.063,-0.0071,1.1083,-0.0227,2026-05-29 16:00
