kind,kindKey,role,state,horizon,weatherTag,ruleSignal,ruleUse,riskNote,confidence,probabilityEdgePct,occurrences,medianDeviationRate,medianDeviationAtr,medianPositionPct,returnCloserProbabilityPct,continueAwayProbabilityPct,crossBaselineProbabilityPct,reversionDirectionHitPct,atrUpProbabilityPct,atrDownProbabilityPct,medianDistanceChangeAtr,avgReturnPct
233MA,ma233,大周期天气过滤,233MA下侧极端,1,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,中,17.14,6737,-12.1007,-6.0182,47.07,41.43,58.57,0.03,49.64,34.82,65.18,0.1112,-0.0244
233MA,ma233,大周期天气过滤,233MA下侧偏离,1,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,弱,6.1,2030,-2.524,-1.3844,59.84,46.95,53.05,3.94,50.74,31.67,68.33,0.0306,-0.0028
233MA,ma233,大周期天气过滤,233MA贴近中轴,1,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,强,51.08,699,-0.0144,-0.0073,63.6,24.46,75.54,33.48,48.93,32.62,67.38,0.1903,-0.0019
233MA,ma233,大周期天气过滤,233MA上侧极端,1,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,中,15.5,6448,16.2593,6.167,79.84,42.25,57.75,0.05,48.81,38.12,61.88,0.1064,0.0701
233MA,ma233,大周期天气过滤,233MA上侧偏离,1,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,弱,7.12,2235,2.6242,1.4495,67.41,46.44,53.56,4.16,48.9,35.53,64.47,0.0422,0.0298
233MA,ma233,大周期天气过滤,233MA下侧极端,3,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,中,10.06,6735,-12.1061,-6.017,47.08,44.97,55.03,0.21,49.99,37.21,62.79,0.1171,-0.0625
233MA,ma233,大周期天气过滤,233MA下侧偏离,3,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,中,11.52,2030,-2.524,-1.3844,59.84,44.24,55.76,11.38,50.39,35.96,64.04,0.1012,-0.0372
233MA,ma233,大周期天气过滤,233MA贴近中轴,3,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,强,68.82,699,-0.0144,-0.0073,63.6,15.59,84.41,40.77,48.78,35.77,64.23,0.4374,0.0493
233MA,ma233,大周期天气过滤,233MA上侧极端,3,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,弱,7.56,6448,16.2593,6.167,79.84,46.22,53.78,0.19,48.08,43.05,56.95,0.1013,0.2248
233MA,ma233,大周期天气过滤,233MA上侧偏离,3,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,中,10.24,2235,2.6242,1.4495,67.41,44.88,55.12,10.65,49.31,40.22,59.78,0.1022,0.0171
233MA,ma233,大周期天气过滤,233MA下侧极端,5,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,弱,5.78,6733,-12.107,-6.0168,47.08,47.11,52.89,0.52,50.66,38.84,61.16,0.0926,-0.0812
233MA,ma233,大周期天气过滤,233MA下侧偏离,5,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,中强,20.4,2030,-2.524,-1.3844,59.84,39.8,60.2,16.26,49.7,36.55,63.45,0.2174,-0.0991
233MA,ma233,大周期天气过滤,233MA贴近中轴,5,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,强,77.68,699,-0.0144,-0.0073,63.6,11.16,88.84,42.92,49.5,39.48,60.52,0.6273,0.0502
233MA,ma233,大周期天气过滤,233MA上侧极端,5,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,弱,3.08,6448,16.2593,6.167,79.84,48.46,51.54,0.65,48.5,45.49,54.51,0.06,0.3666
233MA,ma233,大周期天气过滤,233MA上侧偏离,5,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,中,14.28,2235,2.6242,1.4495,67.41,42.86,57.14,14.9,49.71,41.52,58.48,0.1866,0.0453
233MA,ma233,大周期天气过滤,233MA下侧极端,10,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,弱,0.5,6728,-12.1171,-6.0154,47.08,49.75,50.25,1.99,50.36,39.63,60.37,0.0118,-0.1862
233MA,ma233,大周期天气过滤,233MA下侧偏离,10,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,中强,27.98,2030,-2.524,-1.3844,59.84,36.01,63.99,23.15,49.75,37.93,62.07,0.4526,-0.1985
233MA,ma233,大周期天气过滤,233MA贴近中轴,10,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,强,84.26,699,-0.0144,-0.0073,63.6,7.87,92.13,46.35,51.07,47.07,52.93,1.0921,0.0905
233MA,ma233,大周期天气过滤,233MA上侧极端,10,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,弱,2.14,6448,16.2593,6.167,79.84,51.07,48.93,1.88,47.32,48.42,51.58,-0.065,0.7167
233MA,ma233,大周期天气过滤,233MA上侧偏离,10,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,中强,23.76,2235,2.6242,1.4495,67.41,38.12,61.88,22.24,49.13,43.49,56.51,0.4441,0.1827
中值,middle,短期拉伸/回归,中值下侧极端,1,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,中强,28.12,562,-7.4016,-2.8426,22.4,64.06,35.94,0.18,52.85,47.33,52.67,-0.2341,-0.0305
中值,middle,短期拉伸/回归,中值下侧偏离,1,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,6.56,6468,-2.3769,-1.1179,40.63,53.28,46.72,6.35,52.32,34.37,65.63,-0.0387,-0.0155
