component,state,horizon,occurrences,confidence,probabilityEdgePct,atrUpProbabilityPct,atrDownProbabilityPct,strongAtrUpProbabilityPct,strongAtrDownProbabilityPct,futureRemainingMomentumPositivePct,avgAtrChangePct,medianAtrChangePct,avgFutureVolatilityMultiple,medianFutureRemainingMomentumAtr,lastSeen
波动超额状态,接近一倍ATR,1,186,中强,23.66,38.17,61.83,6.45,0.54,34.95,0.2133,-1.8348,0.9641,-0.1538,2026-05-24
波动超额状态,接近一倍ATR,3,186,中,13.98,43.01,56.99,17.74,15.05,34.95,0.5565,-1.588,0.9758,-0.1492,2026-05-24
波动超额状态,接近一倍ATR,5,186,中强,16.13,41.94,58.06,23.12,24.73,34.41,0.1848,-3.5846,0.9381,-0.2063,2026-05-24
波动超额状态,接近一倍ATR,10,184,中强,17.39,41.3,58.7,26.09,31.52,36.41,0.5228,-3.5701,0.9648,-0.1475,2026-05-17
波动超额状态,振幅未满ATR,1,307,强,25.73,37.13,62.87,7.49,0.65,24.43,-0.3361,-1.9029,0.817,-0.2792,2026-05-31
波动超额状态,振幅未满ATR,3,305,中强,21.31,39.34,60.66,15.74,17.38,30.49,-0.6662,-2.9735,0.8739,-0.2346,2026-05-29
波动超额状态,振幅未满ATR,5,303,强,28.71,35.64,64.36,16.17,31.02,29.04,-2.0472,-3.2736,0.9089,-0.2153,2026-05-26
波动超额状态,振幅未满ATR,10,301,强,28.24,35.88,64.12,16.94,37.21,34.22,-2.9584,-4.714,0.9497,-0.1876,2026-05-21
波动超额状态,振幅已超ATR,1,151,弱,4.64,47.68,52.32,11.26,1.32,57.62,1.2037,-0.4402,1.223,0.0981,2026-05-27
波动超额状态,振幅已超ATR,3,151,弱,7.28,53.64,46.36,25.17,10.6,45.03,2.7023,1.6382,1.0926,-0.0457,2026-05-27
波动超额状态,振幅已超ATR,5,151,中强,24.5,62.25,37.75,35.76,15.89,48.34,6.7733,5.1409,1.0687,-0.0264,2026-05-27
波动超额状态,振幅已超ATR,10,150,中强,22.67,61.33,38.67,42.67,22.0,36.67,10.5075,4.8196,0.9624,-0.126,2026-05-22
波动状态,波动压缩,1,197,中强,20.81,39.59,60.41,8.12,0.0,31.98,0.2707,-1.2085,0.8851,-0.2143,2026-05-31
波动状态,波动压缩,3,195,中强,15.9,42.05,57.95,14.87,9.23,36.41,0.345,-1.4081,0.9558,-0.2009,2026-05-29
波动状态,波动压缩,5,193,中强,24.35,37.82,62.18,14.51,21.76,33.16,-0.7847,-2.6658,0.9646,-0.1852,2026-05-26
波动状态,波动压缩,10,190,强,25.26,37.37,62.63,15.79,30.53,38.42,-1.0479,-3.3451,0.9962,-0.161,2026-05-21
波动状态,常态波动,1,92,样本偏少,26.09,36.96,63.04,10.87,0.0,31.52,-0.0772,-2.0793,0.849,-0.2302,2026-03-05
波动状态,常态波动,3,92,样本偏少,6.52,46.74,53.26,22.83,26.09,39.13,-0.2062,-2.7823,0.906,-0.161,2026-03-05
波动状态,常态波动,5,92,样本偏少,2.17,48.91,51.09,25.0,31.52,30.43,-0.4917,-0.434,0.8925,-0.2267,2026-03-05
波动状态,常态波动,10,92,样本偏少,15.22,42.39,57.61,25.0,33.7,34.78,-1.32,-2.5796,0.9329,-0.1476,2026-03-05
波动状态,低波动启动,1,233,中,9.87,45.06,54.94,9.01,0.43,51.93,1.1258,-0.7466,1.1751,0.0376,2026-05-27
波动状态,低波动启动,3,233,弱,6.44,53.22,46.78,24.03,8.58,45.92,3.1177,1.4003,1.0972,-0.0446,2026-05-27
波动状态,低波动启动,5,233,中,13.3,56.65,43.35,33.05,13.73,48.07,5.8403,4.0014,1.0744,-0.028,2026-05-27
波动状态,低波动启动,10,231,中强,17.75,58.87,41.13,41.13,19.48,41.56,9.6247,4.1058,1.0217,-0.091,2026-05-22
波动状态,高波动扩张,1,36,样本偏少,27.78,36.11,63.89,5.56,2.78,30.56,-1.1335,-3.3662,0.8962,-0.1428,2026-02-05
波动状态,高波动扩张,3,36,样本偏少,55.56,22.22,77.78,8.33,27.78,5.56,-4.0396,-5.0808,0.7072,-0.3263,2026-02-05
