date,close,gate,topWeatherRoute,topWeatherScore,topWeatherLight,topWeatherRawLight,topWeatherCalibrationScore,topWeatherBestHorizon,topWeatherOccurrences,topWeatherSampleConfidencePct,topWeatherConfidenceGate,actionBias,volatilityState,atrPct,atrPercentile,volatilityMultiple,volatilityMultiplePercentile,remainingMomentumAtr,remainingMomentumState,shortAtrState,atr3Pct,atr8Pct,atr13Pct,atr21Pct,atr3To21,atr8To21,fiveDayAtrDownProbabilityPct,fiveDayAtrUpProbabilityPct,fiveDayFutureMomentumPositivePct,middleState,middleDeviationRate,middleDeviationAtr,middlePositionPct,middleTenDayReturnCloserPct,maState,maDeviationRate,maDeviationAtr,maPositionPct,maTenDayContinueAwayPct,trendState,trendScore,resonanceDirection,resonanceCount,volumeState,volumeMultiple,weatherSummary
2026-06-02 00:00,2.03,黄偏绿,向上突破,73.0,绿灯,绿灯,84.32,5,594,100.0,样本通过,观察,高波动扩张,5.3981,89.23,0.8852,53.92,-0.1148,接近一倍ATR,短ATR升温,7.2629,5.8617,5.4366,5.2949,1.3717,1.107,60.65,39.35,35.54,中值贴近中轴,1.6525,0.3011,58.96,9.62,233MA上侧极端,28.2049,4.0754,71.03,45.79,强趋势上行,10.4226,up,3,量能正常,0.9032,高波动扩张 / 接近一倍ATR / 短期贴近中轴 / 大周期强势高位
