component,state,horizon,occurrences,confidence,probabilityEdgePct,atrUpProbabilityPct,atrDownProbabilityPct,strongAtrUpProbabilityPct,strongAtrDownProbabilityPct,futureRemainingMomentumPositivePct,avgAtrChangePct,medianAtrChangePct,avgFutureVolatilityMultiple,medianFutureRemainingMomentumAtr,lastSeen
波动状态,波动压缩,1,1040,强,44.42,27.79,72.21,2.21,0,27.88,-1.0158,-1.9317,0.8652,-0.2525,2026-05-18
波动状态,波动压缩,3,1040,强,36.15,31.92,68.08,11.54,12.4,32.69,-1.0984,-3.647,0.9499,-0.1872,2026-05-18
波动状态,波动压缩,5,1040,强,31.35,34.33,65.67,15.67,27.4,36.63,-0.9862,-4.5018,0.9966,-0.1459,2026-05-18
波动状态,波动压缩,10,1040,中强,20.58,39.71,60.29,22.88,36.06,39.81,0.9097,-4.1532,1.0198,-0.1167,2026-05-18
波动状态,常态波动,1,302,强,26.49,36.75,63.25,2.32,0.66,23.84,-0.9503,-1.374,0.8552,-0.2557,2025-10-25
波动状态,常态波动,3,302,强,47.02,26.49,73.51,8.61,18.21,24.5,-2.072,-4.8905,0.8977,-0.2577,2025-10-25
波动状态,常态波动,5,302,强,45.7,27.15,72.85,12.58,34.11,28.15,-2.8339,-7.0286,0.9458,-0.214,2025-10-25
波动状态,常态波动,10,302,强,34.44,32.78,67.22,17.55,50.66,34.44,-4.2291,-10.5394,0.9983,-0.186,2025-10-25
波动状态,低波动启动,1,1159,弱,2.5,51.25,48.75,9.58,0.69,48.23,1.6282,0.1742,1.162,-0.0208,2026-05-28
波动状态,低波动启动,3,1157,弱,0.26,49.87,50.13,20.48,4.75,44.94,3.5028,-0.0215,1.0988,-0.0547,2026-05-26
波动状态,低波动启动,5,1155,弱,1.47,50.74,49.26,27.53,13.25,40.52,5.2914,0.2325,1.048,-0.1128,2026-05-24
波动状态,低波动启动,10,1150,弱,0.87,50.43,49.57,34.09,26,35.65,7.8074,0.2369,1.002,-0.1563,2026-05-19
波动状态,高波动扩张,1,134,弱,1.49,49.25,50.75,23.88,14.93,47.01,1.9413,-0.9538,1.1921,-0.0532,2024-12-19
波动状态,高波动扩张,3,134,中,8.96,45.52,54.48,20.9,23.88,31.34,2.1529,-0.9533,0.9508,-0.2283,2024-12-19
波动状态,高波动扩张,5,134,中强,16.42,41.79,58.21,28.36,36.57,24.63,1.3912,-4.0307,0.8649,-0.2813,2024-12-19
波动状态,高波动扩张,10,134,中强,16.42,41.79,58.21,29.1,44.03,23.13,-0.5717,-5.8575,0.8785,-0.2539,2024-12-19
波动状态,高波动冷却,1,194,强,52.58,23.71,76.29,2.58,2.06,12.37,-2.2777,-3.1589,0.6969,-0.3706,2025-02-06
波动状态,高波动冷却,3,194,强,58.76,20.62,79.38,7.73,43.81,15.98,-5.3881,-8.7711,0.7226,-0.3725,2025-02-06
波动状态,高波动冷却,5,194,强,65.98,17.01,82.99,9.79,59.28,20.62,-8.2417,-13.2978,0.7652,-0.351,2025-02-06
波动状态,高波动冷却,10,194,强,62.89,18.56,81.44,13.92,72.68,23.71,-12.8708,-22.0849,0.8277,-0.3263,2025-02-06
短ATR状态,短ATR降温,1,1124,强,41.1,29.45,70.55,2.85,0.36,27.31,-0.9838,-1.7954,0.8636,-0.2566,2026-05-18
短ATR状态,短ATR降温,3,1124,强,38.08,30.96,69.04,10.41,15.48,32.74,-1.5764,-3.8917,0.9308,-0.1929,2026-05-18
短ATR状态,短ATR降温,5,1124,强,32.38,33.81,66.19,15.21,28.65,36.03,-1.6179,-4.7519,0.9736,-0.1587,2026-05-18
短ATR状态,短ATR降温,10,1124,中强,23.67,38.17,61.83,22.42,38.97,37.01,0.2521,-4.651,0.9998,-0.1323,2026-05-18
短ATR状态,短ATR升温,1,741,弱,7.15,53.58,46.42,13.77,2.7,51.28,2.2059,0.6459,1.2168,0.0088,2026-05-28
短ATR状态,短ATR升温,3,739,弱,5.82,52.91,47.09,23.82,7.17,40.73,4.5249,0.6764,1.0789,-0.1099,2026-05-26
短ATR状态,短ATR升温,5,737,弱,2.04,51.02,48.98,31.34,17.23,35.14,5.7506,0.3643,1.0167,-0.1698,2026-05-24
短ATR状态,短ATR升温,10,734,弱,1.63,50.82,49.18,34.88,29.02,33.11,6.2021,0.5062,0.9768,-0.1852,2026-05-04
短ATR状态,短ATR中性,1,964,中强,21.58,39.21,60.79,4.56,1.04,33.3,-0.1731,-1.1934,0.9621,-0.1659,2026-05-22
