kind,kindKey,role,state,horizon,weatherTag,ruleSignal,ruleUse,riskNote,confidence,probabilityEdgePct,occurrences,medianDeviationRate,medianDeviationAtr,medianPositionPct,returnCloserProbabilityPct,continueAwayProbabilityPct,crossBaselineProbabilityPct,reversionDirectionHitPct,atrUpProbabilityPct,atrDownProbabilityPct,medianDistanceChangeAtr,avgReturnPct
233MA,ma233,大周期天气过滤,233MA下侧极端,1,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,样本偏少,39.62,53,-87.9543,-21.5397,68.59,30.19,69.81,0,39.62,50.94,49.06,0.1643,-1.2168
233MA,ma233,大周期天气过滤,233MA下侧极端,3,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,样本偏少,29.42,51,-88.0904,-21.6155,68.03,35.29,64.71,0,37.25,49.02,50.98,0.5358,-3.6826
233MA,ma233,大周期天气过滤,233MA下侧极端,5,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,样本偏少,42.86,49,-88.3119,-23.281,68.59,28.57,71.43,0,40.82,44.9,55.1,1.0077,-7.3578
233MA,ma233,大周期天气过滤,233MA下侧极端,10,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,样本偏少,22.72,44,-88.0224,-24.2396,70.97,38.64,61.36,0,20.45,54.55,45.45,1.2349,-18.2462
中值,middle,短期拉伸/回归,中值下侧极端,1,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,样本偏少,40,10,-58.5196,-3.2146,5.26,30,70,0,40,50,50,0.2263,-1.7441
中值,middle,短期拉伸/回归,中值下侧偏离,1,短期下侧偏离,回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,样本偏少,3.04,33,-27.6182,-1.1442,40.06,51.52,48.48,0,42.42,60.61,39.39,-0.0556,-1.4678
中值,middle,短期拉伸/回归,中值贴近中轴,1,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,样本偏少,33.34,9,-4.2726,-0.1893,53.92,33.33,66.67,33.33,44.44,22.22,77.78,0.1511,3.3949
中值,middle,短期拉伸/回归,中值上侧偏离,1,短期上侧偏离,回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,样本偏少,100,1,21.2108,0.7119,67.42,100,0,100,100,0,100,-0.2545,-29.1651
中值,middle,短期拉伸/回归,中值下侧极端,3,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,样本偏少,20,10,-58.5196,-3.2146,5.26,40,60,0,30,20,80,0.4465,-1.7812
中值,middle,短期拉伸/回归,中值下侧偏离,3,短期下侧偏离,回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,样本偏少,18.75,32,-28.3694,-1.1845,38.25,59.38,40.63,6.25,43.75,56.25,43.75,-0.076,-3.0688
