kind,kindKey,role,state,horizon,weatherTag,ruleSignal,ruleUse,riskNote,confidence,probabilityEdgePct,occurrences,medianDeviationRate,medianDeviationAtr,medianPositionPct,returnCloserProbabilityPct,continueAwayProbabilityPct,crossBaselineProbabilityPct,reversionDirectionHitPct,atrUpProbabilityPct,atrDownProbabilityPct,medianDistanceChangeAtr,avgReturnPct
233MA,ma233,大周期天气过滤,233MA下侧极端,1,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,中,17.42,2669,-18.8617,-6.6222,34.47,41.29,58.71,0.04,48.07,35.82,64.18,0.1265,-0.0106
233MA,ma233,大周期天气过滤,233MA下侧偏离,1,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,中,10.06,894,-4.9819,-1.4228,59.98,44.97,55.03,3.8,46.42,35.68,64.32,0.0627,-0.0779
233MA,ma233,大周期天气过滤,233MA贴近中轴,1,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,强,60.36,217,-0.117,-0.0356,66.37,19.82,80.18,33.64,48.85,41.47,58.53,0.2588,-0.0926
233MA,ma233,大周期天气过滤,233MA上侧极端,1,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,弱,0.0,986,19.8445,4.1508,78.83,50.0,50.0,0.1,54.67,44.02,55.98,-0.0002,-0.094
233MA,ma233,大周期天气过滤,233MA上侧偏离,1,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,弱,4.62,671,5.3151,1.505,71.15,47.69,52.31,4.17,49.33,40.39,59.61,0.0214,0.0838
233MA,ma233,大周期天气过滤,233MA下侧极端,3,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,弱,6.48,2669,-18.8617,-6.6222,34.47,46.76,53.24,0.34,48.37,39.49,60.51,0.0942,-0.017
233MA,ma233,大周期天气过滤,233MA下侧偏离,3,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,中,15.7,892,-4.9867,-1.4264,59.97,42.15,57.85,8.18,44.28,38.57,61.43,0.1788,-0.3037
233MA,ma233,大周期天气过滤,233MA贴近中轴,3,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,强,74.2,217,-0.117,-0.0356,66.37,12.9,87.1,40.09,46.54,46.08,53.92,0.4978,-0.4648
233MA,ma233,大周期天气过滤,233MA上侧极端,3,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,中,12.98,986,19.8445,4.1508,78.83,56.49,43.51,0.71,58.32,48.58,51.42,-0.1444,-0.3778
233MA,ma233,大周期天气过滤,233MA上侧偏离,3,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,弱,8.5,671,5.3151,1.505,71.15,45.75,54.25,9.99,49.33,43.37,56.63,0.109,0.4835
233MA,ma233,大周期天气过滤,233MA下侧极端,5,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,弱,4.0,2669,-18.8617,-6.6222,34.47,48.0,52.0,0.56,48.07,41.06,58.94,0.0914,-0.0697
233MA,ma233,大周期天气过滤,233MA下侧偏离,5,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,中强,22.2,892,-4.9867,-1.4264,59.97,38.9,61.1,12.44,43.39,38.23,61.77,0.2986,-0.3851
233MA,ma233,大周期天气过滤,233MA贴近中轴,5,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,强,80.46,215,-0.0855,-0.0302,66.35,9.77,90.23,43.26,47.91,43.26,56.74,0.7656,-0.4834
233MA,ma233,大周期天气过滤,233MA上侧极端,5,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,中,17.84,986,19.8445,4.1508,78.83,58.92,41.08,1.32,58.72,51.32,48.68,-0.2753,-0.67
233MA,ma233,大周期天气过滤,233MA上侧偏离,5,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,中,12.08,671,5.3151,1.505,71.15,43.96,56.04,15.05,48.73,47.09,52.91,0.1541,0.7775
233MA,ma233,大周期天气过滤,233MA下侧极端,10,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,弱,1.32,2669,-18.8617,-6.6222,34.47,49.34,50.66,2.02,47.28,44.21,55.79,0.0219,-0.1631
233MA,ma233,大周期天气过滤,233MA下侧偏离,10,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,中强,29.14,889,-4.9935,-1.4318,59.93,35.43,64.57,18.0,44.88,35.77,64.23,0.5163,-0.4974
233MA,ma233,大周期天气过滤,233MA贴近中轴,10,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,强,88.74,213,-0.0739,-0.0262,66.34,5.63,94.37,46.01,50.7,49.3,50.7,1.414,-1.1587
233MA,ma233,大周期天气过滤,233MA上侧极端,10,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,中强,29.82,986,19.8445,4.1508,78.83,64.91,35.09,3.14,63.39,53.35,46.65,-0.558,-1.1714
233MA,ma233,大周期天气过滤,233MA上侧偏离,10,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,中强,24.0,671,5.3151,1.505,71.15,38.0,62.0,26.38,47.69,49.33,50.67,0.4137,1.0105
中值,middle,短期拉伸/回归,中值下侧极端,1,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,中,15.36,345,-9.1819,-2.7024,13.75,57.68,42.32,0.29,48.99,33.91,66.09,-0.0871,0.051
中值,middle,短期拉伸/回归,中值下侧偏离,1,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,0.4,2279,-4.1451,-1.2233,33.62,50.2,49.8,5.44,48.35,33.44,66.56,-0.0018,-0.0816
中值,middle,短期拉伸/回归,中值贴近中轴,1,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,53.74,869,0.0,0.0,49.86,23.13,76.87,37.51,49.94,33.83,66.17,0.212,0.0405
中值,middle,短期拉伸/回归,中值上侧极端,1,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,强,36.12,144,11.3133,2.7727,87.95,68.06,31.94,0.0,57.64,59.72,40.28,-0.3431,-0.2229
中值,middle,短期拉伸/回归,中值上侧偏离,1,短期上侧偏离,回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,中,10.12,1800,4.2742,1.2018,64.82,55.06,44.94,6.89,53.89,45.06,54.94,-0.0738,0.006
中值,middle,短期拉伸/回归,中值下侧极端,3,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,强,48.4,345,-9.1819,-2.7024,13.75,74.2,25.8,4.06,49.86,39.42,60.58,-0.5342,0.245
中值,middle,短期拉伸/回归,中值下侧偏离,3,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,2.76,2277,-4.148,-1.2236,33.62,51.38,48.62,15.24,46.9,36.41,63.59,-0.0272,-0.1887
中值,middle,短期拉伸/回归,中值贴近中轴,3,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,74.68,869,0.0,0.0,49.86,12.66,87.34,42.12,47.99,38.2,61.8,0.5326,-0.084
中值,middle,短期拉伸/回归,中值上侧极端,3,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,强,62.5,144,11.3133,2.7727,87.95,81.25,18.75,1.39,61.11,70.14,29.86,-0.8936,-0.4956
中值,middle,短期拉伸/回归,中值上侧偏离,3,短期上侧偏离,回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,中,11.34,1800,4.2742,1.2018,64.82,55.67,44.33,19.11,54.39,48.33,51.67,-0.1149,0.0134
中值,middle,短期拉伸/回归,中值下侧极端,5,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,强,62.9,345,-9.1819,-2.7024,13.75,81.45,18.55,9.86,53.33,39.13,60.87,-0.8632,0.781
中值,middle,短期拉伸/回归,中值下侧偏离,5,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,1.62,2275,-4.1504,-1.2251,33.6,50.81,49.19,21.23,44.92,38.37,61.63,-0.0208,-0.3523
中值,middle,短期拉伸/回归,中值贴近中轴,5,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,78.6,869,0.0,0.0,49.86,10.7,89.3,43.15,47.76,38.78,61.22,0.6658,-0.026
中值,middle,短期拉伸/回归,中值上侧极端,5,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,强,75.0,144,11.3133,2.7727,87.95,87.5,12.5,6.94,59.03,68.75,31.25,-1.1722,-0.6042
中值,middle,短期拉伸/回归,中值上侧偏离,5,短期上侧偏离,轻微回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,9.34,1800,4.2742,1.2018,64.82,54.67,45.33,27.89,54.89,50.44,49.56,-0.0973,-0.0727
中值,middle,短期拉伸/回归,中值下侧极端,10,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,强,78.56,345,-9.1819,-2.7024,13.75,89.28,10.72,23.48,49.57,37.1,62.9,-1.3763,0.6246
中值,middle,短期拉伸/回归,中值下侧偏离,10,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,7.76,2270,-4.1492,-1.2244,33.61,53.88,46.12,33.61,44.49,39.56,60.44,-0.0972,-0.427
中值,middle,短期拉伸/回归,中值贴近中轴,10,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,81.58,869,0.0,0.0,49.86,9.21,90.79,50.52,50.17,41.43,58.57,0.9354,0.1127
中值,middle,短期拉伸/回归,中值上侧极端,10,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,强,87.5,144,11.3133,2.7727,87.95,93.75,6.25,22.22,55.56,66.67,33.33,-1.6818,-0.7692
