date,close,gate,topWeatherRoute,topWeatherScore,actionBias,volatilityState,atrPct,atrPercentile,volatilityMultiple,volatilityMultiplePercentile,remainingMomentumAtr,remainingMomentumState,shortAtrState,atr3Pct,atr8Pct,atr13Pct,atr21Pct,atr3To21,atr8To21,fiveDayAtrDownProbabilityPct,fiveDayAtrUpProbabilityPct,fiveDayFutureMomentumPositivePct,middleState,middleDeviationRate,middleDeviationAtr,middlePositionPct,middleTenDayReturnCloserPct,maState,maDeviationRate,maDeviationAtr,maPositionPct,maTenDayContinueAwayPct,trendState,trendScore,resonanceDirection,resonanceCount,volumeState,volumeMultiple,weatherSummary
2026-05-30 16:00,0.1,绿,趋势策略天气,80,趋势天气较友好，等方向和量能确认,常态波动,4.2485,67.67,0.9581,58.72,-0.0419,接近正常动能,短ATR升温,6.6725,5.35,4.3825,3.6053,1.8508,1.4839,59.09,40.91,39.32,中值贴近中轴,-0.8082,-0.1866,55.27,9.74,233MA上侧偏离,5.1283,1.1169,63.72,57.04,强趋势上行,9.6102,up,4,量能正常,1.0573,常态波动 / 接近正常动能 / 短期贴近中轴 / 大周期偏强
