kind,kindKey,role,state,horizon,weatherTag,ruleSignal,ruleUse,riskNote,confidence,probabilityEdgePct,occurrences,medianDeviationRate,medianDeviationAtr,medianPositionPct,returnCloserProbabilityPct,continueAwayProbabilityPct,crossBaselineProbabilityPct,reversionDirectionHitPct,atrUpProbabilityPct,atrDownProbabilityPct,medianDistanceChangeAtr,avgReturnPct
233MA,ma233,大周期天气过滤,233MA下侧极端,5,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,弱,9.26,1296,-26.9218,-7.7226,45.64,45.37,54.63,0.31,47.92,37.73,62.27,0.1793,-0.6182
233MA,ma233,大周期天气过滤,233MA下侧偏离,5,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,中,12.62,293,-6.2714,-1.4853,72.07,43.69,56.31,17.41,50.51,33.79,66.21,0.0858,0.8451
233MA,ma233,大周期天气过滤,233MA贴近中轴,5,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,样本偏少,76.08,92,0.2035,0.0452,79.91,11.96,88.04,39.13,45.65,44.57,55.43,0.762,-0.8215
233MA,ma233,大周期天气过滤,233MA上侧极端,5,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,中强,20.0,200,18.3233,2.7757,91.17,60.0,40.0,7.0,61.0,56.0,44.0,-0.2826,-1.498
233MA,ma233,大周期天气过滤,233MA上侧偏离,5,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,中,10.56,123,5.0559,0.9427,82.29,44.72,55.28,22.76,58.54,43.09,56.91,0.2181,-1.0348
233MA,ma233,大周期天气过滤,233MA下侧极端,10,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,弱,4.02,1296,-26.9218,-7.7226,45.64,47.99,52.01,1.0,43.9,39.58,60.42,0.1181,-1.2705
233MA,ma233,大周期天气过滤,233MA下侧偏离,10,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,中强,22.18,293,-6.2714,-1.4853,72.07,38.91,61.09,25.94,51.19,35.15,64.85,0.3754,1.5951
233MA,ma233,大周期天气过滤,233MA贴近中轴,10,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,样本偏少,82.6,92,0.2035,0.0452,79.91,8.7,91.3,45.65,46.74,40.22,59.78,0.9618,-1.5817
233MA,ma233,大周期天气过滤,233MA上侧极端,10,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,中强,28.64,199,18.3383,2.7852,91.17,64.32,35.68,12.56,66.83,50.75,49.25,-0.5209,-3.0268
233MA,ma233,大周期天气过滤,233MA上侧偏离,10,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,样本偏少,31.1,119,5.0559,0.9427,82.23,34.45,65.55,33.61,61.34,51.26,48.74,0.5664,-1.6791
中值,middle,短期拉伸/回归,中值下侧极端,1,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,中,16.42,134,-14.283,-2.7068,10.27,58.21,41.79,0.75,56.72,23.88,76.12,-0.0817,0.2115
中值,middle,短期拉伸/回归,中值下侧偏离,1,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,6.42,949,-5.4776,-1.1808,29.88,53.21,46.79,6.43,50.26,31.93,68.07,-0.0315,-0.1289
中值,middle,短期拉伸/回归,中值贴近中轴,1,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,49.38,403,0.0642,0.0119,43.65,25.31,74.69,38.21,49.13,33.75,66.25,0.1579,-0.1409
中值,middle,短期拉伸/回归,中值上侧极端,1,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,样本偏少,25.92,27,14.2573,2.7642,76.51,62.96,37.04,0.0,51.85,70.37,29.63,-0.5778,0.2742
中值,middle,短期拉伸/回归,中值上侧偏离,1,短期上侧偏离,回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,中,13.14,495,4.9882,1.0753,56.62,56.57,43.43,8.08,53.74,47.68,52.32,-0.0806,-0.1478
中值,middle,短期拉伸/回归,中值下侧极端,3,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,强,38.8,134,-14.283,-2.7068,10.27,69.4,30.6,3.73,58.96,13.43,86.57,-0.3796,0.8399
中值,middle,短期拉伸/回归,中值下侧偏离,3,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,4.96,949,-5.4776,-1.1808,29.88,52.48,47.52,16.44,48.58,32.77,67.23,-0.0403,-0.1888
中值,middle,短期拉伸/回归,中值贴近中轴,3,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,67.24,403,0.0642,0.0119,43.65,16.38,83.62,42.68,50.87,32.26,67.74,0.4218,-0.406
中值,middle,短期拉伸/回归,中值上侧极端,3,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,样本偏少,85.18,27,14.2573,2.7642,76.51,92.59,7.41,0.0,55.56,88.89,11.11,-1.0182,-0.5036
中值,middle,短期拉伸/回归,中值上侧偏离,3,短期上侧偏离,回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,中,14.8,493,5.0039,1.0754,56.56,57.4,42.6,25.35,58.42,60.24,39.76,-0.2032,-0.7849
中值,middle,短期拉伸/回归,中值下侧极端,5,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,强,43.28,134,-14.283,-2.7068,10.27,71.64,28.36,11.94,56.72,16.42,83.58,-0.5417,1.0494
中值,middle,短期拉伸/回归,中值下侧偏离,5,短期下侧偏离,回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,中,11.18,948,-5.4854,-1.181,29.87,55.59,44.41,21.31,50.32,32.7,67.3,-0.1032,-0.2315
中值,middle,短期拉伸/回归,中值贴近中轴,5,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,67.66,402,0.0609,0.0116,43.63,16.17,83.83,46.52,50.25,32.59,67.41,0.572,-0.8485
中值,middle,短期拉伸/回归,中值上侧极端,5,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,样本偏少,62.96,27,14.2573,2.7642,76.51,81.48,18.52,3.7,37.04,85.19,14.81,-0.5814,1.3634
中值,middle,短期拉伸/回归,中值上侧偏离,5,短期上侧偏离,回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,中强,24.94,493,5.0039,1.0754,56.56,62.47,37.53,36.71,61.87,62.47,37.53,-0.2532,-1.3649
中值,middle,短期拉伸/回归,中值下侧极端,10,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,强,62.68,134,-14.283,-2.7068,10.27,81.34,18.66,34.33,59.7,17.91,82.09,-1.0649,4.1648
中值,middle,短期拉伸/回归,中值下侧偏离,10,短期下侧偏离,回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,中,10.92,943,-5.4932,-1.1813,29.79,55.46,44.54,29.16,44.33,32.87,67.13,-0.1587,-1.093
中值,middle,短期拉伸/回归,中值贴近中轴,10,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,67.16,402,0.0609,0.0116,43.63,16.42,83.58,47.01,49.75,36.32,63.68,0.6624,-1.2249
中值,middle,短期拉伸/回归,中值上侧极端,10,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,样本偏少,55.56,27,14.2573,2.7642,76.51,77.78,22.22,22.22,37.04,100.0,0.0,-0.9431,2.6677
中值,middle,短期拉伸/回归,中值上侧偏离,10,短期上侧偏离,回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,中,13.6,493,5.0039,1.0754,56.56,56.8,43.2,55.78,63.29,62.47,37.53,-0.1242,-2.5026
