kind,kindKey,role,state,horizon,weatherTag,ruleSignal,ruleUse,riskNote,confidence,probabilityEdgePct,occurrences,medianDeviationRate,medianDeviationAtr,medianPositionPct,returnCloserProbabilityPct,continueAwayProbabilityPct,crossBaselineProbabilityPct,reversionDirectionHitPct,atrUpProbabilityPct,atrDownProbabilityPct,medianDistanceChangeAtr,avgReturnPct
233MA,ma233,大周期天气过滤,233MA下侧极端,5,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,弱,9.54,2693,-22.3558,-6.6039,45.19,45.23,54.77,0.59,50.2,37.58,62.42,0.1591,0.0604
233MA,ma233,大周期天气过滤,233MA下侧偏离,5,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,中强,27.96,633,-5.6097,-1.4648,63.46,36.02,63.98,16.75,43.44,45.97,54.03,0.3586,-0.6339
233MA,ma233,大周期天气过滤,233MA贴近中轴,5,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,强,80.46,256,0.028,0.0055,69.72,9.77,90.23,48.05,52.34,39.06,60.94,0.6124,0.091
233MA,ma233,大周期天气过滤,233MA上侧极端,5,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,弱,7.38,1315,31.367,4.3832,86.38,53.69,46.31,0.84,53.92,47.68,52.32,-0.1011,0.49
233MA,ma233,大周期天气过滤,233MA上侧偏离,5,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,中,14.48,615,7.722,1.4912,73.73,42.76,57.24,16.59,49.59,48.29,51.71,0.1941,0.768
233MA,ma233,大周期天气过滤,233MA下侧极端,10,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,弱,4.86,2693,-22.3558,-6.6039,45.19,47.57,52.43,2.49,49.8,37.17,62.83,0.1373,0.1621
233MA,ma233,大周期天气过滤,233MA下侧偏离,10,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,强,35.76,632,-5.6191,-1.4649,63.46,32.12,67.88,21.99,42.72,41.14,58.86,0.7274,-0.8584
233MA,ma233,大周期天气过滤,233MA贴近中轴,10,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,强,85.78,253,0.0325,0.0056,69.8,7.11,92.89,50.59,54.94,47.83,52.17,0.8941,-0.2067
233MA,ma233,大周期天气过滤,233MA上侧极端,10,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,中,15.58,1315,31.367,4.3832,86.38,57.79,42.21,3.35,54.45,50.11,49.89,-0.2552,1.2395
233MA,ma233,大周期天气过滤,233MA上侧偏离,10,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,中强,22.8,614,7.7408,1.4936,73.75,38.6,61.4,23.13,51.3,48.37,51.63,0.3696,0.6185
中值,middle,短期拉伸/回归,中值下侧极端,1,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,中,13.94,330,-13.532,-2.9309,55.53,56.97,43.03,0.0,51.52,36.97,63.03,-0.0874,-0.1193
中值,middle,短期拉伸/回归,中值下侧偏离,1,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,0.5,2410,-5.3996,-1.2315,67.27,49.75,50.25,6.1,50.0,30.71,69.29,0.0033,0.0281
中值,middle,短期拉伸/回归,中值贴近中轴,1,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,52.78,902,-0.0955,-0.0219,75.35,23.61,76.39,37.14,51.22,32.71,67.29,0.2131,-0.1386
中值,middle,短期拉伸/回归,中值上侧极端,1,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,中强,19.28,783,8.8428,1.796,88.5,59.64,40.36,2.81,53.13,55.56,44.44,-0.1325,0.1263
中值,middle,短期拉伸/回归,中值上侧偏离,1,短期上侧偏离,轻微回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,1.92,1091,3.8363,0.8566,81.1,50.96,49.04,10.27,51.24,42.16,57.84,-0.0123,0.1529
中值,middle,短期拉伸/回归,中值下侧极端,3,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,强,43.64,330,-13.532,-2.9309,55.53,71.82,28.18,2.42,55.15,35.45,64.55,-0.5034,0.2016
中值,middle,短期拉伸/回归,中值下侧偏离,3,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,0.24,2408,-5.4031,-1.2315,67.27,50.12,49.88,14.87,49.75,32.23,67.77,-0.0009,0.0222
中值,middle,短期拉伸/回归,中值贴近中轴,3,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,70.5,902,-0.0955,-0.0219,75.35,14.75,85.25,44.9,51.55,38.69,61.31,0.4808,-0.3826
中值,middle,短期拉伸/回归,中值上侧极端,3,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,强,33.84,783,8.8428,1.796,88.5,66.92,33.08,10.98,53.9,64.62,35.38,-0.3864,0.6951
中值,middle,短期拉伸/回归,中值上侧偏离,3,短期上侧偏离,轻微回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,0.82,1091,3.8363,0.8566,81.1,49.59,50.41,24.11,52.61,46.75,53.25,0.0068,0.1827
中值,middle,短期拉伸/回归,中值下侧极端,5,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,强,55.16,330,-13.532,-2.9309,55.53,77.58,22.42,5.76,54.85,37.88,62.12,-0.9428,0.1157
中值,middle,短期拉伸/回归,中值下侧偏离,5,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,3.66,2406,-5.4056,-1.2326,67.27,51.83,48.17,21.9,49.79,32.21,67.79,-0.0347,0.1015
中值,middle,短期拉伸/回归,中值贴近中轴,5,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,75.38,902,-0.0955,-0.0219,75.35,12.31,87.69,44.57,50.0,40.35,59.65,0.6171,-0.4937
中值,middle,短期拉伸/回归,中值上侧极端,5,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,强,43.3,783,8.8428,1.796,88.5,71.65,28.35,18.9,55.17,68.33,31.67,-0.5173,0.9545
中值,middle,短期拉伸/回归,中值上侧偏离,5,短期上侧偏离,轻微回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,4.68,1091,3.8363,0.8566,81.1,47.66,52.34,33.91,51.7,48.4,51.6,0.0497,0.2905
中值,middle,短期拉伸/回归,中值下侧极端,10,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,强,84.84,330,-13.532,-2.9309,55.53,92.42,7.58,20.91,56.36,33.33,66.67,-1.6982,0.9557
中值,middle,短期拉伸/回归,中值下侧偏离,10,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,7.58,2404,-5.4065,-1.2337,67.26,53.79,46.21,33.28,49.58,32.11,67.89,-0.1,0.2058
中值,middle,短期拉伸/回归,中值贴近中轴,10,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,81.54,899,-0.0944,-0.0219,75.36,9.23,90.77,47.16,47.16,40.6,59.4,0.7908,-0.3091
中值,middle,短期拉伸/回归,中值上侧极端,10,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,强,49.16,783,8.8428,1.796,88.5,74.58,25.42,36.27,52.11,69.99,30.01,-0.6449,1.6584
中值,middle,短期拉伸/回归,中值上侧偏离,10,短期上侧偏离,回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,中,13.3,1091,3.8363,0.8566,81.1,43.35,56.65,50.69,56.55,49.77,50.23,0.1407,0.0189
