kind,kindKey,role,state,horizon,weatherTag,ruleSignal,ruleUse,riskNote,confidence,probabilityEdgePct,occurrences,medianDeviationRate,medianDeviationAtr,medianPositionPct,returnCloserProbabilityPct,continueAwayProbabilityPct,crossBaselineProbabilityPct,reversionDirectionHitPct,atrUpProbabilityPct,atrDownProbabilityPct,medianDistanceChangeAtr,avgReturnPct
中值,middle,短期拉伸/回归,中值下侧偏离,3,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,1.22,1154,-6.2249,-1.2852,31.65,49.39,50.61,15.42,44.8,35.01,64.99,0.0049,-0.2439
中值,middle,短期拉伸/回归,中值贴近中轴,3,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,74.4,414,0.0985,0.0185,50.12,12.8,87.2,41.3,50.24,39.61,60.39,0.5499,-0.251
中值,middle,短期拉伸/回归,中值上侧极端,3,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,样本偏少,67.34,49,14.6613,2.5851,87.85,83.67,16.33,4.08,71.43,83.67,16.33,-0.8991,-1.7474
中值,middle,短期拉伸/回归,中值上侧偏离,3,短期上侧偏离,回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,中,12.92,797,5.8505,1.1521,66.82,56.46,43.54,20.08,55.21,53.58,46.42,-0.148,-0.356
中值,middle,短期拉伸/回归,中值下侧极端,5,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,强,60.0,185,-11.9915,-2.5886,11.74,80.0,20.0,8.65,44.32,29.73,70.27,-0.8222,0.1227
中值,middle,短期拉伸/回归,中值下侧偏离,5,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,3.38,1153,-6.2246,-1.2845,31.65,51.69,48.31,22.38,46.31,34.0,66.0,-0.0354,-0.3308
中值,middle,短期拉伸/回归,中值贴近中轴,5,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,82.12,414,0.0985,0.0185,50.12,8.94,91.06,44.2,48.79,41.79,58.21,0.7726,-0.4674
中值,middle,短期拉伸/回归,中值上侧极端,5,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,样本偏少,79.6,49,14.6613,2.5851,87.85,89.8,10.2,8.16,75.51,79.59,20.41,-1.2661,-2.2735
中值,middle,短期拉伸/回归,中值上侧偏离,5,短期上侧偏离,回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,中,11.42,797,5.8505,1.1521,66.82,55.71,44.29,30.74,56.09,56.21,43.79,-0.1461,-0.6674
中值,middle,短期拉伸/回归,中值下侧极端,10,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,强,80.54,185,-11.9915,-2.5886,11.74,90.27,9.73,27.57,46.49,28.65,71.35,-1.3524,0.294
中值,middle,短期拉伸/回归,中值下侧偏离,10,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,2.1,1148,-6.2139,-1.2779,31.7,51.05,48.95,32.84,42.77,37.28,62.72,-0.0344,-0.6948
中值,middle,短期拉伸/回归,中值贴近中轴,10,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,78.26,414,0.0985,0.0185,50.12,10.87,89.13,50.48,52.66,39.61,60.39,0.8271,-0.9901
中值,middle,短期拉伸/回归,中值上侧极端,10,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,样本偏少,100.0,49,14.6613,2.5851,87.85,100.0,0.0,32.65,77.55,73.47,26.53,-1.9853,-4.886
中值,middle,短期拉伸/回归,中值上侧偏离,10,短期上侧偏离,轻微回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,4.4,797,5.8505,1.1521,66.82,52.2,47.8,46.68,58.09,56.59,43.41,-0.0597,-1.2891
