date,close,gate,topWeatherRoute,topWeatherScore,topWeatherLight,topWeatherRawLight,topWeatherCalibrationScore,topWeatherBestHorizon,topWeatherOccurrences,topWeatherSampleConfidencePct,topWeatherConfidenceGate,actionBias,volatilityState,atrPct,atrPercentile,volatilityMultiple,volatilityMultiplePercentile,remainingMomentumAtr,remainingMomentumState,shortAtrState,atr3Pct,atr8Pct,atr13Pct,atr21Pct,atr3To21,atr8To21,fiveDayAtrDownProbabilityPct,fiveDayAtrUpProbabilityPct,fiveDayFutureMomentumPositivePct,middleState,middleDeviationRate,middleDeviationAtr,middlePositionPct,middleTenDayReturnCloserPct,maState,maDeviationRate,maDeviationAtr,maPositionPct,maTenDayContinueAwayPct,trendState,trendScore,resonanceDirection,resonanceCount,volumeState,volumeMultiple,weatherSummary
2026-06-02 12:00,0.85,黄偏绿,低吸均值回归,38.08,绿灯,绿灯,75.65,3,2086,100.0,样本通过,均值回归可观察，但要服从大周期过滤,高波动扩张,3.6252,74.49,2.5503,98.42,1.5503,振幅已超ATR,短ATR升温,5.3403,4.0416,3.6692,3.4222,1.5605,1.181,56.81,43.19,40.25,中值下侧偏离,-5.262,-1.5321,29.19,53.89,233MA下侧极端,-13.793,-4.4135,53.07,47.93,强趋势下行,-9.0631,down,4,放量,4.296,高波动扩张 / 振幅已超ATR / 短期下侧偏离 / 大周期弱势深水区
