component,state,horizon,occurrences,confidence,probabilityEdgePct,atrUpProbabilityPct,atrDownProbabilityPct,strongAtrUpProbabilityPct,strongAtrDownProbabilityPct,futureRemainingMomentumPositivePct,avgAtrChangePct,medianAtrChangePct,avgFutureVolatilityMultiple,medianFutureRemainingMomentumAtr,lastSeen
波动状态,波动压缩,1,682,强,34.02,32.99,67.01,2.93,0,32.84,-0.6144,-1.6946,0.8938,-0.238,2026-05-30 08:00
波动状态,波动压缩,3,680,中强,15.88,42.06,57.94,13.24,15.74,38.24,-0.4208,-1.9973,0.9867,-0.1612,2026-05-29 00:00
波动状态,波动压缩,5,680,弱,3.24,51.62,48.38,21.91,20.44,49.26,2.0083,0.3436,1.1215,-0.0153,2026-05-29 00:00
波动状态,波动压缩,10,679,中,10.16,55.08,44.92,34.02,19.29,45.21,6.8614,2.8321,1.056,-0.072,2026-05-27 00:00
波动状态,常态波动,1,609,中强,16.91,41.54,58.46,2.63,0,41.22,0.1446,-0.7391,0.9945,-0.1123,2026-05-29 16:00
波动状态,常态波动,3,609,中,9.69,45.16,54.84,12.48,7.88,39.24,0.8223,-0.7754,0.9998,-0.1123,2026-05-29 16:00
波动状态,常态波动,5,608,弱,3.62,48.19,51.81,18.42,16.94,40.46,1.4533,-0.5227,0.9936,-0.1195,2026-05-28 08:00
波动状态,常态波动,10,607,中,10.05,44.98,55.02,25.37,27.18,40.53,2.4507,-1.9035,0.9962,-0.1219,2026-05-20 08:00
波动状态,低波动启动,1,762,弱,3.94,51.97,48.03,5.77,0,51.84,1.4988,0.2908,1.1614,0.0163,2026-05-29 08:00
波动状态,低波动启动,3,762,中,12.6,56.3,43.7,17.98,3.67,50.52,3.8068,1.3809,1.1142,0.0044,2026-05-29 08:00
波动状态,低波动启动,5,761,中,10.12,55.06,44.94,26.02,11.56,39.03,4.6871,1.3751,0.9925,-0.142,2026-05-28 16:00
波动状态,低波动启动,10,758,弱,7.65,53.83,46.17,33.64,22.69,39.45,7.633,1.6085,1.0326,-0.1245,2026-05-27 08:00
波动状态,高波动扩张,1,854,弱,4.45,47.78,52.22,6.09,0,45.2,0.7847,-0.2293,1.0746,-0.052,2026-04-10 08:00
波动状态,高波动扩张,3,854,中,13.11,43.44,56.56,15.11,6.91,41.33,1.3542,-0.9405,1.0218,-0.0825,2026-04-10 08:00
波动状态,高波动扩张,5,854,中强,15.69,42.15,57.85,18.38,20.49,32.08,0.7337,-1.9955,0.9135,-0.1875,2026-04-10 08:00
波动状态,高波动扩张,10,854,中强,22.48,38.76,61.24,20.73,38.41,35.48,-1.061,-5.459,0.9271,-0.1826,2026-04-10 08:00
波动状态,高波动冷却,1,859,强,43.89,28.06,71.94,1.05,0,28.52,-1.1973,-2.0053,0.8359,-0.2559,2026-04-09 00:00
波动状态,高波动冷却,3,859,强,40.63,29.69,70.31,5.7,15.95,30.62,-2.7655,-3.9664,0.8531,-0.2427,2026-04-09 00:00
波动状态,高波动冷却,5,859,强,40.63,29.69,70.31,9.08,27.36,40.4,-3.2359,-5.1968,0.9668,-0.1252,2026-04-09 00:00
波动状态,高波动冷却,10,859,强,40.63,29.69,70.31,14.44,42.26,40.05,-4.0555,-8.0072,0.9718,-0.1112,2026-04-09 00:00
短ATR状态,短ATR降温,1,1195,强,30.04,34.98,65.02,2.59,0,35.06,-0.5187,-1.508,0.9093,-0.2086,2026-05-26 00:00
短ATR状态,短ATR降温,3,1195,中,13.64,43.18,56.82,11.63,12.8,41.17,-0.1326,-1.4205,1.0003,-0.121,2026-05-26 00:00
短ATR状态,短ATR降温,5,1195,弱,3.6,48.2,51.8,19.41,16.9,47.78,1.5227,-0.5792,1.0779,-0.0336,2026-05-26 00:00
短ATR状态,短ATR降温,10,1195,弱,4.44,52.22,47.78,30.63,21.51,43.93,4.7344,0.7343,1.0451,-0.077,2026-05-26 00:00
短ATR状态,短ATR升温,1,1093,弱,2.1,48.95,51.05,5.95,0,46.29,1.0669,-0.1492,1.1096,-0.0382,2026-05-29 08:00
短ATR状态,短ATR升温,3,1093,中,10.34,44.83,55.17,16.01,6.4,38.7,1.9994,-0.7081,1.0041,-0.1187,2026-05-29 08:00
短ATR状态,短ATR升温,5,1092,中,12.82,43.59,56.41,19.14,19.32,33.79,1.6697,-1.5851,0.9298,-0.1961,2026-05-28 16:00
短ATR状态,短ATR升温,10,1089,中强,23.42,38.29,61.71,21.95,36.55,35.26,0.4714,-5.4365,0.9404,-0.1828,2026-05-23 16:00
短ATR状态,短ATR中性,1,1478,中强,22.87,38.57,61.43,3.04,0,38.97,-0.0632,-1.0583,0.972,-0.1496,2026-05-30 08:00
短ATR状态,短ATR中性,3,1476,中强,17.34,41.33,58.67,11.31,10.57,39.63,-0.0884,-1.451,0.9765,-0.1366,2026-05-29 16:00
短ATR状态,短ATR中性,5,1475,中强,15.12,42.44,57.56,17.15,22.17,37.9,0.0136,-1.9903,0.969,-0.15,2026-05-29 00:00
短ATR状态,短ATR中性,10,1473,中强,18.53,40.73,59.27,22.81,34.22,40.05,0.9311,-3.7861,0.9897,-0.1243,2026-05-27 08:00
量能状态,放量,1,712,中,14.89,57.44,42.56,8.29,0,53.93,2.0947,0.7167,1.2233,0.047,2026-05-30 00:00
量能状态,放量,3,711,中,10.55,55.27,44.73,20.11,4.5,47.12,3.9867,1.1999,1.0992,-0.0451,2026-05-28 00:00
量能状态,放量,5,711,弱,1.27,50.63,49.37,24.89,14.21,32.91,4.0006,0.1156,0.9294,-0.1898,2026-05-28 00:00
量能状态,放量,10,710,弱,5.63,47.18,52.82,28.03,30.28,37.89,3.6642,-1.1058,0.9914,-0.1498,2026-05-26 08:00
量能状态,量能正常,1,1417,中,13.34,43.33,56.67,3.6,0,43.26,0.3359,-0.6047,1.0226,-0.0783,2026-05-30 08:00
量能状态,量能正常,3,1416,中,14.41,42.8,57.2,12.92,7.56,39.83,0.8448,-0.9325,0.9891,-0.1169,2026-05-29 16:00
量能状态,量能正常,5,1414,中,11.74,44.13,55.87,18.18,20.44,35.15,0.9358,-1.548,0.9358,-0.1875,2026-05-29 00:00
量能状态,量能正常,10,1410,中强,19.01,40.5,59.5,24.26,34.61,38.23,1.2162,-3.5193,0.9704,-0.147,2026-05-27 08:00
量能状态,缩量,1,1637,强,38.91,30.54,69.46,1.89,0,30.79,-0.9253,-1.8936,0.865,-0.2448,2026-05-27 00:00
量能状态,缩量,3,1637,中强,24.62,37.69,62.31,9.47,14.66,36.71,-1.3039,-2.5837,0.9481,-0.1785,2026-05-27 00:00
量能状态,缩量,5,1637,中强,15.21,42.39,57.61,15.88,21.38,46.92,-0.3082,-2.0398,1.0682,-0.0407,2026-05-27 00:00
量能状态,缩量,10,1637,中,10.2,44.9,55.1,24.43,27.86,42.21,1.9707,-1.7676,1.0132,-0.0978,2026-05-27 00:00
趋势状态,强趋势上行,1,948,中强,18.99,40.51,59.49,4.54,0,44.09,0.2431,-1.0167,1.066,-0.0738,2026-05-10 16:00
趋势状态,强趋势上行,3,948,中,13.71,43.14,56.86,14.24,7.49,41.03,1.0508,-1.0047,1.0187,-0.11,2026-05-10 16:00
趋势状态,强趋势上行,5,948,中,10.34,44.83,55.17,19.41,16.46,41.35,1.6835,-1.0423,1.0105,-0.1151,2026-05-10 16:00
趋势状态,强趋势上行,10,948,弱,3.59,48.21,51.79,26.05,30.38,41.24,2.8285,-0.5242,1.0006,-0.11,2026-05-10 16:00
趋势状态,强趋势下行,1,663,弱,2.56,48.72,51.28,5.88,0,41.33,1.0163,-0.1278,1.0233,-0.0989,2026-05-30 00:00
趋势状态,强趋势下行,3,662,弱,7.55,46.22,53.78,16.16,8.16,38.82,1.4896,-0.7962,0.9923,-0.1351,2026-05-29 16:00
趋势状态,强趋势下行,5,660,中,12.42,43.79,56.21,18.94,20.76,36.06,1.2857,-2.0473,0.9491,-0.1661,2026-05-29 00:00
趋势状态,强趋势下行,10,655,中强,19.08,40.46,59.54,24.89,33.59,37.1,0.9979,-4.1071,0.9686,-0.1481,2026-05-23 08:00
趋势状态,趋势不明,1,983,强,26.75,36.62,63.38,2.95,0,36.22,-0.2793,-1.2622,0.9354,-0.187,2026-05-27 00:00
趋势状态,趋势不明,3,983,中强,15.77,42.12,57.88,11.09,12.82,39.98,-0.1215,-1.2645,0.9739,-0.1343,2026-05-27 00:00
趋势状态,趋势不明,5,983,中,9.05,45.47,54.53,18.31,21.36,39.78,0.6215,-1.3409,0.9959,-0.1207,2026-05-27 00:00
趋势状态,趋势不明,10,983,中强,15.97,42.01,57.99,24.11,29.5,40.39,2.2921,-2.8122,1.0019,-0.1289,2026-05-27 00:00
趋势状态,弱趋势混合,1,155,强,26.45,36.77,63.23,1.29,0,36.13,-0.5355,-1.3538,0.9328,-0.125,2026-05-03 16:00
趋势状态,弱趋势混合,3,155,中,10.97,44.52,55.48,12.26,14.19,38.71,-0.3788,-1.3626,0.9861,-0.1626,2026-05-03 16:00
趋势状态,弱趋势混合,5,155,弱,4.52,47.74,52.26,18.71,21.94,53.55,0.8859,-0.577,1.0608,0.0311,2026-05-03 16:00
趋势状态,弱趋势混合,10,155,中,13.55,43.23,56.77,25.81,29.03,32.9,2.0806,-2.2734,0.899,-0.2046,2026-05-03 16:00
趋势状态,弱趋势上行,1,530,强,30.19,34.91,65.09,2.64,0,36.98,-0.282,-1.3499,0.9587,-0.1723,2026-05-12 00:00
趋势状态,弱趋势上行,3,530,中强,20,40,60,12.26,11.13,40.19,-0.0828,-1.5219,0.9954,-0.1162,2026-05-12 00:00
趋势状态,弱趋势上行,5,530,中,13.58,43.21,56.79,18.68,20.57,39.81,0.0649,-1.5962,0.9813,-0.1293,2026-05-12 00:00
趋势状态,弱趋势上行,10,530,中,8.68,45.66,54.34,26.42,31.89,45.28,1.3016,-1.3393,1.0279,-0.0708,2026-05-12 00:00
趋势状态,弱趋势下行,1,487,中,12.11,43.94,56.06,2.87,0,41.27,0.1139,-0.8668,0.9748,-0.1073,2026-05-30 08:00
趋势状态,弱趋势下行,3,486,中强,15.23,42.39,57.61,9.47,9.67,38.68,0.28,-1.3527,0.975,-0.1321,2026-05-27 08:00
趋势状态,弱趋势下行,5,486,中,11.93,44.03,55.97,15.84,19.34,37.86,0.8968,-1.886,0.9977,-0.1491,2026-05-27 08:00
趋势状态,弱趋势下行,10,486,中强,18.93,40.53,59.47,23.46,30.25,36.42,1.9384,-3.1044,0.9854,-0.1497,2026-05-27 08:00
余动能状态,动能已超ATR,1,995,中,8.34,54.17,45.83,7.44,0,52.46,1.6152,0.429,1.1732,0.0211,2026-05-29 08:00
余动能状态,动能已超ATR,3,995,弱,6.93,53.47,46.53,19.4,4.82,47.14,3.5953,0.8011,1.0978,-0.0413,2026-05-29 08:00
