component,state,horizon,occurrences,confidence,probabilityEdgePct,atrUpProbabilityPct,atrDownProbabilityPct,strongAtrUpProbabilityPct,strongAtrDownProbabilityPct,futureRemainingMomentumPositivePct,avgAtrChangePct,medianAtrChangePct,avgFutureVolatilityMultiple,medianFutureRemainingMomentumAtr,lastSeen
波动状态,波动压缩,1,1449,强,40.23,29.88,70.12,2.97,0,28.99,-0.7258,-2.0138,0.8811,-0.2692,2026-05-30 16:00
波动状态,波动压缩,3,1447,中强,23.84,38.08,61.92,11.75,9.88,35.59,-0.01,-2.8374,0.9947,-0.169,2026-05-30 08:00
波动状态,波动压缩,5,1446,中,13.28,43.36,56.64,19.02,23.1,36.45,1.1401,-2.3986,1.0103,-0.1838,2026-05-29 20:00
波动状态,波动压缩,10,1444,弱,1.94,50.97,49.03,32.83,24.65,42.45,5.4427,0.386,1.0923,-0.1036,2026-05-29 04:00
波动状态,常态波动,1,1581,强,30.55,34.72,65.28,4.17,0,32.83,-0.1989,-1.2859,0.9526,-0.1963,2026-05-30 04:00
波动状态,常态波动,3,1581,中强,19.92,40.04,59.96,12.59,7.02,36.94,0.2988,-2.0751,0.993,-0.1457,2026-05-30 04:00
波动状态,常态波动,5,1580,中强,15.95,42.03,57.97,17.72,18.23,36.96,0.8839,-2.1338,0.9988,-0.1547,2026-05-25 04:00
波动状态,常态波动,10,1580,中,9.75,45.13,54.87,25.76,29.43,36.52,2.3737,-1.6933,0.9836,-0.1635,2026-05-25 04:00
波动状态,低波动启动,1,1649,弱,1.15,50.58,49.42,6.91,0,48.51,1.6616,0.0284,1.1625,-0.0221,2026-05-30 00:00
波动状态,低波动启动,3,1649,中,8.07,54.03,45.97,19.28,2.91,42.69,3.3423,0.9299,1.0719,-0.0995,2026-05-30 00:00
波动状态,低波动启动,5,1649,中,10.01,55,45,27.05,11.34,40.93,4.7632,1.3196,1.0486,-0.1069,2026-05-30 00:00
波动状态,低波动启动,10,1646,中,12.27,56.14,43.86,38.27,20.41,36.45,8.5879,2.6198,0.9986,-0.1536,2026-05-28 16:00
波动状态,高波动扩张,1,1505,弱,3.79,51.89,48.11,5.91,0.53,44.92,1.0002,0.183,1.0793,-0.0532,2026-03-06 12:00
波动状态,高波动扩张,3,1505,中,9.1,45.45,54.55,14.55,8.44,37.34,1.4803,-0.9614,0.9946,-0.1457,2026-03-06 12:00
波动状态,高波动扩张,5,1505,中,10.83,44.58,55.42,19.67,20.07,36.94,1.7305,-1.3825,0.9832,-0.1536,2026-03-06 12:00
波动状态,高波动扩张,10,1505,中强,19.87,40.07,59.93,23.59,36.01,31.63,0.6456,-4.1083,0.9145,-0.2123,2026-03-06 12:00
