component,state,horizon,occurrences,confidence,probabilityEdgePct,atrUpProbabilityPct,atrDownProbabilityPct,strongAtrUpProbabilityPct,strongAtrDownProbabilityPct,futureRemainingMomentumPositivePct,avgAtrChangePct,medianAtrChangePct,avgFutureVolatilityMultiple,medianFutureRemainingMomentumAtr,lastSeen
波动状态,波动压缩,1,694,强,37.75,31.12,68.88,2.88,0,27.38,-0.7001,-1.7789,0.8724,-0.2679,2026-05-26
波动状态,波动压缩,3,694,中强,24.5,37.75,62.25,11.82,10.66,34.29,0.0433,-2.7923,0.996,-0.1656,2026-05-26
波动状态,波动压缩,5,692,中强,20.81,39.6,60.4,18.64,23.41,39.16,1.3457,-3.4478,1.0329,-0.1504,2026-05-24
波动状态,波动压缩,10,689,中,11.76,44.12,55.88,29.9,32.08,37.3,5.1216,-3.3246,1.0465,-0.142,2026-05-19
波动状态,常态波动,1,541,中强,16.08,41.96,58.04,2.4,0,29.57,-0.3788,-0.8359,0.8857,-0.2321,2026-03-31
波动状态,常态波动,3,541,强,33.83,33.09,66.91,10.54,10.54,29.39,-0.9817,-3.8031,0.8875,-0.2329,2026-03-31
波动状态,常态波动,5,541,强,38.26,30.87,69.13,14.23,28.47,30.68,-1.7153,-5.2567,0.8951,-0.2198,2026-03-31
波动状态,常态波动,10,541,强,36.41,31.79,68.21,19.04,46.4,31.61,-2.9765,-8.7877,0.936,-0.2269,2026-03-31
波动状态,低波动启动,1,886,弱,5.87,52.93,47.07,9.14,0.45,47.86,1.7211,0.494,1.1747,-0.027,2026-05-28
波动状态,低波动启动,3,884,弱,5.43,52.71,47.29,21.72,4.75,44.23,3.9265,0.4595,1.1034,-0.0695,2026-05-23
波动状态,低波动启动,5,884,中,8.6,54.3,45.7,28.17,13.01,39.93,6.0667,1.1004,1.0843,-0.1107,2026-05-23
波动状态,低波动启动,10,882,中强,15.87,57.94,42.06,39.57,23.13,40.02,10.6659,5.0038,1.0471,-0.122,2026-05-17
