kind,kindKey,role,state,horizon,weatherTag,ruleSignal,ruleUse,riskNote,confidence,probabilityEdgePct,occurrences,medianDeviationRate,medianDeviationAtr,medianPositionPct,returnCloserProbabilityPct,continueAwayProbabilityPct,crossBaselineProbabilityPct,reversionDirectionHitPct,atrUpProbabilityPct,atrDownProbabilityPct,medianDistanceChangeAtr,avgReturnPct
233MA,ma233,大周期天气过滤,233MA下侧极端,5,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,弱,7.56,2486,-17.1968,-6.1576,33.8,46.22,53.78,1.01,46.02,40.79,59.21,0.1365,-0.0608
233MA,ma233,大周期天气过滤,233MA下侧偏离,5,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,中强,21.64,707,-4.1337,-1.295,52.59,39.18,60.82,14.14,44.55,36.63,63.37,0.2757,-0.2709
233MA,ma233,大周期天气过滤,233MA贴近中轴,5,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,强,75.68,255,-0.0623,-0.0202,58.19,12.16,87.84,44.31,49.8,43.92,56.08,0.657,0.365
233MA,ma233,大周期天气过滤,233MA上侧极端,5,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,弱,7.82,1189,27.0809,5.2841,83.32,53.91,46.09,0.34,51.22,50.63,49.37,-0.134,0.6731
233MA,ma233,大周期天气过滤,233MA上侧偏离,5,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,弱,3.28,639,4.7539,1.2685,63.54,51.64,48.36,20.34,57.43,44.29,55.71,-0.0215,-0.3136
233MA,ma233,大周期天气过滤,233MA下侧极端,10,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,弱,1.6,2486,-17.1968,-6.1576,33.8,49.2,50.8,2.49,47.55,42.96,57.04,0.0384,-0.0722
233MA,ma233,大周期天气过滤,233MA下侧偏离,10,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,强,30.12,707,-4.1337,-1.295,52.59,34.94,65.06,20.51,43.28,39.04,60.96,0.4948,-0.5777
233MA,ma233,大周期天气过滤,233MA贴近中轴,10,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,强,87.46,255,-0.0623,-0.0202,58.19,6.27,93.73,44.71,49.02,45.88,54.12,1.1858,-0.1374
233MA,ma233,大周期天气过滤,233MA上侧极端,10,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,中,17.54,1186,27.1195,5.2869,83.32,58.77,41.23,1.85,50.17,54.22,45.78,-0.3134,1.4425
233MA,ma233,大周期天气过滤,233MA上侧偏离,10,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,弱,9.58,637,4.7157,1.2658,63.51,45.21,54.79,29.36,58.71,46.62,53.38,0.1441,-0.6478
中值,middle,短期拉伸/回归,中值下侧极端,1,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,中强,23.4,282,-8.9264,-2.7123,13.29,61.7,38.3,0.35,52.84,56.38,43.62,-0.123,0.0807
中值,middle,短期拉伸/回归,中值下侧偏离,1,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,0.14,2235,-3.8563,-1.1751,32.55,49.93,50.07,5.95,47.43,42.68,57.32,0.004,-0.0157
中值,middle,短期拉伸/回归,中值贴近中轴,1,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,50.16,891,0,0,47.33,24.92,75.08,39.39,52.75,40.18,59.82,0.2104,-0.0566
中值,middle,短期拉伸/回归,中值上侧极端,1,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,强,33.64,214,11.4943,2.9031,83.66,66.82,33.18,0,53.27,42.99,57.01,-0.2333,0.1582
中值,middle,短期拉伸/回归,中值上侧偏离,1,短期上侧偏离,回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,中,10.26,1658,4.2088,1.1891,61.84,55.13,44.87,7.42,53.68,41.74,58.26,-0.0651,0.0659
中值,middle,短期拉伸/回归,中值下侧极端,3,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,强,48.22,282,-8.9264,-2.7123,13.29,74.11,25.89,3.9,54.96,50.35,49.65,-0.5433,0.4536
中值,middle,短期拉伸/回归,中值下侧偏离,3,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,0.4,2235,-3.8563,-1.1751,32.55,50.2,49.8,15.21,46.76,39.64,60.36,-0.0048,-0.0773
中值,middle,短期拉伸/回归,中值贴近中轴,3,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,67.9,891,0,0,47.33,16.05,83.95,45.12,51.63,36.92,63.08,0.4813,-0.1576
中值,middle,短期拉伸/回归,中值上侧极端,3,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,强,47.66,214,11.4943,2.9031,83.66,73.83,26.17,0.93,48.13,58.88,41.12,-0.5027,1.0472
中值,middle,短期拉伸/回归,中值上侧偏离,3,短期上侧偏离,回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,中,12.56,1656,4.2049,1.1869,61.82,56.28,43.72,20.17,53.99,48.31,51.69,-0.1111,0.1031
中值,middle,短期拉伸/回归,中值下侧极端,5,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,强,56.74,282,-8.9264,-2.7123,13.29,78.37,21.63,8.87,55.32,45.39,54.61,-0.8585,0.4966
中值,middle,短期拉伸/回归,中值下侧偏离,5,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,3.62,2235,-3.8563,-1.1751,32.55,51.81,48.19,21.97,46.31,39.19,60.81,-0.0441,-0.1121
中值,middle,短期拉伸/回归,中值贴近中轴,5,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,75.76,891,0,0,47.33,12.12,87.88,45.45,49.94,34.79,65.21,0.6807,-0.1138
中值,middle,短期拉伸/回归,中值上侧极端,5,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,强,60.74,214,11.4943,2.9031,83.66,80.37,19.63,3.74,41.59,60.75,39.25,-0.748,1.6319
中值,middle,短期拉伸/回归,中值上侧偏离,5,短期上侧偏离,回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,中,12.1,1654,4.2007,1.1857,61.77,56.05,43.95,29.14,56.41,49.94,50.06,-0.1274,0.1289
中值,middle,短期拉伸/回归,中值下侧极端,10,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,强,86.52,282,-8.9264,-2.7123,13.29,93.26,6.74,29.43,57.45,39.72,60.28,-1.4407,0.5275
中值,middle,短期拉伸/回归,中值下侧偏离,10,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,9.44,2235,-3.8563,-1.1751,32.55,54.72,45.28,33.2,47.25,41.07,58.93,-0.1168,-0.109
中值,middle,短期拉伸/回归,中值贴近中轴,10,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,82.68,889,0,0,47.33,8.66,91.34,49.94,50.51,39.03,60.97,0.8709,0.0619
中值,middle,短期拉伸/回归,中值上侧极端,10,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,强,76.64,214,11.4943,2.9031,83.66,88.32,11.68,15.89,35.05,69.16,30.84,-1.2651,2.9283
中值,middle,短期拉伸/回归,中值上侧偏离,10,短期上侧偏离,轻微回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,3.58,1651,4.2033,1.1879,61.84,51.79,48.21,44.52,56.15,53.06,46.94,-0.0425,0.0535
