component,state,horizon,occurrences,confidence,probabilityEdgePct,atrUpProbabilityPct,atrDownProbabilityPct,strongAtrUpProbabilityPct,strongAtrDownProbabilityPct,futureRemainingMomentumPositivePct,avgAtrChangePct,medianAtrChangePct,avgFutureVolatilityMultiple,medianFutureRemainingMomentumAtr,lastSeen
波动超额状态,接近一倍ATR,1,4186,中强,24.65,37.67,62.33,3.89,0.05,38.49,0.1633,-1.1292,0.9981,-0.119,2026-06-01 08:00
波动超额状态,接近一倍ATR,3,4185,中,14.93,42.53,57.47,12.33,4.85,41.1,0.7149,-1.2046,1.0132,-0.0922,2026-05-30 04:00
波动超额状态,接近一倍ATR,5,4185,中,11.59,44.21,55.79,16.65,14.93,38.78,0.9601,-1.371,0.9896,-0.1189,2026-05-30 04:00
波动超额状态,接近一倍ATR,10,4185,中,8,46,54,24.83,27.12,36.73,1.8312,-1.4929,0.973,-0.137,2026-05-30 04:00
波动超额状态,振幅未满ATR,1,5103,强,37.45,31.28,68.72,2.37,0.04,30.65,-0.6442,-1.7261,0.8907,-0.2053,2026-05-31 16:00
波动超额状态,振幅未满ATR,3,5103,强,31.14,34.43,65.57,8.17,7.78,33.41,-0.9902,-2.8522,0.938,-0.1698,2026-05-31 16:00
波动超额状态,振幅未满ATR,5,5103,强,26.28,36.86,63.14,14.03,21.56,35.74,-0.6881,-3.4318,0.966,-0.1518,2026-05-31 16:00
波动超额状态,振幅未满ATR,10,5100,中强,19.76,40.12,59.88,22,33.2,39.33,0.0961,-3.9474,0.9983,-0.1119,2026-05-31 00:00
波动超额状态,振幅已超ATR,1,2949,弱,4.17,47.91,52.09,6.51,0,51.14,1.3958,-0.2087,1.146,0.0117,2026-06-01 12:00
波动超额状态,振幅已超ATR,3,2948,弱,0.14,50.07,49.93,16.45,3.66,42.67,2.5825,0.0099,1.043,-0.0751,2026-06-01 04:00
波动超额状态,振幅已超ATR,5,2946,弱,0.88,50.44,49.56,22.54,12.12,41.96,3.2095,0.1018,1.0282,-0.0859,2026-05-31 20:00
波动超额状态,振幅已超ATR,10,2944,弱,1.97,50.99,49.01,30.33,24.08,38.72,4.5416,0.3816,0.9966,-0.1225,2026-05-30 00:00
波动状态,波动压缩,1,3835,强,32.67,33.66,66.34,2.82,0,33.12,-0.3852,-1.4883,0.9219,-0.1845,2026-06-01 08:00
