date,close,gate,topWeatherRoute,topWeatherScore,actionBias,volatilityState,atrPct,atrPercentile,volatilityMultiple,volatilityMultiplePercentile,remainingMomentumAtr,remainingMomentumState,shortAtrState,atr3Pct,atr8Pct,atr13Pct,atr21Pct,atr3To21,atr8To21,fiveDayAtrDownProbabilityPct,fiveDayAtrUpProbabilityPct,fiveDayFutureMomentumPositivePct,middleState,middleDeviationRate,middleDeviationAtr,middlePositionPct,middleTenDayReturnCloserPct,maState,maDeviationRate,maDeviationAtr,maPositionPct,maTenDayContinueAwayPct,trendState,trendScore,resonanceDirection,resonanceCount,volumeState,volumeMultiple,weatherSummary
2026-05-30 16:00,0.34,绿,趋势策略天气,88,趋势天气较友好，等方向和量能确认,高波动扩张,7.9456,88.09,1.5755,90.18,0.5755,动能已超ATR,短ATR升温,10.7728,8.9894,8.1011,7.0309,1.5322,1.2786,58.29,41.71,41.74,中值贴近中轴,-0.1015,-0.0126,45.18,8.47,233MA上侧偏离,22.0233,2.2358,75.96,59.88,强趋势上行,8.0513,up,3,放量,1.9432,高波动扩张 / 动能已超ATR / 短期贴近中轴 / 大周期偏强
