date,close,gate,topWeatherRoute,topWeatherScore,topWeatherLight,topWeatherRawLight,topWeatherCalibrationScore,topWeatherBestHorizon,topWeatherOccurrences,topWeatherSampleConfidencePct,topWeatherConfidenceGate,actionBias,volatilityState,atrPct,atrPercentile,volatilityMultiple,volatilityMultiplePercentile,remainingMomentumAtr,remainingMomentumState,shortAtrState,atr3Pct,atr8Pct,atr13Pct,atr21Pct,atr3To21,atr8To21,fiveDayAtrDownProbabilityPct,fiveDayAtrUpProbabilityPct,fiveDayFutureMomentumPositivePct,middleState,middleDeviationRate,middleDeviationAtr,middlePositionPct,middleTenDayReturnCloserPct,maState,maDeviationRate,maDeviationAtr,maPositionPct,maTenDayContinueAwayPct,trendState,trendScore,resonanceDirection,resonanceCount,volumeState,volumeMultiple,weatherSummary
2026-06-02 12:00,0.15,黄偏绿,低吸均值回归,46.08,绿灯,绿灯,75.53,1,2592,100.0,样本通过,均值回归可观察，但要服从大周期过滤,低波动启动,3.0326,38.04,2.152,96.99,1.152,振幅已超ATR,短ATR升温,3.9369,3.2294,3.0507,2.9678,1.3265,1.0881,49.24,50.76,38.62,中值下侧偏离,-4.4409,-1.5325,33.85,53.95,233MA下侧极端,-12.3765,-4.6576,50.19,50.51,强趋势下行,-6.2158,down,4,放量,3.1774,低波动启动 / 振幅已超ATR / 短期下侧偏离 / 大周期弱势深水区
