kind,kindKey,role,state,horizon,weatherTag,ruleSignal,ruleUse,riskNote,confidence,probabilityEdgePct,occurrences,medianDeviationRate,medianDeviationAtr,medianPositionPct,returnCloserProbabilityPct,continueAwayProbabilityPct,crossBaselineProbabilityPct,reversionDirectionHitPct,atrUpProbabilityPct,atrDownProbabilityPct,medianDistanceChangeAtr,avgReturnPct
233MA,ma233,大周期天气过滤,233MA下侧极端,1,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,中强,22.38,1144,-29.3824,-7.6736,31.89,38.81,61.19,0.09,47.12,35.66,64.34,0.1507,-0.0623
233MA,ma233,大周期天气过滤,233MA下侧偏离,1,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,中,12.64,364,-5.8081,-1.3496,57.38,43.68,56.32,4.4,48.08,33.52,66.48,0.07,0.152
233MA,ma233,大周期天气过滤,233MA贴近中轴,1,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,样本偏少,54.72,106,-0.1118,-0.0315,64.26,22.64,77.36,36.79,50.0,39.62,60.38,0.2531,-0.2686
233MA,ma233,大周期天气过滤,233MA上侧极端,1,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,弱,1.2,585,28.3692,4.2188,78.97,50.6,49.4,0.0,53.68,45.47,54.53,-0.0097,-0.014
233MA,ma233,大周期天气过滤,233MA上侧偏离,1,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,弱,7.22,332,7.8369,1.5051,67.7,46.39,53.61,3.92,48.19,40.66,59.34,0.055,0.3806
233MA,ma233,大周期天气过滤,233MA下侧极端,3,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,中,12.76,1144,-29.3824,-7.6736,31.89,43.62,56.38,0.52,46.15,37.76,62.24,0.1853,-0.1173
233MA,ma233,大周期天气过滤,233MA下侧偏离,3,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,中,13.74,364,-5.8081,-1.3496,57.38,43.13,56.87,12.36,47.53,34.62,65.38,0.2005,0.3342
233MA,ma233,大周期天气过滤,233MA贴近中轴,3,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,样本偏少,73.58,106,-0.1118,-0.0315,64.26,13.21,86.79,39.62,47.17,50.0,50.0,0.6858,-0.3747
233MA,ma233,大周期天气过滤,233MA上侧极端,3,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,中,14.92,583,28.6202,4.2206,78.97,57.46,42.54,0.17,55.92,50.77,49.23,-0.1707,0.1355
233MA,ma233,大周期天气过滤,233MA上侧偏离,3,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,中,10.24,332,7.8369,1.5051,67.7,44.88,55.12,11.45,47.29,50.6,49.4,0.1455,0.6028
233MA,ma233,大周期天气过滤,233MA下侧极端,5,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,中,10.32,1144,-29.3824,-7.6736,31.89,44.84,55.16,1.84,46.15,39.16,60.84,0.2383,-0.1583
233MA,ma233,大周期天气过滤,233MA下侧偏离,5,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,中强,19.24,364,-5.8081,-1.3496,57.38,40.38,59.62,13.46,48.08,35.71,64.29,0.2807,0.4103
233MA,ma233,大周期天气过滤,233MA贴近中轴,5,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,样本偏少,84.9,106,-0.1118,-0.0315,64.26,7.55,92.45,42.45,48.11,50.0,50.0,0.7965,-0.1561
233MA,ma233,大周期天气过滤,233MA上侧极端,5,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,中强,18.56,582,28.6601,4.2298,78.96,59.28,40.72,1.03,57.9,51.55,48.45,-0.1839,0.2988
233MA,ma233,大周期天气过滤,233MA上侧偏离,5,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,中强,19.64,331,7.8353,1.4989,67.62,40.18,59.82,17.82,44.71,51.36,48.64,0.2287,0.7854
233MA,ma233,大周期天气过滤,233MA下侧极端,10,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,弱,8.4,1144,-29.3824,-7.6736,31.89,45.8,54.2,4.55,44.06,39.86,60.14,0.2334,-0.2289
233MA,ma233,大周期天气过滤,233MA下侧偏离,10,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,强,35.16,364,-5.8081,-1.3496,57.38,32.42,67.58,20.88,45.88,31.87,68.13,0.552,0.8689
233MA,ma233,大周期天气过滤,233MA贴近中轴,10,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,样本偏少,86.8,106,-0.1118,-0.0315,64.26,6.6,93.4,39.62,41.51,50.0,50.0,0.9945,0.1691
233MA,ma233,大周期天气过滤,233MA上侧极端,10,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,中强,23.06,577,28.7989,4.2423,78.92,61.53,38.47,2.77,59.97,53.21,46.79,-0.3818,0.8761
233MA,ma233,大周期天气过滤,233MA上侧偏离,10,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,中强,19.64,331,7.8353,1.4989,67.62,40.18,59.82,30.82,51.06,55.59,44.41,0.3819,0.806
中值,middle,短期拉伸/回归,中值下侧极端,1,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,样本偏少,26.22,103,-12.1187,-2.6685,11.19,63.11,36.89,0.0,50.49,35.92,64.08,-0.1773,0.0236
中值,middle,短期拉伸/回归,中值下侧偏离,1,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,1.76,1195,-5.733,-1.1964,31.34,49.12,50.88,5.69,47.36,30.79,69.21,0.0124,-0.0181
中值,middle,短期拉伸/回归,中值贴近中轴,1,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,57.42,371,-0.0354,-0.0056,47.4,21.29,78.71,36.12,48.25,37.74,62.26,0.2244,-0.2258
中值,middle,短期拉伸/回归,中值上侧极端,1,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,样本偏少,40.0,110,16.1069,2.7952,87.9,70.0,30.0,0.0,52.73,74.55,25.45,-0.3143,0.0555
中值,middle,短期拉伸/回归,中值上侧偏离,1,短期上侧偏离,轻微回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,7.72,752,6.4813,1.2428,64.18,53.86,46.14,6.65,50.13,46.01,53.99,-0.0532,0.227
中值,middle,短期拉伸/回归,中值下侧极端,3,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,样本偏少,51.46,103,-12.1187,-2.6685,11.19,75.73,24.27,4.85,48.54,45.63,54.37,-0.619,-0.2015
中值,middle,短期拉伸/回归,中值下侧偏离,3,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,0.58,1195,-5.733,-1.1964,31.34,50.29,49.71,14.64,46.86,32.8,67.2,-0.0109,-0.0586
中值,middle,短期拉伸/回归,中值贴近中轴,3,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,70.88,371,-0.0354,-0.0056,47.4,14.56,85.44,45.01,50.67,40.97,59.03,0.5364,-0.4026
中值,middle,短期拉伸/回归,中值上侧极端,3,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,样本偏少,50.9,110,16.1069,2.7952,87.9,75.45,24.55,0.91,46.36,80.91,19.09,-0.6131,0.784
中值,middle,短期拉伸/回归,中值上侧偏离,3,短期上侧偏离,回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,中,10.14,750,6.4753,1.2428,64.2,55.07,44.93,20.53,52.93,52.67,47.33,-0.087,0.5076
中值,middle,短期拉伸/回归,中值下侧极端,5,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,样本偏少,63.1,103,-12.1187,-2.6685,11.19,81.55,18.45,13.59,46.6,46.6,53.4,-1.1212,-0.0905
中值,middle,短期拉伸/回归,中值下侧偏离,5,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,3.94,1195,-5.733,-1.1964,31.34,51.97,48.03,19.92,47.36,33.64,66.36,-0.046,-0.14
中值,middle,短期拉伸/回归,中值贴近中轴,5,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,73.04,371,-0.0354,-0.0056,47.4,13.48,86.52,44.74,49.87,38.54,61.46,0.7248,-0.5395
中值,middle,短期拉伸/回归,中值上侧极端,5,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,样本偏少,65.46,110,16.1069,2.7952,87.9,82.73,17.27,5.45,41.82,86.36,13.64,-0.7127,1.3663
中值,middle,短期拉伸/回归,中值上侧偏离,5,短期上侧偏离,回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,中,10.42,748,6.4753,1.2428,64.2,55.21,44.79,28.07,52.81,55.21,44.79,-0.0922,0.8182
中值,middle,短期拉伸/回归,中值下侧极端,10,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,样本偏少,90.3,103,-12.1187,-2.6685,11.19,95.15,4.85,20.39,33.01,47.57,52.43,-1.3634,-1.3018
中值,middle,短期拉伸/回归,中值下侧偏离,10,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,5.28,1195,-5.733,-1.1964,31.34,52.64,47.36,30.29,43.51,34.48,65.52,-0.0681,-0.1468
中值,middle,短期拉伸/回归,中值贴近中轴,10,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,81.14,371,-0.0354,-0.0056,47.4,9.43,90.57,45.55,47.71,34.5,65.5,0.8001,-0.0425
中值,middle,短期拉伸/回归,中值上侧极端,10,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,样本偏少,78.18,110,16.1069,2.7952,87.9,89.09,10.91,20.0,51.82,87.27,12.73,-1.4095,1.7432
中值,middle,短期拉伸/回归,中值上侧偏离,10,短期上侧偏离,轻微回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,4.98,743,6.455,1.2387,64.14,52.49,47.51,43.34,52.89,58.01,41.99,-0.0586,1.3163
