date,close,gate,topWeatherRoute,topWeatherScore,topWeatherLight,topWeatherRawLight,topWeatherCalibrationScore,topWeatherBestHorizon,topWeatherOccurrences,topWeatherSampleConfidencePct,topWeatherConfidenceGate,actionBias,volatilityState,atrPct,atrPercentile,volatilityMultiple,volatilityMultiplePercentile,remainingMomentumAtr,remainingMomentumState,shortAtrState,atr3Pct,atr8Pct,atr13Pct,atr21Pct,atr3To21,atr8To21,fiveDayAtrDownProbabilityPct,fiveDayAtrUpProbabilityPct,fiveDayFutureMomentumPositivePct,middleState,middleDeviationRate,middleDeviationAtr,middlePositionPct,middleTenDayReturnCloserPct,maState,maDeviationRate,maDeviationAtr,maPositionPct,maTenDayContinueAwayPct,trendState,trendScore,resonanceDirection,resonanceCount,volumeState,volumeMultiple,weatherSummary
2026-06-02 12:00,2.97,黄偏绿,向上突破,100.0,绿灯,绿灯,86.24,5,1532,100.0,样本通过,观察,高波动扩张,4.6056,82.63,2.0515,96.59,1.0515,振幅已超ATR,短ATR升温,6.8035,5.281,4.6812,4.2465,1.6021,1.2436,58.73,41.27,42.53,中值上侧偏离,2.6048,0.5512,55.28,55.87,233MA上侧偏离,9.4975,1.8833,77.62,53.42,强趋势上行,8.8908,up,4,放量,6.095,高波动扩张 / 振幅已超ATR / 短期上侧偏离 / 大周期偏强
