component,state,horizon,occurrences,confidence,probabilityEdgePct,atrUpProbabilityPct,atrDownProbabilityPct,strongAtrUpProbabilityPct,strongAtrDownProbabilityPct,futureRemainingMomentumPositivePct,avgAtrChangePct,medianAtrChangePct,avgFutureVolatilityMultiple,medianFutureRemainingMomentumAtr,lastSeen
波动超额状态,接近一倍ATR,1,1679,强,25.55,37.22,62.78,5.0,0.06,38.59,0.2602,-1.2591,0.9849,-0.1177,2026-06-02 00:00
波动超额状态,接近一倍ATR,3,1677,中强,15.68,42.16,57.84,13.48,6.98,39.0,1.0361,-1.6458,0.9959,-0.1088,2026-06-01 00:00
波动超额状态,接近一倍ATR,5,1676,中,14.08,42.96,57.04,20.41,18.85,36.69,1.9852,-1.8611,0.9817,-0.1335,2026-05-31 08:00
波动超额状态,接近一倍ATR,10,1675,中,11.64,44.18,55.82,26.51,29.19,36.96,3.1021,-2.3567,0.977,-0.1434,2026-05-30 00:00
波动超额状态,振幅未满ATR,1,2140,强,40.93,29.53,70.47,2.9,0.14,27.2,-0.7314,-2.0772,0.8633,-0.2317,2026-06-01 08:00
波动超额状态,振幅未满ATR,3,2140,强,35.42,32.29,67.71,8.83,12.34,30.47,-1.512,-3.5999,0.8998,-0.2087,2026-06-01 08:00
波动超额状态,振幅未满ATR,5,2139,强,35.48,32.26,67.74,12.58,27.02,33.29,-1.875,-4.6235,0.929,-0.178,2026-05-31 00:00
波动超额状态,振幅未满ATR,10,2136,强,32.68,33.66,66.34,20.41,39.7,34.97,-1.6187,-6.418,0.9556,-0.1516,2026-05-29 16:00
波动超额状态,振幅已超ATR,1,1091,弱,1.01,49.5,50.5,8.07,0.18,51.79,1.7267,-0.0722,1.1633,0.0211,2026-05-31 16:00
波动超额状态,振幅已超ATR,3,1091,弱,2.11,51.05,48.95,22.36,5.04,44.73,3.8004,0.282,1.0749,-0.0637,2026-05-31 16:00
波动超额状态,振幅已超ATR,5,1091,中,8.71,54.35,45.65,28.69,14.76,42.71,4.9773,1.7973,1.0395,-0.0766,2026-05-31 16:00
波动超额状态,振幅已超ATR,10,1090,弱,7.52,53.76,46.24,35.32,24.59,39.08,7.6007,1.9429,0.9953,-0.1137,2026-05-29 08:00
波动状态,波动压缩,1,1282,强,36.04,31.98,68.02,3.04,0.0,30.66,-0.3412,-1.7144,0.9007,-0.2079,2026-06-01 08:00
波动状态,波动压缩,3,1282,中强,24.8,37.6,62.4,10.69,7.96,34.48,-0.2787,-2.6549,0.9474,-0.1673,2026-06-01 08:00
波动状态,波动压缩,5,1281,中强,19.13,40.44,59.56,16.39,19.75,38.25,0.4886,-2.281,0.9805,-0.1246,2026-05-31 08:00
波动状态,波动压缩,10,1277,中,13.23,43.38,56.62,26.47,28.97,39.23,2.8326,-2.5436,1.0047,-0.1099,2026-05-29 16:00
波动状态,常态波动,1,933,强,31.62,34.19,65.81,3.64,0.0,33.12,-0.1688,-1.6564,0.9225,-0.184,2026-05-30 00:00
波动状态,常态波动,3,933,强,25.4,37.3,62.7,9.86,9.0,33.12,-0.5556,-2.4066,0.9235,-0.176,2026-05-30 00:00
波动状态,常态波动,5,933,强,33.12,33.44,66.56,14.36,22.08,30.87,-1.1364,-3.8742,0.9138,-0.1931,2026-05-30 00:00
波动状态,常态波动,10,933,强,32.48,33.76,66.24,18.33,36.66,33.76,-1.5469,-5.8485,0.9447,-0.163,2026-05-30 00:00
波动状态,低波动启动,1,1498,中,8.41,45.79,54.21,6.81,0.0,48.73,1.3636,-0.4141,1.1154,-0.0207,2026-06-02 00:00
波动状态,低波动启动,3,1496,弱,2.54,51.27,48.73,21.12,2.81,46.46,3.7889,0.2638,1.0914,-0.048,2026-06-01 00:00
