component,state,horizon,occurrences,confidence,probabilityEdgePct,atrUpProbabilityPct,atrDownProbabilityPct,strongAtrUpProbabilityPct,strongAtrDownProbabilityPct,futureRemainingMomentumPositivePct,avgAtrChangePct,medianAtrChangePct,avgFutureVolatilityMultiple,medianFutureRemainingMomentumAtr,lastSeen
波动状态,波动压缩,1,530,强,28.3,35.85,64.15,2.64,0,31.13,-0.3166,-1.0112,0.923,-0.1629,2026-05-26
波动状态,波动压缩,3,530,中强,16.98,41.51,58.49,12.26,5.66,38.68,0.518,-2.1098,1.0059,-0.1244,2026-05-26
波动状态,波动压缩,5,529,中强,21.36,39.32,60.68,16.45,16.45,35.92,0.6305,-2.748,0.9597,-0.1319,2026-05-20
波动状态,波动压缩,10,528,中,9.85,45.08,54.92,26.7,33.9,39.02,2.3936,-1.8275,0.9873,-0.1139,2026-05-19
波动状态,常态波动,1,309,中强,17.8,41.1,58.9,3.24,0.97,32.69,-0.5646,-0.8771,0.9054,-0.2012,2026-05-28
波动状态,常态波动,3,308,强,32.47,33.77,66.23,11.69,11.04,32.79,-0.2113,-2.9645,0.9883,-0.1624,2026-05-24
波动状态,常态波动,5,308,中强,24.68,37.66,62.34,22.08,25,37.01,1.3454,-3.5292,0.9825,-0.1075,2026-05-24
波动状态,常态波动,10,307,中强,19.22,40.39,59.61,24.43,37.79,31.27,1.2601,-5.079,0.927,-0.185,2026-04-22
波动状态,低波动启动,1,592,中,13.51,56.76,43.24,6.59,2.2,48.82,1.3189,0.971,1.1156,-0.014,2026-05-27
波动状态,低波动启动,3,591,弱,7.61,53.81,46.19,18.61,8.46,43.49,2.8759,0.8307,1.0356,-0.0633,2026-05-25
波动状态,低波动启动,5,590,中,8.14,54.07,45.93,26.44,11.69,44.24,4.6442,1.1216,1.0734,-0.0655,2026-05-23
波动状态,低波动启动,10,587,中强,21.64,60.82,39.18,36.97,20.78,42.08,9.1139,4.9678,1.0552,-0.0845,2026-05-17
波动状态,高波动扩张,1,144,中,11.11,55.56,44.44,20.14,10.42,40.97,2.674,2.2338,1.055,-0.0988,2026-03-02
波动状态,高波动扩张,3,144,中,9.72,45.14,54.86,20.83,25.69,27.78,1.6764,-0.8457,0.8655,-0.2307,2026-03-02
波动状态,高波动扩张,5,144,中,11.11,44.44,55.56,25.69,32.64,23.61,2.4573,-3.9523,0.8826,-0.2662,2026-03-02
波动状态,高波动扩张,10,144,强,29.17,35.42,64.58,23.61,46.53,18.75,0.1874,-7.824,0.7739,-0.2948,2026-03-02
波动状态,高波动冷却,1,300,强,39.33,30.33,69.67,1.67,2.33,12.67,-1.6943,-2.1167,0.7405,-0.3264,2026-03-09
波动状态,高波动冷却,3,300,强,48.67,25.67,74.33,8.67,26.67,16.33,-3.1889,-5.1974,0.7597,-0.3127,2026-03-09
波动状态,高波动冷却,5,300,强,56,22,78,10.67,45.33,17.33,-5.7707,-8.6761,0.764,-0.3207,2026-03-09
波动状态,高波动冷却,10,300,强,51.33,24.33,75.67,14.33,59.33,23.33,-9.0889,-14.4966,0.85,-0.2415,2026-03-09
短ATR状态,短ATR降温,1,847,强,27.27,36.36,63.64,2.24,1.06,25.15,-0.7949,-1.4374,0.8584,-0.222,2026-05-20
短ATR状态,短ATR降温,3,847,强,36.25,31.88,68.12,10.15,14.64,28.69,-1.5628,-3.4935,0.8883,-0.2054,2026-05-20
短ATR状态,短ATR降温,5,847,强,36.48,31.76,68.24,14.05,29.04,29.99,-2.1235,-5.5031,0.9022,-0.191,2026-05-20
短ATR状态,短ATR降温,10,846,强,30.26,34.87,65.13,18.91,44.09,33.57,-2.4189,-6.992,0.9444,-0.1619,2026-05-03
短ATR状态,短ATR升温,1,417,中,10.79,55.4,44.6,11.75,3.6,53.48,2.0071,0.9629,1.1749,0.0324,2026-05-27
短ATR状态,短ATR升温,3,416,中,14.9,57.45,42.55,21.63,8.41,47.6,4.21,1.2424,1.0831,-0.0238,2026-05-25
短ATR状态,短ATR升温,5,415,中,14.22,57.11,42.89,30.84,11.08,42.89,6.8904,1.735,1.0696,-0.0709,2026-05-24
短ATR状态,短ATR升温,10,412,中强,19.42,59.71,40.29,40.29,25.24,35.92,9.2484,4.2649,0.9674,-0.143,2026-05-15
短ATR状态,短ATR中性,1,611,弱,6.71,46.64,53.36,4.75,2.29,35.35,0.2481,-0.408,0.9598,-0.1538,2026-05-28
短ATR状态,短ATR中性,3,610,中,9.84,45.08,54.92,14.92,11.8,34.59,1.2561,-1.0422,0.9822,-0.1668,2026-05-26
短ATR状态,短ATR中性,5,609,中,12.32,43.84,56.16,21.84,20.36,35.96,1.7237,-1.7194,0.9718,-0.1529,2026-05-21
短ATR状态,短ATR中性,10,608,弱,0.66,49.67,50.33,30.26,30.43,35.2,4.1726,-0.1177,0.9773,-0.1564,2026-05-19
量能状态,放量,1,287,中,13.59,56.79,43.21,12.89,3.83,60.63,2.2177,1.0979,1.2542,0.1176,2026-05-21
量能状态,放量,3,287,中强,18.47,59.23,40.77,24.74,8.01,47.74,4.6067,2.1262,1.0782,-0.0237,2026-05-21
量能状态,放量,5,287,中强,19.16,59.58,40.42,34.15,9.06,49.13,7.8625,4.12,1.1455,-0.008,2026-05-21
量能状态,放量,10,286,强,27.27,63.64,36.36,44.41,19.23,40.91,12.2462,6.2763,1.033,-0.0959,2026-05-12
量能状态,量能正常,1,814,弱,4.18,47.91,52.09,4.67,1.97,37.84,0.4751,-0.2542,0.9791,-0.1237,2026-05-28
量能状态,量能正常,3,812,中,12.32,43.84,56.16,13.55,10.96,37.68,1.075,-1.1551,0.9905,-0.1295,2026-05-26
量能状态,量能正常,5,810,中,12.59,43.7,56.3,22.22,19.75,35.56,2.0035,-2.1511,0.9723,-0.1552,2026-05-24
量能状态,量能正常,10,807,弱,4.58,47.71,52.29,27.63,31.97,34.94,3.5714,-1.1425,0.9792,-0.1331,2026-05-17
量能状态,缩量,1,774,强,29.97,35.01,64.99,2.84,1.42,21.96,-0.9146,-1.4399,0.8353,-0.25,2026-05-20
量能状态,缩量,3,774,强,33.33,33.33,66.67,11.11,15.37,27,-1.2934,-3.5374,0.8894,-0.2162,2026-05-20
量能状态,缩量,5,774,强,35.92,32.04,67.96,13.18,29.72,28.68,-2.2852,-4.9901,0.8832,-0.2001,2026-05-20
量能状态,缩量,10,773,强,28.59,35.71,64.29,20.7,45.15,31.95,-2.6956,-7.0145,0.9135,-0.1932,2026-05-19
趋势状态,强趋势上行,1,530,弱,4.15,47.92,52.08,6.42,2.64,56.42,0.4659,-0.1842,1.187,0.0694,2026-05-14
趋势状态,强趋势上行,3,530,中强,16.6,58.3,41.7,20.38,6.04,52.64,3.5903,1.3903,1.1712,0.0255,2026-05-14
趋势状态,强趋势上行,5,530,中强,23.4,61.7,38.3,32.08,7.36,51.7,6.835,3.7247,1.1454,0.0166,2026-05-14
趋势状态,强趋势上行,10,530,强,36.98,68.49,31.51,45.47,13.4,46.23,13.5093,7.8749,1.0892,-0.0308,2026-05-14
趋势状态,强趋势下行,1,908,中,13.22,43.39,56.61,5.29,1.76,23.9,0.1841,-0.8759,0.8452,-0.2454,2026-05-28
趋势状态,强趋势下行,3,906,强,32.45,33.77,66.23,11.26,16.67,25.72,-1.0692,-3.3884,0.8562,-0.2356,2026-05-22
趋势状态,强趋势下行,5,906,强,39.29,30.35,69.65,14.68,31.68,27.92,-2.1019,-5.6313,0.8749,-0.2206,2026-05-22
趋势状态,强趋势下行,10,904,强,36.95,31.53,68.47,18.36,51,29.31,-4.3454,-10.3754,0.9035,-0.2047,2026-05-18
趋势状态,趋势不明,1,131,强,32.82,33.59,66.41,1.53,0.76,25.95,-0.9291,-1.0914,0.857,-0.2245,2026-05-25
趋势状态,趋势不明,3,131,强,29.77,35.11,64.89,10.69,12.21,29.01,-0.2225,-2.2594,0.9278,-0.1964,2026-05-25
趋势状态,趋势不明,5,130,强,30.77,34.62,65.38,13.85,23.08,26.15,-1.1685,-5.2211,0.8761,-0.2188,2026-05-24
趋势状态,趋势不明,10,128,中强,17.19,41.41,58.59,21.88,37.5,37.5,0.7628,-4.572,0.9442,-0.1298,2026-05-16
趋势状态,弱趋势混合,1,208,中,12.5,43.75,56.25,3.37,2.88,33.65,0.0331,-0.626,0.9637,-0.1457,2026-05-26
趋势状态,弱趋势混合,3,208,中强,20.19,39.9,60.1,13.46,12.5,32.69,1.2852,-2.0539,0.9038,-0.1958,2026-05-26
