component,state,horizon,occurrences,confidence,probabilityEdgePct,atrUpProbabilityPct,atrDownProbabilityPct,strongAtrUpProbabilityPct,strongAtrDownProbabilityPct,futureRemainingMomentumPositivePct,avgAtrChangePct,medianAtrChangePct,avgFutureVolatilityMultiple,medianFutureRemainingMomentumAtr,lastSeen
波动超额状态,接近一倍ATR,1,939,强,25.88,37.06,62.94,5.32,0.32,34.5,-0.0289,-1.5603,0.9787,-0.1207,2026-05-23
波动超额状态,接近一倍ATR,3,939,中强,20.98,39.51,60.49,14.91,10.22,37.06,0.7975,-2.3207,1.0048,-0.1124,2026-05-23
波动超额状态,接近一倍ATR,5,939,中强,19.91,40.04,59.96,20.23,23.43,39.62,1.6241,-2.8125,1.0245,-0.1071,2026-05-23
波动超额状态,接近一倍ATR,10,938,中,12.79,43.6,56.4,28.04,32.41,37.31,3.8082,-2.3212,0.9943,-0.1215,2026-05-15
波动超额状态,振幅未满ATR,1,1234,强,42.14,28.93,71.07,5.11,0.32,28.04,-0.679,-2.2976,0.8677,-0.2522,2026-05-30
波动超额状态,振幅未满ATR,3,1233,强,35.28,32.36,67.64,10.71,17.52,29.93,-1.2536,-4.0513,0.911,-0.2154,2026-05-29
波动超额状态,振幅未满ATR,5,1231,强,34.04,32.98,67.02,12.35,31.93,32.49,-1.8478,-4.9663,0.9284,-0.1785,2026-05-26
波动超额状态,振幅未满ATR,10,1228,强,31.6,34.2,65.8,18.4,44.38,35.42,-2.4564,-7.2948,0.9671,-0.1644,2026-05-21
波动超额状态,振幅已超ATR,1,659,弱,1.37,49.32,50.68,11.38,0.0,54.02,2.2283,-0.1226,1.2103,0.0444,2026-05-31
波动超额状态,振幅已超ATR,3,658,弱,6.69,53.34,46.66,23.56,7.6,46.81,4.2503,0.6874,1.0916,-0.042,2026-05-27
波动超额状态,振幅已超ATR,5,658,弱,5.78,52.89,47.11,31.46,15.81,38.3,6.4921,1.5448,1.0311,-0.1111,2026-05-27
波动超额状态,振幅已超ATR,10,657,中,9.89,54.95,45.05,38.2,23.29,35.92,10.4346,2.9889,1.0002,-0.1207,2026-05-22
波动状态,波动压缩,1,779,强,40.18,29.91,70.09,4.62,0.0,32.61,-0.3488,-2.0788,0.9119,-0.2081,2026-05-30
