kind,kindKey,role,state,horizon,weatherTag,ruleSignal,ruleUse,riskNote,confidence,probabilityEdgePct,occurrences,medianDeviationRate,medianDeviationAtr,medianPositionPct,returnCloserProbabilityPct,continueAwayProbabilityPct,crossBaselineProbabilityPct,reversionDirectionHitPct,atrUpProbabilityPct,atrDownProbabilityPct,medianDistanceChangeAtr,avgReturnPct
233MA,ma233,大周期天气过滤,233MA下侧极端,5,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,中强,18.4,424,-50.8187,-9.9788,43.12,40.8,59.2,0,40.57,42.45,57.55,0.5256,-0.5414
233MA,ma233,大周期天气过滤,233MA下侧偏离,5,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,样本偏少,5,40,-6.9935,-0.7681,87.39,47.5,52.5,40,60,47.5,52.5,0.1723,-1.6402
233MA,ma233,大周期天气过滤,233MA贴近中轴,5,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,样本偏少,70.38,27,-0.9587,-0.0943,89.4,14.81,85.19,51.85,51.85,25.93,74.07,0.3342,-3.3015
233MA,ma233,大周期天气过滤,233MA上侧极端,5,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,样本偏少,23.08,39,13.1484,1.554,93.3,61.54,38.46,33.33,82.05,74.36,25.64,-0.3278,-9.2331
233MA,ma233,大周期天气过滤,233MA上侧偏离,5,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,样本偏少,11.12,9,18.6915,1.1404,17.59,44.44,55.56,44.44,77.78,66.67,33.33,0.0515,-13.2063
233MA,ma233,大周期天气过滤,233MA下侧极端,10,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,中强,28.4,419,-51.0149,-10.0467,42.86,35.8,64.2,0.48,42.48,40.81,59.19,0.823,-1.2219
233MA,ma233,大周期天气过滤,233MA下侧偏离,10,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,样本偏少,20,40,-6.9935,-0.7681,87.39,40,60,37.5,37.5,45,55,0.2555,-4.8237
233MA,ma233,大周期天气过滤,233MA贴近中轴,10,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,样本偏少,55.56,27,-0.9587,-0.0943,89.4,22.22,77.78,62.96,66.67,25.93,74.07,0.4815,-5.4885
233MA,ma233,大周期天气过滤,233MA上侧极端,10,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,样本偏少,64.1,39,13.1484,1.554,93.3,82.05,17.95,56.41,87.18,71.79,28.21,-0.4599,-15.2401
233MA,ma233,大周期天气过滤,233MA上侧偏离,10,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,样本偏少,11.12,9,18.6915,1.1404,17.59,44.44,55.56,88.89,100,100,0,0.0158,-29.2239
中值,middle,短期拉伸/回归,中值下侧极端,1,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,样本偏少,37.14,35,-30.6479,-2.8288,8.64,68.57,31.43,0,40,71.43,28.57,-0.1589,0.4535
中值,middle,短期拉伸/回归,中值下侧偏离,1,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,2.54,314,-12.7868,-1.3499,33.34,48.73,51.27,4.14,48.73,45.86,54.14,0.0101,-0.3482
中值,middle,短期拉伸/回归,中值贴近中轴,1,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,样本偏少,58.44,77,-0.1337,-0.0171,55.33,20.78,79.22,44.16,54.55,36.36,63.64,0.2433,-0.9506
中值,middle,短期拉伸/回归,中值上侧极端,1,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,样本偏少,73.34,15,24.4484,2.1618,90.85,86.67,13.33,0,40,40,60,-0.1886,3.171
中值,middle,短期拉伸/回归,中值上侧偏离,1,短期上侧偏离,回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,样本偏少,11.76,102,10.1398,0.8865,69.81,55.88,44.12,8.82,52.94,49.02,50.98,-0.0804,-0.4442
中值,middle,短期拉伸/回归,中值下侧极端,3,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,样本偏少,54.28,35,-30.6479,-2.8288,8.64,77.14,22.86,2.86,45.71,40,60,-0.6696,0.6052
中值,middle,短期拉伸/回归,中值下侧偏离,3,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,2.56,312,-12.7868,-1.3499,33.34,48.72,51.28,11.86,43.91,37.82,62.18,0.0234,-0.9037
中值,middle,短期拉伸/回归,中值贴近中轴,3,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,样本偏少,68.84,77,-0.1337,-0.0171,55.33,15.58,84.42,41.56,50.65,48.05,51.95,0.6543,-2.695
中值,middle,短期拉伸/回归,中值上侧极端,3,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,样本偏少,73.34,15,24.4484,2.1618,90.85,86.67,13.33,0,60,46.67,53.33,-0.8827,5.7045
中值,middle,短期拉伸/回归,中值上侧偏离,3,短期上侧偏离,回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,样本偏少,3.92,102,10.1398,0.8865,69.81,51.96,48.04,27.45,58.82,50.98,49.02,-0.072,-1.155
中值,middle,短期拉伸/回归,中值下侧极端,5,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,样本偏少,60,35,-30.6479,-2.8288,8.64,80,20,8.57,45.71,40,60,-0.8209,0.2472
中值,middle,短期拉伸/回归,中值下侧偏离,5,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,3.22,310,-12.8868,-1.3499,33.34,51.61,48.39,14.52,41.29,38.71,61.29,-0.0376,-2.1999
中值,middle,短期拉伸/回归,中值贴近中轴,5,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,样本偏少,79.22,77,-0.1337,-0.0171,55.33,10.39,89.61,40.26,50.65,55.84,44.16,0.6688,-1.617
中值,middle,短期拉伸/回归,中值上侧极端,5,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,样本偏少,100,15,24.4484,2.1618,90.85,100,0,13.33,60,60,40,-0.8918,3.1138
中值,middle,短期拉伸/回归,中值上侧偏离,5,短期上侧偏离,回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,样本偏少,3.92,102,10.1398,0.8865,69.81,48.04,51.96,37.25,61.76,53.92,46.08,0.0269,-1.0991
中值,middle,短期拉伸/回归,中值下侧极端,10,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,样本偏少,71.42,35,-30.6479,-2.8288,8.64,85.71,14.29,11.43,42.86,34.29,65.71,-1.3115,-1.7017
中值,middle,短期拉伸/回归,中值下侧偏离,10,短期下侧偏离,回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,中,16.06,305,-12.9298,-1.3242,33.76,58.03,41.97,22.3,40.33,36.72,63.28,-0.2502,-4.2189
中值,middle,短期拉伸/回归,中值贴近中轴,10,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,样本偏少,84.42,77,-0.1337,-0.0171,55.33,7.79,92.21,46.75,46.75,44.16,55.84,1.1384,-2.9111
中值,middle,短期拉伸/回归,中值上侧极端,10,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,样本偏少,86.66,15,24.4484,2.1618,90.85,93.33,6.67,40,46.67,86.67,13.33,-1.2645,-1.2511
中值,middle,短期拉伸/回归,中值上侧偏离,10,短期上侧偏离,回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,样本偏少,29.42,102,10.1398,0.8865,69.81,35.29,64.71,50.98,59.8,60.78,39.22,0.4384,-1.1886
