component,state,horizon,occurrences,confidence,probabilityEdgePct,atrUpProbabilityPct,atrDownProbabilityPct,strongAtrUpProbabilityPct,strongAtrDownProbabilityPct,futureRemainingMomentumPositivePct,avgAtrChangePct,medianAtrChangePct,avgFutureVolatilityMultiple,medianFutureRemainingMomentumAtr,lastSeen
波动状态,波动压缩,1,1353,强,34.22,32.89,67.11,2.37,0,32.3,-0.4642,-1.4341,0.9151,-0.1908,2026-05-30 20:00
波动状态,波动压缩,3,1351,中强,18.58,40.71,59.29,11.1,3.55,37.08,0.229,-1.8731,0.9967,-0.1453,2026-05-30 12:00
波动状态,波动压缩,5,1349,中,10.9,44.55,55.45,20.31,14.53,40.4,1.4613,-1.5182,1.0317,-0.1241,2026-05-29 20:00
波动状态,波动压缩,10,1348,弱,3.12,51.56,48.44,30.27,21.44,42.8,4.4931,0.8185,1.0645,-0.0806,2026-05-29 08:00
波动状态,常态波动,1,1549,中强,23.95,38.02,61.98,2.13,0,35.38,-0.1796,-0.9013,0.9541,-0.1478,2026-05-28 04:00
波动状态,常态波动,3,1549,中强,22.27,38.86,61.14,10.46,5.1,36.67,-0.1371,-2.0231,0.9816,-0.1411,2026-05-28 04:00
波动状态,常态波动,5,1549,中强,18.4,40.8,59.2,15.11,15.11,38.22,0.4309,-2.1381,0.9795,-0.127,2026-05-28 04:00
波动状态,常态波动,10,1549,中,12.2,43.9,56.1,24.08,27.7,37.06,1.8516,-2.2438,0.9753,-0.1436,2026-05-28 04:00
波动状态,低波动启动,1,1636,弱,4.03,52.02,47.98,5.56,0,47.56,1.2791,0.2276,1.1225,-0.0246,2026-05-30 04:00
波动状态,低波动启动,3,1636,弱,7.58,53.79,46.21,17.24,2.14,43.77,2.8603,0.7586,1.0607,-0.0701,2026-05-30 04:00
波动状态,低波动启动,5,1636,中,9.05,54.52,45.48,24.08,8.8,41.32,4.072,1.0335,1.0411,-0.091,2026-05-30 04:00
波动状态,低波动启动,10,1632,中强,17.65,58.82,41.18,35.66,17.16,39.34,7.4239,3.6599,1.0099,-0.1202,2026-05-28 16:00
波动状态,高波动扩张,1,1504,弱,0.4,49.8,50.2,6.98,0.33,43.62,1.037,-0.0113,1.0764,-0.0671,2026-03-04 12:00
波动状态,高波动扩张,3,1504,中,9.84,45.08,54.92,15.49,8.38,37.77,1.7536,-1.0539,1.0028,-0.1235,2026-03-04 12:00
波动状态,高波动扩张,5,1504,中,13.03,43.48,56.52,20.01,19.48,33.91,1.7581,-1.7629,0.9608,-0.1674,2026-03-04 12:00
波动状态,高波动扩张,10,1504,中强,20.21,39.89,60.11,23.47,36.97,31.58,0.705,-4.5935,0.9193,-0.1965,2026-03-04 12:00
波动状态,高波动冷却,1,1724,强,46.52,26.74,73.26,1.39,0,25.17,-1.1276,-1.8489,0.8406,-0.2581,2026-03-06 20:00
波动状态,高波动冷却,3,1724,强,43.97,28.02,71.98,6.9,10.38,28.89,-2.3886,-4.4512,0.8743,-0.2279,2026-03-06 20:00
波动状态,高波动冷却,5,1724,强,41.3,29.35,70.65,11.19,31.26,30.57,-3.404,-5.8844,0.9043,-0.2034,2026-03-06 20:00
波动状态,高波动冷却,10,1724,强,37.94,31.03,68.97,14.97,46.29,33.76,-4.9455,-8.5604,0.9492,-0.1684,2026-03-06 20:00
短ATR状态,短ATR降温,1,2720,强,35.15,32.43,67.57,2.06,0,30.07,-0.6511,-1.5232,0.8898,-0.2138,2026-05-30 20:00
短ATR状态,短ATR降温,3,2719,强,28.28,35.86,64.14,9.78,6.25,35.34,-0.8058,-2.8475,0.9536,-0.1694,2026-05-27 08:00
短ATR状态,短ATR降温,5,2719,中强,24.02,37.99,62.01,16.11,21.48,36.12,-0.5384,-3.5158,0.9672,-0.1597,2026-05-27 08:00
短ATR状态,短ATR降温,10,2719,中,11.22,44.39,55.61,25.23,30.6,39.06,1.3245,-2.3298,1.0074,-0.1255,2026-05-27 08:00
短ATR状态,短ATR升温,1,2027,弱,0.94,49.53,50.47,6.41,0.25,45.63,1.1868,-0.0284,1.1082,-0.0425,2026-05-30 04:00
短ATR状态,短ATR升温,3,2027,弱,1.73,49.14,50.86,16.58,4.93,40.5,2.5061,-0.1863,1.0278,-0.1044,2026-05-30 04:00
短ATR状态,短ATR升温,5,2027,弱,1.04,49.48,50.52,23.09,13.52,39.07,3.307,-0.0869,1.0109,-0.1169,2026-05-30 04:00
短ATR状态,短ATR升温,10,2022,弱,0.89,49.55,50.45,29.43,27.89,35.61,3.7939,-0.3411,0.9626,-0.155,2026-05-28 16:00
短ATR状态,短ATR中性,1,3019,中强,19.91,40.05,59.95,3.28,0,36.77,0.0555,-0.8829,0.9785,-0.1336,2026-05-30 16:00
短ATR状态,短ATR中性,3,3018,中强,19.02,40.49,59.51,11.4,6.53,35.42,0.1347,-1.818,0.9748,-0.1452,2026-05-30 12:00
短ATR状态,短ATR中性,5,3016,中强,17.18,41.41,58.59,16.25,18.17,35.68,0.2775,-2.0694,0.9739,-0.1481,2026-05-29 08:00
短ATR状态,短ATR中性,10,3016,中强,16.38,41.81,58.19,22.98,31.7,35.41,0.7634,-3.0009,0.9706,-0.1509,2026-05-29 08:00
量能状态,放量,1,1475,弱,7.25,53.63,46.37,8.2,0.34,50.71,1.7985,0.4078,1.1696,0.0068,2026-05-30 04:00
量能状态,放量,3,1475,弱,7.39,53.69,46.31,18.85,2.92,43.39,3.6554,0.8578,1.0695,-0.0707,2026-05-30 04:00
量能状态,放量,5,1475,弱,7.25,53.63,46.37,24.34,10.58,39.86,4.3265,0.8239,1.0162,-0.116,2026-05-30 04:00
量能状态,放量,10,1473,弱,7.4,53.7,46.3,33.74,23.35,35.23,6.1733,1.7344,0.9671,-0.1603,2026-05-28 16:00
量能状态,量能正常,1,2434,中,14.13,42.93,57.07,3.2,0,38.74,0.2535,-0.6731,1.0038,-0.1197,2026-05-30 08:00
量能状态,量能正常,3,2434,中,12.74,43.63,56.37,12.82,6.29,38.58,0.6524,-1.3943,1.0082,-0.1251,2026-05-30 08:00
量能状态,量能正常,5,2433,中,11.63,44.18,55.82,18.95,16.69,36.99,1.231,-1.4279,0.9874,-0.1327,2026-05-29 20:00
量能状态,量能正常,10,2431,弱,6.79,46.61,53.39,27.48,28.38,35.87,2.7258,-1.4735,0.979,-0.1415,2026-05-29 00:00
量能状态,缩量,1,3857,强,34.72,32.64,67.36,2.23,0,30.13,-0.6398,-1.4311,0.895,-0.2093,2026-05-30 20:00
量能状态,缩量,3,3855,强,30.53,34.73,65.27,9.23,7.03,33,-0.9556,-2.8831,0.9303,-0.1786,2026-05-30 12:00
量能状态,缩量,5,3854,强,26.36,36.82,63.18,14.95,21.9,35.34,-0.8563,-3.6464,0.9639,-0.1626,2026-05-29 16:00
量能状态,缩量,10,3853,中强,19.75,40.12,59.88,21,34.21,37.87,-0.5566,-3.8463,0.9884,-0.1343,2026-05-29 08:00
