date,close,gate,topWeatherRoute,topWeatherScore,actionBias,volatilityState,atrPct,atrPercentile,volatilityMultiple,volatilityMultiplePercentile,remainingMomentumAtr,remainingMomentumState,shortAtrState,atr3Pct,atr8Pct,atr13Pct,atr21Pct,atr3To21,atr8To21,fiveDayAtrDownProbabilityPct,fiveDayAtrUpProbabilityPct,fiveDayFutureMomentumPositivePct,middleState,middleDeviationRate,middleDeviationAtr,middlePositionPct,middleTenDayReturnCloserPct,maState,maDeviationRate,maDeviationAtr,maPositionPct,maTenDayContinueAwayPct,trendState,trendScore,resonanceDirection,resonanceCount,volumeState,volumeMultiple,weatherSummary
2026-05-31 00:00,0,黄偏红,防守等待,60.28,谨慎观察，不把单一短期偏离当入场理由,波动压缩,2.2125,5,0.8637,50.13,-0.1363,接近正常动能,短ATR降温,1.6631,2.0456,2.1963,2.282,0.7288,0.8964,56.29,43.71,38.01,中值下侧偏离,-2.1439,-1.0049,32.97,56.63,233MA下侧极端,-13.019,-6.8657,41.01,53.01,弱趋势混合,-2.1057,mixed,2,缩量,0.4174,波动压缩 / 接近正常动能 / 短期下侧偏离 / 大周期弱势深水区
