date,close,gate,topWeatherRoute,topWeatherScore,topWeatherLight,topWeatherRawLight,topWeatherCalibrationScore,topWeatherBestHorizon,topWeatherOccurrences,topWeatherSampleConfidencePct,topWeatherConfidenceGate,actionBias,volatilityState,atrPct,atrPercentile,volatilityMultiple,volatilityMultiplePercentile,remainingMomentumAtr,remainingMomentumState,shortAtrState,atr3Pct,atr8Pct,atr13Pct,atr21Pct,atr3To21,atr8To21,fiveDayAtrDownProbabilityPct,fiveDayAtrUpProbabilityPct,fiveDayFutureMomentumPositivePct,middleState,middleDeviationRate,middleDeviationAtr,middlePositionPct,middleTenDayReturnCloserPct,maState,maDeviationRate,maDeviationAtr,maPositionPct,maTenDayContinueAwayPct,trendState,trendScore,resonanceDirection,resonanceCount,volumeState,volumeMultiple,weatherSummary
2026-05-24,8.88,黄偏红,低吸均值回归,49.74,红灯,红灯,33.42,1,14,26.46,样本不足,谨慎观察，不把单一短期偏离当入场理由,波动压缩,20.5767,26.23,0.4649,23.06,-0.5351,振幅未满ATR,短ATR降温,10.6027,14.1009,19.4844,27.6168,0.3839,0.5106,50.0,50.0,11.9,中值下侧偏离,-20.9871,-1.2909,32.44,58.33,233MA下侧极端,-67.7918,-10.2291,0.0,78.57,强趋势下行,-18.1784,down,3,缩量,0.2575,波动压缩 / 振幅未满ATR / 短期下侧偏离 / 大周期弱势深水区
