date,close,gate,topWeatherRoute,topWeatherScore,topWeatherLight,topWeatherRawLight,topWeatherCalibrationScore,topWeatherBestHorizon,topWeatherOccurrences,topWeatherSampleConfidencePct,topWeatherConfidenceGate,actionBias,volatilityState,atrPct,atrPercentile,volatilityMultiple,volatilityMultiplePercentile,remainingMomentumAtr,remainingMomentumState,shortAtrState,atr3Pct,atr8Pct,atr13Pct,atr21Pct,atr3To21,atr8To21,fiveDayAtrDownProbabilityPct,fiveDayAtrUpProbabilityPct,fiveDayFutureMomentumPositivePct,middleState,middleDeviationRate,middleDeviationAtr,middlePositionPct,middleTenDayReturnCloserPct,maState,maDeviationRate,maDeviationAtr,maPositionPct,maTenDayContinueAwayPct,trendState,trendScore,resonanceDirection,resonanceCount,volumeState,volumeMultiple,weatherSummary
2026-06-01,281.6,黄,趋势追多,32.0,黄灯,黄灯,60.26,5,803,100.0,样本通过,趋势天气较友好，等方向和量能确认,常态波动,6.356,47.65,0.8045,46.0,-0.1955,接近一倍ATR,短ATR中性,6.3015,6.561,6.3931,6.185,1.0188,1.0608,67.77,32.23,36.56,中值下侧极端,-22.0592,-4.4529,1.28,81.73,233MA下侧极端,-43.9743,-12.3488,37.74,54.56,强趋势下行,-26.6694,down,4,量能正常,0.7881,常态波动 / 接近一倍ATR / 短期过冷 / 大周期弱势深水区
