component,state,horizon,occurrences,confidence,probabilityEdgePct,atrUpProbabilityPct,atrDownProbabilityPct,strongAtrUpProbabilityPct,strongAtrDownProbabilityPct,futureRemainingMomentumPositivePct,avgAtrChangePct,medianAtrChangePct,avgFutureVolatilityMultiple,medianFutureRemainingMomentumAtr,lastSeen
波动状态,波动压缩,1,198,中强,24.24,37.88,62.12,1.52,0,33.84,-0.3852,-0.844,0.9055,-0.1745,2026-05-26
波动状态,波动压缩,3,198,中,14.14,42.93,57.07,14.65,6.06,37.88,1.0734,-1.1347,0.9539,-0.1366,2026-05-26
波动状态,波动压缩,5,196,中,8.16,45.92,54.08,17.86,19.39,42.35,1.3772,-0.9764,1.0303,-0.0905,2026-05-24
波动状态,波动压缩,10,195,弱,2.56,48.72,51.28,31.28,25.13,40.51,4.0385,-0.5335,1.0234,-0.106,2026-05-19
波动状态,常态波动,1,156,弱,2.56,51.28,48.72,4.49,0.64,39.74,0.5336,0.5215,0.9765,-0.1301,2026-05-28
波动状态,常态波动,3,155,弱,1.94,50.97,49.03,19.35,8.39,36.13,2.055,0.2719,0.9743,-0.1106,2026-05-23
波动状态,常态波动,5,155,弱,5.81,52.9,47.1,25.16,16.13,39.35,3.0935,0.837,0.9858,-0.0955,2026-05-23
波动状态,常态波动,10,154,弱,2.6,48.7,51.3,25.97,22.08,36.36,1.7943,-1.0745,1.0356,-0.1285,2026-05-17
波动状态,低波动启动,1,212,中强,21.7,60.85,39.15,10.38,2.83,51.42,2.0417,2.7277,1.1459,0.0171,2026-05-27
波动状态,低波动启动,3,211,中,13.74,56.87,43.13,20.85,7.11,46.92,2.9835,1.4997,1.0902,-0.0422,2026-05-22
波动状态,低波动启动,5,211,中强,16.59,58.29,41.71,29.38,10.9,39.34,4.6609,2.357,0.9881,-0.1103,2026-05-22
波动状态,低波动启动,10,208,中强,22.12,61.06,38.94,40.38,16.35,39.9,8.0547,4.507,0.9939,-0.1005,2026-05-18
波动状态,高波动扩张,1,147,中,14.29,42.86,57.14,10.88,16.33,49.66,-0.9257,-2.3113,1.1198,-0.0091,2026-02-28
波动状态,高波动扩张,3,147,中强,18.37,40.82,59.18,13.61,23.13,43.54,-2.1765,-2.9108,1.0328,-0.1119,2026-02-28
波动状态,高波动扩张,5,147,强,27.89,36.05,63.95,16.33,29.25,38.78,-2.5425,-3.526,1.0236,-0.124,2026-02-28
波动状态,高波动扩张,10,147,强,30.61,34.69,65.31,17.69,38.78,39.46,-4.1842,-6.0316,0.9542,-0.131,2026-02-28
波动状态,高波动冷却,1,176,强,27.27,36.36,63.64,1.7,1.14,17.05,-0.7359,-1.3577,0.8035,-0.291,2026-02-17
波动状态,高波动冷却,3,176,强,35.23,32.39,67.61,9.09,19.89,26.14,-2.1453,-5.1993,0.8901,-0.2133,2026-02-17
波动状态,高波动冷却,5,176,强,44.32,27.84,72.16,15.34,40.34,30.68,-3.822,-5.6174,0.9177,-0.2044,2026-02-17
波动状态,高波动冷却,10,176,强,40.91,29.55,70.45,16.48,45.45,33.52,-5.0389,-7.9379,0.9281,-0.1714,2026-02-17
短ATR状态,短ATR降温,1,317,强,28.08,35.96,64.04,2.21,0.95,27.76,-0.6477,-1.1715,0.869,-0.236,2026-05-03
短ATR状态,短ATR降温,3,317,强,26.18,36.91,63.09,13.88,14.83,31.86,-0.105,-3.2745,0.9156,-0.1917,2026-05-03
短ATR状态,短ATR降温,5,317,中强,20.5,39.75,60.25,19.24,29.97,36.28,0.0019,-3.2413,0.9695,-0.1583,2026-05-03
短ATR状态,短ATR降温,10,317,中强,23.66,38.17,61.83,26.5,35.65,37.22,0.3369,-4.7903,0.9623,-0.1583,2026-05-03
短ATR状态,短ATR升温,1,259,中,11.2,55.6,44.4,8.49,9.65,52.12,0.48,0.9183,1.1618,0.0262,2026-05-23
短ATR状态,短ATR升温,3,259,弱,4.25,52.12,47.88,17.76,11.58,47.49,0.8781,0.5812,1.0809,-0.0371,2026-05-23
短ATR状态,短ATR升温,5,259,中,9.65,54.83,45.17,23.17,14.67,47.49,2.0492,1.6128,1.0788,-0.0256,2026-05-23
短ATR状态,短ATR升温,10,255,弱,3.53,51.76,48.24,26.67,21.96,43.14,1.4645,1.2783,1.013,-0.0838,2026-05-18
短ATR状态,短ATR中性,1,313,弱,2.24,48.88,51.12,7.03,1.6,37.7,0.8154,-0.0476,0.9719,-0.1321,2026-05-28
短ATR状态,短ATR中性,3,311,弱,4.18,47.91,52.09,15.76,10.29,37.3,0.8647,-0.7241,0.991,-0.1148,2026-05-26
短ATR状态,短ATR中性,5,309,中强,16.5,41.75,58.25,21.36,21.68,32.36,0.502,-2.3115,0.9336,-0.1726,2026-05-24
短ATR状态,短ATR中性,10,308,弱,4.55,47.73,52.27,28.57,27.6,34.74,2.4579,-1.1183,0.9935,-0.131,2026-05-19
量能状态,放量,1,130,弱,3.08,48.46,51.54,9.23,14.62,57.69,-0.4468,-0.6176,1.2378,0.1101,2026-05-12
量能状态,放量,3,130,中,13.85,56.92,43.08,20,13.85,50.77,1.0455,1.5759,1.1238,0.0188,2026-05-12
量能状态,放量,5,130,弱,1.54,50.77,49.23,27.69,16.15,40.77,2.1558,0.391,1.033,-0.0908,2026-05-12
量能状态,放量,10,130,中,9.23,54.62,45.38,33.08,24.62,48.46,3.4596,2.9196,1.0375,-0.0378,2026-05-12
量能状态,量能正常,1,417,弱,1.2,49.4,50.6,7.43,2.88,41.97,0.7692,-0.0368,1.0187,-0.0856,2026-05-22
量能状态,量能正常,3,417,弱,7.91,46.04,53.96,14.87,11.27,40.29,0.8149,-0.9796,1.0024,-0.1218,2026-05-22
量能状态,量能正常,5,417,中,9.83,45.08,54.92,22.3,19.9,39.33,1.3022,-1.7295,0.9849,-0.13,2026-05-22
量能状态,量能正常,10,414,弱,6.28,46.86,53.14,26.81,28.26,34.3,1.6456,-1.732,0.9517,-0.1482,2026-05-15
量能状态,缩量,1,342,中强,16.96,41.52,58.48,2.34,0.58,26.61,-0.2585,-0.8513,0.8622,-0.248,2026-05-28
量能状态,缩量,3,340,中强,20.59,39.71,60.29,15,12.94,31.18,-0.0373,-2.9169,0.9245,-0.183,2026-05-26
量能状态,缩量,5,338,中强,15.38,42.31,57.69,17.16,28.4,35.8,-0.4049,-2.6384,0.977,-0.1386,2026-05-24
量能状态,缩量,10,336,中强,19.64,40.18,59.82,25.6,31.25,38.69,0.3162,-3.4071,1.0135,-0.1191,2026-05-19
趋势状态,强趋势上行,1,333,弱,4.5,47.75,52.25,6.01,6.31,55.56,-0.0761,-0.3319,1.1558,0.0522,2026-05-21
趋势状态,强趋势上行,3,333,中,8.71,54.35,45.65,17.42,8.41,53.15,1.6187,0.9294,1.1203,0.0202,2026-05-21
趋势状态,强趋势上行,5,333,中,8.71,54.35,45.65,24.02,12.61,49.85,2.9167,1.6689,1.0831,-0.0066,2026-05-21
趋势状态,强趋势上行,10,331,中,14.2,57.1,42.9,31.12,17.22,41.69,4.4544,1.7289,1.0217,-0.0838,2026-05-19
趋势状态,强趋势下行,1,373,弱,5.63,47.18,52.82,6.7,2.14,25.47,0.7805,-0.4594,0.8763,-0.2453,2026-05-28
趋势状态,强趋势下行,3,371,中强,17.52,41.24,58.76,15.9,16.71,27.76,0.1532,-2.8503,0.8963,-0.2099,2026-04-29
趋势状态,强趋势下行,5,371,中强,23.45,38.27,61.73,21.02,32.61,29.11,-0.5415,-3.4443,0.9049,-0.2114,2026-04-29
趋势状态,强趋势下行,10,371,强,31.54,34.23,65.77,23.18,39.89,32.35,-2.3376,-6.2482,0.9277,-0.1777,2026-04-29
趋势状态,趋势不明,1,44,样本偏少,31.82,34.09,65.91,0,2.27,34.09,-1.3852,-1.7305,0.899,-0.1233,2026-05-24
趋势状态,趋势不明,3,44,样本偏少,18.18,40.91,59.09,11.36,9.09,38.64,-0.4484,-2.0709,1.0273,-0.1299,2026-05-24
趋势状态,趋势不明,5,44,样本偏少,9.09,45.45,54.55,18.18,15.91,38.64,-1.1075,-1.5357,0.9577,-0.1025,2026-05-24
趋势状态,趋势不明,10,43,样本偏少,11.63,44.19,55.81,27.91,25.58,41.86,2.5772,-3.097,1.0565,-0.0589,2026-05-18
趋势状态,弱趋势混合,1,95,样本偏少,7.37,46.32,53.68,6.32,2.11,29.47,-0.1427,-0.2445,0.9108,-0.1855,2026-05-26
趋势状态,弱趋势混合,3,95,样本偏少,26.32,36.84,63.16,13.68,11.58,26.32,-1.2776,-2.2161,0.9035,-0.1872,2026-05-26
趋势状态,弱趋势混合,5,93,样本偏少,24.73,37.63,62.37,12.9,24.73,33.33,-1.9659,-3.7286,0.9733,-0.1442,2026-05-23
趋势状态,弱趋势混合,10,91,样本偏少,1.1,49.45,50.55,26.37,26.37,49.45,3.476,-0.4905,1.0815,-0.0256,2026-04-25
趋势状态,弱趋势上行,1,18,样本偏少,11.11,44.44,55.56,0,5.56,33.33,-0.6069,-0.6509,0.9777,-0.1156,2026-05-04
趋势状态,弱趋势上行,3,18,样本偏少,22.22,38.89,61.11,5.56,5.56,44.44,-0.1111,-0.6889,0.9876,-0.0877,2026-05-04
趋势状态,弱趋势上行,5,18,样本偏少,11.11,55.56,44.44,33.33,5.56,33.33,7.663,3.1985,1.0946,-0.1194,2026-05-04
趋势状态,弱趋势上行,10,18,样本偏少,22.22,61.11,38.89,38.89,16.67,33.33,9.4991,5.6588,0.9918,-0.248,2026-05-04
趋势状态,弱趋势下行,1,26,样本偏少,30.77,34.62,65.38,0,0,46.15,-0.235,-0.8082,0.9684,-0.0163,2026-04-30
趋势状态,弱趋势下行,3,26,样本偏少,46.15,26.92,73.08,11.54,11.54,38.46,0.3954,-3.7956,0.9229,-0.1066,2026-04-30
趋势状态,弱趋势下行,5,26,样本偏少,30.77,34.62,65.38,11.54,23.08,38.46,0.3733,-5.29,1.0188,-0.1317,2026-04-30
趋势状态,弱趋势下行,10,26,样本偏少,30.77,34.62,65.38,30.77,42.31,30.77,1.2307,-6.5616,0.9728,-0.2198,2026-04-30
余动能状态,动能已超ATR,1,216,弱,1.85,50.93,49.07,12.96,12.96,50,0.1651,0.3056,1.1318,-0.0006,2026-05-27
余动能状态,动能已超ATR,3,215,弱,0.47,50.23,49.77,16.74,16.28,46.51,0.3362,0.3528,1.0768,-0.0453,2026-05-22
余动能状态,动能已超ATR,5,215,弱,1.4,49.3,50.7,22.79,19.07,38.6,1.1974,-0.0769,0.9898,-0.124,2026-05-22
余动能状态,动能已超ATR,10,213,弱,1.41,49.3,50.7,29.58,23.47,42.72,2.3415,-0.7607,0.9982,-0.0939,2026-05-14
余动能状态,接近正常动能,1,307,弱,3.58,51.79,48.21,5.86,1.3,44.3,0.9794,0.6725,1.0427,-0.1009,2026-05-23
余动能状态,接近正常动能,3,307,中,8.14,45.93,54.07,16.61,11.73,37.79,0.6759,-1.437,0.9841,-0.1218,2026-05-23
余动能状态,接近正常动能,5,307,弱,7.49,46.25,53.75,23.13,18.24,41.04,1.9107,-1.0529,0.9993,-0.1211,2026-05-23
余动能状态,接近正常动能,10,305,弱,0.98,49.51,50.49,28.2,26.89,35.74,2.6594,-0.1455,0.9888,-0.137,2026-05-18
余动能状态,余动能不足,1,366,中强,22.4,38.8,61.2,1.37,0.27,26.5,-0.443,-0.9265,0.8634,-0.2342,2026-05-28
余动能状态,余动能不足,3,365,中强,16.71,41.64,58.36,14.25,10.41,33.97,0.5021,-1.984,0.9446,-0.1481,2026-05-26
余动能状态,余动能不足,5,363,中强,17.91,41.05,58.95,18.46,28.37,35.54,-0.4342,-3.1108,0.9796,-0.137,2026-05-24
余动能状态,余动能不足,10,362,中强,20.44,39.78,60.22,25.14,33.7,37.29,-0.2005,-4.5582,0.9812,-0.1316,2026-05-19
