kind,kindKey,role,state,horizon,weatherTag,ruleSignal,ruleUse,riskNote,confidence,probabilityEdgePct,occurrences,medianDeviationRate,medianDeviationAtr,medianPositionPct,returnCloserProbabilityPct,continueAwayProbabilityPct,crossBaselineProbabilityPct,reversionDirectionHitPct,atrUpProbabilityPct,atrDownProbabilityPct,medianDistanceChangeAtr,avgReturnPct
233MA,ma233,大周期天气过滤,233MA上侧偏离,10,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,中,16.68,953,4.3075,1.4261,63.22,41.66,58.34,26.23,51.84,48.69,51.31,0.2842,0.5875
中值,middle,短期拉伸/回归,中值下侧极端,1,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,中强,23.12,320,-8.8942,-2.8481,12.93,61.56,38.44,0,50.63,57.81,42.19,-0.1376,-0.0244
中值,middle,短期拉伸/回归,中值下侧偏离,1,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,5.34,3089,-3.5701,-1.1745,33.65,52.67,47.33,6.6,51.21,42.21,57.79,-0.0333,-0.0089
中值,middle,短期拉伸/回归,中值贴近中轴,1,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,53.9,1397,-0.0189,-0.0066,47.47,23.05,76.95,36.79,50.04,37.15,62.85,0.2051,0.0269
中值,middle,短期拉伸/回归,中值上侧极端,1,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,中强,22.88,306,8.8324,2.8523,83.25,61.44,38.56,0.33,47.39,39.54,60.46,-0.1518,0.1791
中值,middle,短期拉伸/回归,中值上侧偏离,1,短期上侧偏离,轻微回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,8.36,2654,3.7314,1.2026,62.59,54.18,45.82,6.71,51.77,40.17,59.83,-0.0557,-0.0239
中值,middle,短期拉伸/回归,中值下侧极端,3,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,强,46.88,320,-8.8942,-2.8481,12.93,73.44,26.56,2.5,50,45,55,-0.4985,-0.1055
中值,middle,短期拉伸/回归,中值下侧偏离,3,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,7.96,3088,-3.5708,-1.1749,33.65,53.98,46.02,16.39,50.23,39.18,60.82,-0.0775,-0.0435
中值,middle,短期拉伸/回归,中值贴近中轴,3,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,68.92,1396,-0.0183,-0.0065,47.47,15.54,84.46,41.48,49.71,37.46,62.54,0.4598,0.0392
中值,middle,短期拉伸/回归,中值上侧极端,3,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,强,43.8,306,8.8324,2.8523,83.25,71.9,28.1,0.98,49.02,51.31,48.69,-0.6032,0.3969
中值,middle,短期拉伸/回归,中值上侧偏离,3,短期上侧偏离,回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,中,10.18,2654,3.7314,1.2026,62.59,55.09,44.91,18.99,51.85,43.86,56.14,-0.087,-0.0149
中值,middle,短期拉伸/回归,中值下侧极端,5,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,强,58.75,320,-8.8942,-2.8481,12.93,79.38,20.63,7.5,53.44,38.44,61.56,-0.7493,0.1159
中值,middle,短期拉伸/回归,中值下侧偏离,5,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,9.26,3088,-3.5708,-1.1749,33.65,54.63,45.37,23.74,50.06,40.45,59.55,-0.1044,-0.0934
中值,middle,短期拉伸/回归,中值贴近中轴,5,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,74.18,1394,-0.017,-0.0063,47.45,12.91,87.09,43.69,48.78,37.73,62.27,0.6121,0.1041
中值,middle,短期拉伸/回归,中值上侧极端,5,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,强,57.52,306,8.8324,2.8523,83.25,78.76,21.24,5.56,47.39,58.82,41.18,-0.9284,0.6705
中值,middle,短期拉伸/回归,中值上侧偏离,5,短期上侧偏离,回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,中,10.4,2654,3.7314,1.2026,62.59,55.2,44.8,28.03,52.68,46.83,53.17,-0.1186,-0.0587
中值,middle,短期拉伸/回归,中值下侧极端,10,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,强,75.62,320,-8.8942,-2.8481,12.93,87.81,12.19,23.13,50,40.63,59.38,-1.4238,-0.0517
中值,middle,短期拉伸/回归,中值下侧偏离,10,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,9.76,3085,-3.5701,-1.1745,33.63,54.88,45.12,34.91,47.36,39.84,60.16,-0.1291,-0.1878
中值,middle,短期拉伸/回归,中值贴近中轴,10,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,81.04,1392,-0.0158,-0.006,47.44,9.48,90.52,49.14,49.57,43.97,56.03,0.8195,0.3645
中值,middle,短期拉伸/回归,中值上侧极端,10,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,强,81.7,306,8.8324,2.8523,83.25,90.85,9.15,21.24,48.37,66.34,33.66,-1.7376,0.6123
中值,middle,短期拉伸/回归,中值上侧偏离,10,短期上侧偏离,轻微回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,8.22,2654,3.7314,1.2026,62.59,54.11,45.89,41.56,53.01,49.81,50.19,-0.1097,-0.0839
