kind,kindKey,role,state,horizon,weatherTag,ruleSignal,ruleUse,riskNote,confidence,probabilityEdgePct,occurrences,medianDeviationRate,medianDeviationAtr,medianPositionPct,returnCloserProbabilityPct,continueAwayProbabilityPct,crossBaselineProbabilityPct,reversionDirectionHitPct,atrUpProbabilityPct,atrDownProbabilityPct,medianDistanceChangeAtr,avgReturnPct
233MA,ma233,大周期天气过滤,233MA下侧极端,5,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,弱,4.08,3743,-11.5346,-6.0229,35.24,47.96,52.04,0.72,50.12,38.58,61.42,0.0615,-0.0134
233MA,ma233,大周期天气过滤,233MA下侧偏离,5,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,中,17.42,1165,-2.6798,-1.4186,53.02,41.29,58.71,13.39,46.44,41.72,58.28,0.2248,-0.3183
233MA,ma233,大周期天气过滤,233MA贴近中轴,5,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,强,79.6,304,-0.0278,-0.0161,58.24,10.2,89.8,42.11,47.7,41.78,58.22,0.7992,-0.4553
233MA,ma233,大周期天气过滤,233MA上侧极端,5,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,弱,9.18,1623,14.0422,4.6846,78.93,54.59,45.41,0.43,51.51,52.43,47.57,-0.1525,0.087
233MA,ma233,大周期天气过滤,233MA上侧偏离,5,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,中,11.54,927,3.1293,1.4366,64.59,44.23,55.77,16.94,50.7,40.88,59.12,0.1774,0.1032
233MA,ma233,大周期天气过滤,233MA下侧极端,10,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,弱,1.26,3743,-11.5346,-6.0229,35.24,50.63,49.37,1.79,50.15,39.17,60.83,-0.0319,-0.0839
233MA,ma233,大周期天气过滤,233MA下侧偏离,10,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,中强,26.7,1165,-2.6798,-1.4186,53.02,36.65,63.35,22.92,46.61,41.89,58.11,0.4436,-0.322
233MA,ma233,大周期天气过滤,233MA贴近中轴,10,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,强,88.16,304,-0.0278,-0.0161,58.24,5.92,94.08,48.03,50,41.78,58.22,1.1711,-0.6624
233MA,ma233,大周期天气过滤,233MA上侧极端,10,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,中,14.72,1623,14.0422,4.6846,78.93,57.36,42.64,2.9,48.98,55.45,44.55,-0.3248,0.2285
233MA,ma233,大周期天气过滤,233MA上侧偏离,10,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,中强,18.66,922,3.1431,1.4396,64.6,40.67,59.33,27.22,52.28,44.47,55.53,0.3327,-0.1796
中值,middle,短期拉伸/回归,中值下侧极端,1,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,中强,26.76,284,-5.995,-2.8177,14.25,63.38,36.62,0,55.63,58.8,41.2,-0.1579,0.0028
中值,middle,短期拉伸/回归,中值下侧偏离,1,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,5.8,3038,-2.6065,-1.1951,34.04,52.9,47.1,5.99,50.43,41.24,58.76,-0.0307,-0.0256
中值,middle,短期拉伸/回归,中值贴近中轴,1,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,57.1,1203,0.0351,0.0182,49.16,21.45,78.55,33.42,47.38,36.58,63.42,0.2401,0.0466
中值,middle,短期拉伸/回归,中值上侧极端,1,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,中强,20.22,361,6.2159,2.8403,86.14,60.11,39.89,0.28,51.8,41.55,58.45,-0.1342,-0.028
中值,middle,短期拉伸/回归,中值上侧偏离,1,短期上侧偏离,轻微回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,5,2880,2.4888,1.1689,63.45,52.5,47.5,6.81,51.49,38.47,61.53,-0.034,-0.0102
中值,middle,短期拉伸/回归,中值下侧极端,3,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,强,54.92,284,-5.995,-2.8177,14.25,77.46,22.54,1.41,57.75,48.59,51.41,-0.6534,0.1263
中值,middle,短期拉伸/回归,中值下侧偏离,3,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,8.1,3036,-2.6055,-1.1946,34.04,54.05,45.95,15.42,49.18,39.2,60.8,-0.0791,-0.1001
中值,middle,短期拉伸/回归,中值贴近中轴,3,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,76.56,1203,0.0351,0.0182,49.16,11.72,88.28,43.81,49.54,37.49,62.51,0.5705,0.0574
中值,middle,短期拉伸/回归,中值上侧极端,3,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,强,43.5,361,6.2159,2.8403,86.14,71.75,28.25,1.11,50.14,50.97,49.03,-0.4999,0.0349
中值,middle,短期拉伸/回归,中值上侧偏离,3,短期上侧偏离,轻微回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,6.52,2880,2.4888,1.1689,63.45,53.26,46.74,16.6,51.63,42.99,57.01,-0.0725,-0.0008
中值,middle,短期拉伸/回归,中值下侧极端,5,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,强,75.36,284,-5.995,-2.8177,14.25,87.68,12.32,6.69,58.45,42.96,57.04,-1.132,0.4739
中值,middle,短期拉伸/回归,中值下侧偏离,5,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,5.14,3034,-2.6033,-1.1937,34.05,52.57,47.43,23.93,48.29,38.53,61.47,-0.052,-0.1713
中值,middle,短期拉伸/回归,中值贴近中轴,5,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,79.88,1203,0.0351,0.0182,49.16,10.06,89.94,44.72,49.79,37.32,62.68,0.7042,0.1151
中值,middle,短期拉伸/回归,中值上侧极端,5,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,强,59,361,6.2159,2.8403,86.14,79.5,20.5,5.26,52.08,55.68,44.32,-0.7709,0.117
中值,middle,短期拉伸/回归,中值上侧偏离,5,短期上侧偏离,轻微回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,5.06,2880,2.4888,1.1689,63.45,52.53,47.47,24.62,52.22,46.74,53.26,-0.0539,-0.041
中值,middle,短期拉伸/回归,中值下侧极端,10,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,强,88.74,284,-5.995,-2.8177,14.25,94.37,5.63,29.58,57.04,39.08,60.92,-1.6297,0.4433
中值,middle,短期拉伸/回归,中值下侧偏离,10,短期下侧偏离,回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,中,11.06,3029,-2.5979,-1.1924,34.08,55.53,44.47,37.17,48.56,36.98,63.02,-0.1128,-0.1857
中值,middle,短期拉伸/回归,中值贴近中轴,10,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,82.54,1203,0.0351,0.0182,49.16,8.73,91.27,47.46,48.88,42.39,57.61,0.8914,0.0256
中值,middle,短期拉伸/回归,中值上侧极端,10,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,强,77.28,361,6.2159,2.8403,86.14,88.64,11.36,19.94,46.54,60.66,39.34,-1.4786,0.3722
中值,middle,短期拉伸/回归,中值上侧偏离,10,短期上侧偏离,轻微回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,3.06,2880,2.4888,1.1689,63.45,51.53,48.47,38.82,51.98,49.69,50.31,-0.0346,-0.1437
