kind,kindKey,role,state,horizon,weatherTag,ruleSignal,ruleUse,riskNote,confidence,probabilityEdgePct,occurrences,medianDeviationRate,medianDeviationAtr,medianPositionPct,returnCloserProbabilityPct,continueAwayProbabilityPct,crossBaselineProbabilityPct,reversionDirectionHitPct,atrUpProbabilityPct,atrDownProbabilityPct,medianDistanceChangeAtr,avgReturnPct
233MA,ma233,大周期天气过滤,233MA下侧极端,5,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,弱,6.7,2122,-18.5664,-6.7577,33.7,46.65,53.35,0.8,47.69,39.11,60.89,0.1069,-0.0644
233MA,ma233,大周期天气过滤,233MA下侧偏离,5,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,中强,27.42,518,-4.2319,-1.4631,55.74,36.29,63.71,15.83,42.08,41.89,58.11,0.4219,-0.4106
233MA,ma233,大周期天气过滤,233MA贴近中轴,5,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,强,86.86,137,0.0277,0.0055,59.92,6.57,93.43,41.61,43.8,40.88,59.12,1.0234,0.0936
233MA,ma233,大周期天气过滤,233MA上侧极端,5,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,中,17.86,672,17.9733,3.8368,79.6,58.93,41.07,1.64,55.8,54.91,45.09,-0.3045,-0.6091
233MA,ma233,大周期天气过滤,233MA上侧偏离,5,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,弱,7.54,584,6.0887,1.5223,68.38,46.23,53.77,13.87,53.08,41.78,58.22,0.096,0.3415
233MA,ma233,大周期天气过滤,233MA下侧极端,10,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,弱,1.18,2117,-18.5989,-6.7718,33.63,49.41,50.59,2.6,46.62,41.71,58.29,0.0293,-0.0062
233MA,ma233,大周期天气过滤,233MA下侧偏离,10,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,强,37.84,518,-4.2319,-1.4631,55.74,31.08,68.92,19.88,38.22,39,61,0.7753,-1.026
233MA,ma233,大周期天气过滤,233MA贴近中轴,10,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,强,91.24,137,0.0277,0.0055,59.92,4.38,95.62,37.96,37.23,37.96,62.04,1.4364,0.0567
233MA,ma233,大周期天气过滤,233MA上侧极端,10,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,强,30.66,672,17.9733,3.8368,79.6,65.33,34.67,3.27,61.01,59.52,40.48,-0.6554,-1.3536
233MA,ma233,大周期天气过滤,233MA上侧偏离,10,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,中,11.64,584,6.0887,1.5223,68.38,44.18,55.82,22.26,51.03,44.18,55.82,0.2659,0.5376
中值,middle,短期拉伸/回归,中值下侧极端,1,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,中强,24.1,224,-9.3537,-2.7153,10.62,62.05,37.95,0,50,53.13,46.88,-0.1593,-0.0185
中值,middle,短期拉伸/回归,中值下侧偏离,1,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,1.02,1778,-4.0039,-1.1952,30.38,50.51,49.49,6.13,48.03,41.11,58.89,-0.008,0.0016
中值,middle,短期拉伸/回归,中值贴近中轴,1,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,58.38,668,-0.0442,-0.0141,45.97,20.81,79.19,34.28,46.71,40.27,59.73,0.2229,-0.016
中值,middle,短期拉伸/回归,中值上侧极端,1,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,强,38.22,123,8.9467,2.6168,87.39,69.11,30.89,0,60.98,46.34,53.66,-0.3109,-0.0988
中值,middle,短期拉伸/回归,中值上侧偏离,1,短期上侧偏离,回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,中,11.42,1244,3.6597,1.0788,62.59,55.71,44.29,8.44,54.26,40.11,59.89,-0.0647,-0.0658
中值,middle,短期拉伸/回归,中值下侧极端,3,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,强,41.96,224,-9.3537,-2.7153,10.62,70.98,29.02,4.46,48.66,38.39,61.61,-0.4587,0.1442
中值,middle,短期拉伸/回归,中值下侧偏离,3,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,2.14,1778,-4.0039,-1.1952,30.38,51.07,48.93,14.51,47.08,37.74,62.26,-0.022,-0.1114
中值,middle,短期拉伸/回归,中值贴近中轴,3,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,74.86,668,-0.0442,-0.0141,45.97,12.57,87.43,36.98,44.46,38.47,61.53,0.5002,0.0046
中值,middle,短期拉伸/回归,中值上侧极端,3,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,强,67.48,123,8.9467,2.6168,87.39,83.74,16.26,4.88,62.6,56.1,43.9,-0.7674,0.187
中值,middle,短期拉伸/回归,中值上侧偏离,3,短期上侧偏离,轻微回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,7.72,1242,3.6601,1.0798,62.62,53.86,46.14,21.74,53.3,47.26,52.74,-0.0888,-0.1578
中值,middle,短期拉伸/回归,中值下侧极端,5,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,强,54.46,224,-9.3537,-2.7153,10.62,77.23,22.77,9.38,54.46,41.07,58.93,-0.8739,0.5098
中值,middle,短期拉伸/回归,中值下侧偏离,5,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,2.82,1778,-4.0039,-1.1952,30.38,51.41,48.59,21.43,45.44,37.63,62.37,-0.0311,-0.1701
中值,middle,短期拉伸/回归,中值贴近中轴,5,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,78.12,667,-0.0464,-0.0144,45.94,10.94,89.06,39.73,46.48,36.43,63.57,0.656,-0.1011
中值,middle,短期拉伸/回归,中值上侧极端,5,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,强,72.36,123,8.9467,2.6168,87.39,86.18,13.82,5.69,60.16,58.54,41.46,-1.0973,0.4675
中值,middle,短期拉伸/回归,中值上侧偏离,5,短期上侧偏离,回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,中,10.08,1241,3.6605,1.0807,62.63,55.04,44.96,30.38,53.83,51.57,48.43,-0.1034,-0.2806
中值,middle,短期拉伸/回归,中值下侧极端,10,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,强,79.46,224,-9.3537,-2.7153,10.62,89.73,10.27,27.68,53.13,40.63,59.38,-1.6099,0.5701
中值,middle,短期拉伸/回归,中值下侧偏离,10,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,2.98,1775,-4.0056,-1.1953,30.38,51.49,48.51,31.66,45.13,38.65,61.35,-0.0338,-0.1252
中值,middle,短期拉伸/回归,中值贴近中轴,10,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,82,667,-0.0464,-0.0144,45.94,9,91,46.93,47.83,38.98,61.02,0.8679,-0.223
中值,middle,短期拉伸/回归,中值上侧极端,10,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,强,78.86,123,8.9467,2.6168,87.39,89.43,10.57,18.7,53.66,65.85,34.15,-1.5103,0.2256
中值,middle,短期拉伸/回归,中值上侧偏离,10,短期上侧偏离,轻微回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,8.64,1239,3.6605,1.0807,62.68,54.32,45.68,45.6,57.63,54.64,45.36,-0.1215,-0.7401
