date,close,gate,topWeatherRoute,topWeatherScore,actionBias,volatilityState,atrPct,atrPercentile,volatilityMultiple,volatilityMultiplePercentile,remainingMomentumAtr,remainingMomentumState,shortAtrState,atr3Pct,atr8Pct,atr13Pct,atr21Pct,atr3To21,atr8To21,fiveDayAtrDownProbabilityPct,fiveDayAtrUpProbabilityPct,fiveDayFutureMomentumPositivePct,middleState,middleDeviationRate,middleDeviationAtr,middlePositionPct,middleTenDayReturnCloserPct,maState,maDeviationRate,maDeviationAtr,maPositionPct,maTenDayContinueAwayPct,trendState,trendScore,resonanceDirection,resonanceCount,volumeState,volumeMultiple,weatherSummary
2026-05-30 16:00,0.07,黄偏红,防守等待,74.12,谨慎观察，不把单一短期偏离当入场理由,波动压缩,2.7833,14.41,0.503,10.15,-0.497,余动能不足,短ATR降温,2.232,2.6775,2.7702,2.862,0.7799,0.9355,53.82,46.18,36.13,中值贴近中轴,-0.4015,-0.1437,49.69,9.36,233MA下侧极端,-9.6407,-3.8032,57.03,51.63,趋势不明,-0.4753,down,3,缩量,0.2336,波动压缩 / 余动能不足 / 短期贴近中轴 / 大周期弱势深水区
