kind,kindKey,role,state,horizon,weatherTag,ruleSignal,ruleUse,riskNote,confidence,probabilityEdgePct,occurrences,medianDeviationRate,medianDeviationAtr,medianPositionPct,returnCloserProbabilityPct,continueAwayProbabilityPct,crossBaselineProbabilityPct,reversionDirectionHitPct,atrUpProbabilityPct,atrDownProbabilityPct,medianDistanceChangeAtr,avgReturnPct
233MA,ma233,大周期天气过滤,233MA下侧极端,10,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,样本偏少,6.84,73,-35.3598,-2.7911,11.81,53.42,46.58,9.59,75.34,16.44,83.56,-0.1783,16.6736
233MA,ma233,大周期天气过滤,233MA下侧偏离,10,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,样本偏少,29.88,77,-16.7712,-1.1406,50.48,35.06,64.94,22.08,45.45,50.65,49.35,0.4054,0.6605
233MA,ma233,大周期天气过滤,233MA贴近中轴,10,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,样本偏少,79.32,29,-1.0917,-0.0606,66.09,10.34,89.66,44.83,58.62,75.86,24.14,0.6896,-13.8899
233MA,ma233,大周期天气过滤,233MA上侧极端,10,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,样本偏少,14.28,7,7.2816,0.5466,98.6,42.86,57.14,71.43,100.0,100.0,0.0,0.1607,-16.9639
233MA,ma233,大周期天气过滤,233MA上侧偏离,10,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,样本偏少,30.0,20,14.8521,0.8937,77.33,65.0,35.0,65.0,90.0,95.0,5.0,-0.2099,-20.4004
中值,middle,短期拉伸/回归,中值下侧极端,1,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,样本偏少,14.28,7,-39.1011,-2.5448,10.41,57.14,42.86,0.0,42.86,14.29,85.71,-0.0037,-1.4159
中值,middle,短期拉伸/回归,中值下侧偏离,1,短期下侧偏离,回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,样本偏少,1.0,101,-18.9385,-1.3,30.08,50.5,49.5,6.93,51.49,31.68,68.32,-0.0105,-0.1477
中值,middle,短期拉伸/回归,中值贴近中轴,1,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,样本偏少,52.18,46,0.9448,0.0587,51.55,23.91,76.09,30.43,47.83,26.09,73.91,0.2903,4.4384
中值,middle,短期拉伸/回归,中值上侧极端,1,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,样本偏少,0.0,2,36.1162,2.362,87.94,50.0,50.0,0.0,50.0,50.0,50.0,-0.468,6.4968
中值,middle,短期拉伸/回归,中值上侧偏离,1,短期上侧偏离,回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,样本偏少,42.38,59,17.8143,0.9892,66.25,71.19,28.81,15.25,67.8,59.32,40.68,-0.1784,-2.9624
中值,middle,短期拉伸/回归,中值下侧极端,3,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,样本偏少,42.86,7,-39.1011,-2.5448,10.41,71.43,28.57,0.0,42.86,14.29,85.71,-0.5967,-0.2795
中值,middle,短期拉伸/回归,中值下侧偏离,3,短期下侧偏离,回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,样本偏少,1.02,99,-18.9622,-1.3,30.08,49.49,50.51,11.11,44.44,32.32,67.68,0.0018,-0.5901
中值,middle,短期拉伸/回归,中值贴近中轴,3,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,样本偏少,65.22,46,0.9448,0.0587,51.55,17.39,82.61,39.13,45.65,39.13,60.87,0.3131,3.594
中值,middle,短期拉伸/回归,中值上侧极端,3,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,样本偏少,100.0,2,36.1162,2.362,87.94,100.0,0.0,0.0,100.0,100.0,0.0,-2.2311,-16.1987
中值,middle,短期拉伸/回归,中值上侧偏离,3,短期上侧偏离,回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,样本偏少,22.04,59,17.8143,0.9892,66.25,61.02,38.98,15.25,52.54,54.24,45.76,-0.1287,-0.5522
中值,middle,短期拉伸/回归,中值下侧极端,5,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,样本偏少,100.0,7,-39.1011,-2.5448,10.41,100.0,0.0,0.0,57.14,0.0,100.0,-0.3978,0.2763
中值,middle,短期拉伸/回归,中值下侧偏离,5,短期下侧偏离,回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,样本偏少,11.34,97,-19.0042,-1.3039,30.02,55.67,44.33,17.53,51.55,26.8,73.2,-0.0523,0.0068
中值,middle,短期拉伸/回归,中值贴近中轴,5,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,样本偏少,82.6,46,0.9448,0.0587,51.55,8.7,91.3,47.83,52.17,43.48,56.52,0.741,6.5642
中值,middle,短期拉伸/回归,中值上侧极端,5,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,样本偏少,100.0,2,36.1162,2.362,87.94,100.0,0.0,50.0,50.0,100.0,0.0,-2.0995,-10.0377
中值,middle,短期拉伸/回归,中值上侧偏离,5,短期上侧偏离,回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,样本偏少,55.94,59,17.8143,0.9892,66.25,77.97,22.03,20.34,62.71,71.19,28.81,-0.3389,-2.6895
中值,middle,短期拉伸/回归,中值下侧极端,10,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,样本偏少,100.0,5,-39.3001,-2.5528,10.29,100.0,0.0,0.0,80.0,0.0,100.0,-1.406,1.441
中值,middle,短期拉伸/回归,中值下侧偏离,10,短期下侧偏离,回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,样本偏少,23.4,94,-19.326,-1.3064,29.98,61.7,38.3,32.98,53.19,25.53,74.47,-0.2733,1.6812
中值,middle,短期拉伸/回归,中值贴近中轴,10,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,样本偏少,86.96,46,0.9448,0.0587,51.55,6.52,93.48,63.04,58.7,52.17,47.83,0.8773,8.2515
中值,middle,短期拉伸/回归,中值上侧极端,10,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,样本偏少,100.0,2,36.1162,2.362,87.94,100.0,0.0,0.0,100.0,100.0,0.0,-1.7861,-2.9931
中值,middle,短期拉伸/回归,中值上侧偏离,10,短期上侧偏离,回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,样本偏少,52.54,59,17.8143,0.9892,66.25,76.27,23.73,37.29,59.32,83.05,16.95,-0.3198,-3.3958
