kind,kindKey,role,state,horizon,weatherTag,ruleSignal,ruleUse,riskNote,confidence,probabilityEdgePct,occurrences,medianDeviationRate,medianDeviationAtr,medianPositionPct,returnCloserProbabilityPct,continueAwayProbabilityPct,crossBaselineProbabilityPct,reversionDirectionHitPct,atrUpProbabilityPct,atrDownProbabilityPct,medianDistanceChangeAtr,avgReturnPct
233MA,ma233,大周期天气过滤,233MA下侧极端,5,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,弱,0.36,1425,-18.698,-6.2955,33.56,49.82,50.18,0.84,50.95,43.16,56.84,0.0091,0.0262
233MA,ma233,大周期天气过滤,233MA下侧偏离,5,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,中强,26.86,432,-4.2624,-1.4978,56.53,36.57,63.43,18.52,44.68,42.82,57.18,0.46,-0.2998
233MA,ma233,大周期天气过滤,233MA贴近中轴,5,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,强,71.6,176,0.0414,0.0156,64.37,14.2,85.8,42.61,50.57,40.34,59.66,0.8067,0.0316
233MA,ma233,大周期天气过滤,233MA上侧极端,5,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,中,10.54,921,17.5504,4.2066,86.07,55.27,44.73,1.19,53.64,49.29,50.71,-0.1774,-0.2466
233MA,ma233,大周期天气过滤,233MA上侧偏离,5,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,中,10.32,475,4.4411,1.4172,69.5,44.84,55.16,16.42,51.58,42.11,57.89,0.1348,0.4507
233MA,ma233,大周期天气过滤,233MA下侧极端,10,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,弱,7.18,1420,-18.6915,-6.3042,33.45,53.59,46.41,2.46,50.77,45.49,54.51,-0.2153,-0.0915
233MA,ma233,大周期天气过滤,233MA下侧偏离,10,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,中强,28.7,432,-4.2624,-1.4978,56.53,35.65,64.35,27.08,47.69,43.52,56.48,0.6672,0.1647
233MA,ma233,大周期天气过滤,233MA贴近中轴,10,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,强,90.9,176,0.0414,0.0156,64.37,4.55,95.45,44.89,47.16,48.3,51.7,1.2183,-0.4772
233MA,ma233,大周期天气过滤,233MA上侧极端,10,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,中强,19.22,921,17.5504,4.2066,86.07,59.61,40.39,2.71,54.07,52.01,47.99,-0.3626,-0.4757
233MA,ma233,大周期天气过滤,233MA上侧偏离,10,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,中强,26.32,475,4.4411,1.4172,69.5,36.84,63.16,24.63,49.68,42.11,57.89,0.4588,0.5957
中值,middle,短期拉伸/回归,中值下侧极端,1,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,中强,22.9,179,-9.6398,-2.8644,17.65,61.45,38.55,0.56,48.6,62.01,37.99,-0.2003,-0.2726
中值,middle,短期拉伸/回归,中值下侧偏离,1,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,5.88,1328,-3.758,-1.1791,37.11,52.94,47.06,7.83,50.45,44.5,55.5,-0.0382,0.1134
中值,middle,短期拉伸/回归,中值贴近中轴,1,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,54.7,596,0,0,51.69,22.65,77.35,41.61,52.18,41.95,58.05,0.2485,-0.0218
中值,middle,短期拉伸/回归,中值上侧极端,1,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,中强,25.38,134,10.2724,2.9164,85.18,62.69,37.31,0.75,53.73,47.76,52.24,-0.1529,-0.0606
中值,middle,短期拉伸/回归,中值上侧偏离,1,短期上侧偏离,回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,中,10.04,1196,3.7657,1.1471,65.14,55.02,44.98,7.78,53.18,39.38,60.62,-0.0622,-0.0791
中值,middle,短期拉伸/回归,中值下侧极端,3,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,强,43.5,177,-9.5689,-2.8619,17.88,71.75,28.25,4.52,50.28,53.11,46.89,-0.6339,-0.2854
中值,middle,短期拉伸/回归,中值下侧偏离,3,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,8.44,1328,-3.758,-1.1791,37.11,54.22,45.78,17.77,52.33,40.06,59.94,-0.0736,0.1549
中值,middle,短期拉伸/回归,中值贴近中轴,3,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,71.14,596,0,0,51.69,14.43,85.57,43.96,50.17,40.94,59.06,0.5526,0.1435
中值,middle,短期拉伸/回归,中值上侧极端,3,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,强,46.26,134,10.2724,2.9164,85.18,73.13,26.87,2.24,56.72,62.69,37.31,-0.5019,-0.0697
中值,middle,短期拉伸/回归,中值上侧偏离,3,短期上侧偏离,回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,中,12.2,1196,3.7657,1.1471,65.14,56.1,43.9,20.9,56.27,44.65,55.35,-0.1268,-0.2363
中值,middle,短期拉伸/回归,中值下侧极端,5,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,强,61.14,175,-9.5095,-2.8608,18.05,80.57,19.43,10.86,48.57,58.86,41.14,-0.8956,-0.0179
中值,middle,短期拉伸/回归,中值下侧偏离,5,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,6.02,1328,-3.758,-1.1791,37.11,53.01,46.99,26.13,51.96,40.81,59.19,-0.0893,0.1675
中值,middle,短期拉伸/回归,中值贴近中轴,5,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,78.18,596,0,0,51.69,10.91,89.09,47.15,51.51,40.6,59.4,0.7032,0.3606
中值,middle,短期拉伸/回归,中值上侧极端,5,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,强,46.26,134,10.2724,2.9164,85.18,73.13,26.87,8.96,55.22,60.45,39.55,-0.7496,0.3594
中值,middle,短期拉伸/回归,中值上侧偏离,5,短期上侧偏离,轻微回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,9.7,1196,3.7657,1.1471,65.14,54.85,45.15,30.85,57.11,46.57,53.43,-0.1174,-0.4867
中值,middle,短期拉伸/回归,中值下侧极端,10,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,强,71.76,170,-9.2952,-2.8481,18.14,85.88,14.12,22.35,47.06,58.82,41.18,-1.7338,-0.0112
中值,middle,短期拉伸/回归,中值下侧偏离,10,短期下侧偏离,回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,中,12.96,1328,-3.758,-1.1791,37.11,56.48,43.52,39.01,51.73,41.04,58.96,-0.153,0.3029
中值,middle,短期拉伸/回归,中值贴近中轴,10,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,80.2,596,0,0,51.69,9.9,90.1,50,51.34,44.97,55.03,0.8946,0.0412
中值,middle,短期拉伸/回归,中值上侧极端,10,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,强,74.62,134,10.2724,2.9164,85.18,87.31,12.69,25.37,52.99,58.21,41.79,-1.7325,0.2595
中值,middle,短期拉伸/回归,中值上侧偏离,10,短期上侧偏离,轻微回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,6.36,1196,3.7657,1.1471,65.14,53.18,46.82,43.48,56.1,50.75,49.25,-0.1029,-0.6335
