kind,kindKey,role,state,horizon,weatherTag,ruleSignal,ruleUse,riskNote,confidence,probabilityEdgePct,occurrences,medianDeviationRate,medianDeviationAtr,medianPositionPct,returnCloserProbabilityPct,continueAwayProbabilityPct,crossBaselineProbabilityPct,reversionDirectionHitPct,atrUpProbabilityPct,atrDownProbabilityPct,medianDistanceChangeAtr,avgReturnPct
中值,middle,短期拉伸/回归,中值上侧偏离,1,短期上侧偏离,回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,中,11.76,2330,3.69,1.0546,63.19,55.88,44.12,7.34,53.78,41.89,58.11,-0.0747,0.0973
中值,middle,短期拉伸/回归,中值下侧极端,3,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,强,51,298,-9.9549,-2.8472,14.88,75.5,24.5,0.34,56.38,48.99,51.01,-0.6378,-0.0871
中值,middle,短期拉伸/回归,中值下侧偏离,3,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,5,3204,-3.8184,-1.1762,35.66,52.5,47.5,14.95,48.78,37.45,62.55,-0.0457,-0.0227
中值,middle,短期拉伸/回归,中值贴近中轴,3,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,63.96,1332,0.0007,0.0003,50.17,18.02,81.98,42.04,51.95,32.21,67.79,0.398,0.2355
中值,middle,短期拉伸/回归,中值上侧极端,3,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,强,66.28,172,12.2415,2.8077,85.27,83.14,16.86,1.74,55.23,69.19,30.81,-0.7974,1.2025
中值,middle,短期拉伸/回归,中值上侧偏离,3,短期上侧偏离,回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,中,13.7,2329,3.6916,1.055,63.2,56.85,43.15,20.01,54.96,47.45,52.55,-0.1241,0.3174
中值,middle,短期拉伸/回归,中值下侧极端,5,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,强,67.12,298,-9.9549,-2.8472,14.88,83.56,16.44,4.03,58.05,45.64,54.36,-1.0424,0.2494
中值,middle,短期拉伸/回归,中值下侧偏离,5,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,8.72,3203,-3.8193,-1.1771,35.65,54.36,45.64,21.67,48.86,37.37,62.63,-0.1018,-0.065
中值,middle,短期拉伸/回归,中值贴近中轴,5,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,74.16,1331,0.0014,0.0007,50.17,12.92,87.08,45.91,50.86,34.26,65.74,0.5318,0.3176
中值,middle,短期拉伸/回归,中值上侧极端,5,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,强,76.74,172,12.2415,2.8077,85.27,88.37,11.63,4.65,51.74,67.44,32.56,-1.0248,1.3605
中值,middle,短期拉伸/回归,中值上侧偏离,5,短期上侧偏离,回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,中,12.16,2329,3.6916,1.055,63.2,56.08,43.92,28.3,54.4,50.36,49.64,-0.1236,0.6446
中值,middle,短期拉伸/回归,中值下侧极端,10,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,强,77.86,298,-9.9549,-2.8472,14.88,88.93,11.07,20.47,57.05,36.24,63.76,-1.7042,0.6369
中值,middle,短期拉伸/回归,中值下侧偏离,10,短期下侧偏离,回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,中,14.62,3200,-3.8231,-1.1762,35.66,57.31,42.69,32.25,48.19,38.13,61.88,-0.1656,-0.0513
中值,middle,短期拉伸/回归,中值贴近中轴,10,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,79.38,1329,0.0044,0.002,50.18,10.31,89.69,49.96,51.09,37.85,62.15,0.7162,0.7414
中值,middle,短期拉伸/回归,中值上侧极端,10,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,强,84.88,172,12.2415,2.8077,85.27,92.44,7.56,19.77,47.09,77.91,22.09,-1.6024,3.3444
中值,middle,短期拉伸/回归,中值上侧偏离,10,短期上侧偏离,轻微回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,9.32,2329,3.6916,1.055,63.2,54.66,45.34,43.5,54.27,52.55,47.45,-0.1107,1.168
