component,state,horizon,occurrences,confidence,probabilityEdgePct,atrUpProbabilityPct,atrDownProbabilityPct,strongAtrUpProbabilityPct,strongAtrDownProbabilityPct,futureRemainingMomentumPositivePct,avgAtrChangePct,medianAtrChangePct,avgFutureVolatilityMultiple,medianFutureRemainingMomentumAtr,lastSeen
波动超额状态,接近一倍ATR,1,525,中强,23.43,38.29,61.71,7.24,0.0,34.1,0.129,-1.5905,0.943,-0.1655,2026-05-31
波动超额状态,接近一倍ATR,3,524,中强,16.79,41.6,58.4,17.18,13.55,35.31,0.7115,-1.9856,0.9881,-0.1636,2026-05-29
波动超额状态,接近一倍ATR,5,522,中,14.18,42.91,57.09,20.88,24.14,36.78,2.0207,-2.6779,1.0129,-0.149,2026-05-24
波动超额状态,接近一倍ATR,10,520,中,10.77,44.62,55.38,28.46,35.38,35.96,3.4716,-3.0309,0.9877,-0.1517,2026-05-21
波动超额状态,振幅未满ATR,1,851,强,43.13,28.44,71.56,4.47,0.47,22.56,-1.0502,-2.532,0.82,-0.2925,2026-05-30
波动超额状态,振幅未满ATR,3,850,强,41.65,29.18,70.82,10.59,19.88,27.06,-1.5839,-4.9521,0.8812,-0.2397,2026-05-20
波动超额状态,振幅未满ATR,5,850,强,35.53,32.24,67.76,13.65,36.12,28.35,-1.9876,-6.4952,0.8918,-0.2206,2026-05-20
波动超额状态,振幅未满ATR,10,850,强,32.0,34.0,66.0,22.12,45.41,30.94,-1.5108,-8.0499,0.9281,-0.2054,2026-05-20
波动超额状态,振幅已超ATR,1,399,弱,5.76,52.88,47.12,12.53,0.5,55.89,3.2699,0.3572,1.2688,0.0871,2026-05-27
波动超额状态,振幅已超ATR,3,399,中,13.28,56.64,43.36,28.82,6.27,44.36,6.5985,2.4108,1.0776,-0.0595,2026-05-27
波动超额状态,振幅已超ATR,5,399,中强,17.29,58.65,41.35,34.09,16.04,39.35,8.6715,3.505,1.0211,-0.1312,2026-05-27
波动超额状态,振幅已超ATR,10,396,中强,22.22,61.11,38.89,43.69,23.74,34.85,12.6297,6.4192,0.9776,-0.1563,2026-05-22
波动状态,波动压缩,1,401,强,41.65,29.18,70.82,3.74,0.0,29.43,-0.6423,-2.1144,0.8915,-0.2309,2026-05-20
