kind,kindKey,role,state,horizon,weatherTag,ruleSignal,ruleUse,riskNote,confidence,probabilityEdgePct,occurrences,medianDeviationRate,medianDeviationAtr,medianPositionPct,returnCloserProbabilityPct,continueAwayProbabilityPct,crossBaselineProbabilityPct,reversionDirectionHitPct,atrUpProbabilityPct,atrDownProbabilityPct,medianDistanceChangeAtr,avgReturnPct
233MA,ma233,大周期天气过滤,233MA下侧偏离,5,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,中强,19.3,803,-3.9951,-1.4337,60.7,40.35,59.65,16.06,49.69,40.6,59.4,0.2263,0.1904
233MA,ma233,大周期天气过滤,233MA贴近中轴,5,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,强,76.3,329,-0.0067,-0.0066,64.49,11.85,88.15,41.34,49.24,39.82,60.18,0.6709,-0.0983
233MA,ma233,大周期天气过滤,233MA上侧极端,5,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,弱,3.92,3468,22.0404,5.7778,81.73,48.04,51.96,0.46,47.12,46.19,53.81,0.0613,0.5015
233MA,ma233,大周期天气过滤,233MA上侧偏离,5,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,中强,18.46,1062,4.3865,1.4722,68.96,40.77,59.23,14.31,48.68,37.29,62.71,0.2046,0.1194
233MA,ma233,大周期天气过滤,233MA下侧极端,10,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,弱,2.4,3287,-18.3091,-6.7201,46.71,48.8,51.2,2.83,51.96,36.2,63.8,0.0649,0.155
233MA,ma233,大周期天气过滤,233MA下侧偏离,10,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,强,31.0,803,-3.9951,-1.4337,60.7,34.5,65.5,23.41,49.56,42.34,57.66,0.5998,0.2059
233MA,ma233,大周期天气过滤,233MA贴近中轴,10,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,强,87.24,329,-0.0067,-0.0066,64.49,6.38,93.62,40.73,46.81,38.3,61.7,1.0043,-0.1473
233MA,ma233,大周期天气过滤,233MA上侧极端,10,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,弱,0.7,3468,22.0404,5.7778,81.73,50.35,49.65,1.64,46.22,48.15,51.85,-0.0178,1.0131
233MA,ma233,大周期天气过滤,233MA上侧偏离,10,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,中强,25.98,1062,4.3865,1.4722,68.96,37.01,62.99,21.85,47.65,39.08,60.92,0.4204,0.1973
中值,middle,短期拉伸/回归,中值下侧极端,1,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,强,35.74,249,-11.3718,-2.8679,19.14,67.87,32.13,0.0,55.02,51.41,48.59,-0.274,0.0597
中值,middle,短期拉伸/回归,中值下侧偏离,1,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,7.32,3155,-3.4493,-1.1582,38.54,53.66,46.34,6.28,52.42,32.3,67.7,-0.0374,-0.0165
中值,middle,短期拉伸/回归,中值贴近中轴,1,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,52.52,1512,0.0239,0.0066,51.02,23.74,76.26,37.17,49.8,31.02,68.98,0.197,0.0317
中值,middle,短期拉伸/回归,中值上侧极端,1,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,中强,22.42,495,9.8834,2.8829,83.18,61.21,38.79,0.2,48.89,62.83,37.17,-0.1503,0.3722
中值,middle,短期拉伸/回归,中值上侧偏离,1,短期上侧偏离,轻微回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,3.02,3547,3.8464,1.2343,64.49,51.51,48.49,5.84,49.42,36.14,63.86,-0.0147,0.063
中值,middle,短期拉伸/回归,中值下侧极端,3,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,强,59.04,249,-11.3718,-2.8679,19.14,79.52,20.48,2.01,59.04,51.41,48.59,-0.9115,0.2739
中值,middle,短期拉伸/回归,中值下侧偏离,3,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,8.08,3153,-3.4465,-1.1576,38.54,54.04,45.96,17.76,53.98,34.41,65.59,-0.0683,-0.015
中值,middle,短期拉伸/回归,中值贴近中轴,3,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,70.76,1512,0.0239,0.0066,51.02,14.62,85.38,42.33,49.54,30.89,69.11,0.4258,0.108
中值,middle,短期拉伸/回归,中值上侧极端,3,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,强,48.68,495,9.8834,2.8829,83.18,74.34,25.66,1.62,47.27,73.74,26.26,-0.5861,0.6306
中值,middle,短期拉伸/回归,中值上侧偏离,3,短期上侧偏离,轻微回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,3.64,3547,3.8464,1.2343,64.49,51.82,48.18,15.59,50.27,41.13,58.87,-0.038,0.2259
中值,middle,短期拉伸/回归,中值下侧极端,5,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,强,67.88,249,-11.3718,-2.8679,19.14,83.94,16.06,6.43,56.63,55.42,44.58,-1.168,-0.1834
中值,middle,短期拉伸/回归,中值下侧偏离,5,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,8.22,3151,-3.4493,-1.1545,38.56,54.11,45.89,24.94,53.06,35.54,64.46,-0.0716,-0.0038
中值,middle,短期拉伸/回归,中值贴近中轴,5,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,74.08,1512,0.0239,0.0066,51.02,12.96,87.04,46.16,51.19,32.28,67.72,0.5633,0.1499
中值,middle,短期拉伸/回归,中值上侧极端,5,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,强,56.36,495,9.8834,2.8829,83.18,78.18,21.82,6.46,43.64,76.57,23.43,-0.7653,0.9305
中值,middle,短期拉伸/回归,中值上侧偏离,5,短期上侧偏离,轻微回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,4.6,3547,3.8464,1.2343,64.49,52.3,47.7,21.93,50.13,42.82,57.18,-0.0448,0.4202
中值,middle,短期拉伸/回归,中值下侧极端,10,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,强,79.12,249,-11.3718,-2.8679,19.14,89.56,10.44,27.31,57.03,50.6,49.4,-1.594,-0.6499
中值,middle,短期拉伸/回归,中值下侧偏离,10,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,9.66,3146,-3.4518,-1.1582,38.53,54.83,45.17,39.99,53.97,35.86,64.14,-0.1178,0.1245
中值,middle,短期拉伸/回归,中值贴近中轴,10,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,80.82,1512,0.0239,0.0066,51.02,9.59,90.41,47.88,50.93,32.94,67.06,0.7603,0.519
中值,middle,短期拉伸/回归,中值上侧极端,10,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,强,64.04,495,9.8834,2.8829,83.18,82.02,17.98,20.61,41.01,74.75,25.25,-1.2661,1.8423
中值,middle,短期拉伸/回归,中值上侧偏离,10,短期上侧偏离,轻微回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,7.8,3547,3.8464,1.2343,64.49,53.9,46.1,35.41,49.28,45.64,54.36,-0.0967,0.683
