date,close,gate,topWeatherRoute,topWeatherScore,topWeatherLight,topWeatherRawLight,topWeatherCalibrationScore,topWeatherBestHorizon,topWeatherOccurrences,topWeatherSampleConfidencePct,topWeatherConfidenceGate,actionBias,volatilityState,atrPct,atrPercentile,volatilityMultiple,volatilityMultiplePercentile,remainingMomentumAtr,remainingMomentumState,shortAtrState,atr3Pct,atr8Pct,atr13Pct,atr21Pct,atr3To21,atr8To21,fiveDayAtrDownProbabilityPct,fiveDayAtrUpProbabilityPct,fiveDayFutureMomentumPositivePct,middleState,middleDeviationRate,middleDeviationAtr,middlePositionPct,middleTenDayReturnCloserPct,maState,maDeviationRate,maDeviationAtr,maPositionPct,maTenDayContinueAwayPct,trendState,trendScore,resonanceDirection,resonanceCount,volumeState,volumeMultiple,weatherSummary
2026-06-01 20:00,2006.56,黄偏红,震荡网格,90,黄灯,黄灯,65.32,1,3372,100,样本通过,谨慎观察，不把单一短期偏离当入场理由,低波动启动,1.3134,10.71,0.9414,58.48,-0.0586,接近一倍ATR,短ATR升温,1.6181,1.3653,1.3149,1.3232,1.2229,1.0319,49.08,50.92,37.66,中值贴近中轴,0.2611,0.1983,52.49,9.18,233MA下侧极端,-9.31,-7.8163,43.23,50.25,趋势不明,-0.8931,down,4,量能正常,0.9658,低波动启动 / 接近一倍ATR / 短期贴近中轴 / 大周期弱势深水区
