date,close,gate,topWeatherRoute,topWeatherScore,actionBias,volatilityState,atrPct,atrPercentile,volatilityMultiple,volatilityMultiplePercentile,remainingMomentumAtr,remainingMomentumState,shortAtrState,atr3Pct,atr8Pct,atr13Pct,atr21Pct,atr3To21,atr8To21,fiveDayAtrDownProbabilityPct,fiveDayAtrUpProbabilityPct,fiveDayFutureMomentumPositivePct,middleState,middleDeviationRate,middleDeviationAtr,middlePositionPct,middleTenDayReturnCloserPct,maState,maDeviationRate,maDeviationAtr,maPositionPct,maTenDayContinueAwayPct,trendState,trendScore,resonanceDirection,resonanceCount,volumeState,volumeMultiple,weatherSummary
2026-05-30 20:00,73883.2,黄,防守等待,74.12,等待更清楚的波动或位置共振,波动压缩,0.9185,15.12,0.3931,7.22,-0.6069,余动能不足,短ATR降温,0.5227,0.8031,0.9067,0.9667,0.5406,0.8307,55.6,44.4,32.6,中值下侧偏离,-0.6211,-0.6792,38.5,56.46,233MA下侧极端,-5.3062,-6.0901,29.76,47.57,趋势不明,-0.9138,mixed,2,缩量,0.2128,波动压缩 / 余动能不足 / 短期下侧偏离 / 大周期弱势深水区
