date,close,gate,topWeatherRoute,topWeatherScore,actionBias,volatilityState,atrPct,atrPercentile,volatilityMultiple,volatilityMultiplePercentile,remainingMomentumAtr,remainingMomentumState,shortAtrState,atr3Pct,atr8Pct,atr13Pct,atr21Pct,atr3To21,atr8To21,fiveDayAtrDownProbabilityPct,fiveDayAtrUpProbabilityPct,fiveDayFutureMomentumPositivePct,middleState,middleDeviationRate,middleDeviationAtr,middlePositionPct,middleTenDayReturnCloserPct,maState,maDeviationRate,maDeviationAtr,maPositionPct,maTenDayContinueAwayPct,trendState,trendScore,resonanceDirection,resonanceCount,volumeState,volumeMultiple,weatherSummary
2026-05-31 00:00,0.38,黄,防守等待,38.44,等待更清楚的波动或位置共振,高波动扩张,3.8856,75.83,1.8344,94.53,0.8344,动能已超ATR,短ATR中性,5.1411,3.9723,3.879,3.9762,1.293,0.999,58.63,41.37,42.84,中值贴近中轴,1.0735,0.2738,41.28,8.11,233MA上侧偏离,8.1817,1.9495,68.73,50.28,趋势不明,-1.0897,mixed,2,放量,3.8064,高波动扩张 / 动能已超ATR / 短期贴近中轴 / 大周期偏强
