kind,kindKey,role,state,horizon,weatherTag,ruleSignal,ruleUse,riskNote,confidence,probabilityEdgePct,occurrences,medianDeviationRate,medianDeviationAtr,medianPositionPct,returnCloserProbabilityPct,continueAwayProbabilityPct,crossBaselineProbabilityPct,reversionDirectionHitPct,atrUpProbabilityPct,atrDownProbabilityPct,medianDistanceChangeAtr,avgReturnPct
233MA,ma233,大周期天气过滤,233MA贴近中轴,5,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,样本偏少,68.18,44,-0.5726,-0.0743,56.25,15.91,84.09,43.18,50,22.73,77.27,0.7849,1.8632
233MA,ma233,大周期天气过滤,233MA上侧极端,5,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,中,14.92,268,96.9928,5.0222,81.57,57.46,42.54,0.37,53.36,53.73,46.27,-0.2442,1.4896
233MA,ma233,大周期天气过滤,233MA上侧偏离,5,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,中,13.92,158,12.4462,1.4827,63.66,56.96,43.04,15.82,60.13,46.2,53.8,-0.1484,-0.0156
233MA,ma233,大周期天气过滤,233MA下侧极端,10,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,中,12.64,348,-39.4994,-8.883,11.3,43.68,56.32,4.89,46.84,38.51,61.49,0.5233,2.0773
233MA,ma233,大周期天气过滤,233MA下侧偏离,10,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,样本偏少,70.96,62,-13.8426,-1.6515,49.89,14.52,85.48,17.74,45.16,40.32,59.68,0.8304,3.2461
233MA,ma233,大周期天气过滤,233MA贴近中轴,10,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,样本偏少,86.36,44,-0.5726,-0.0743,56.25,6.82,93.18,43.18,45.45,20.45,79.55,1.3778,2.6157
233MA,ma233,大周期天气过滤,233MA上侧极端,10,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,中强,20.14,268,96.9928,5.0222,81.57,60.07,39.93,1.12,48.51,57.84,42.16,-0.2702,4.1839
233MA,ma233,大周期天气过滤,233MA上侧偏离,10,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,弱,2.54,158,12.4462,1.4827,63.66,51.27,48.73,26.58,65.19,48.73,51.27,-0.1763,-3.0715
中值,middle,短期拉伸/回归,中值下侧极端,1,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,样本偏少,27.28,55,-19.9543,-2.571,10.75,63.64,36.36,0,47.27,60,40,-0.1351,-0.6867
中值,middle,短期拉伸/回归,中值下侧偏离,1,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,2.6,345,-8.9354,-1.1432,31.77,48.7,51.3,5.51,48.41,47.54,52.46,0.0069,-0.1241
中值,middle,短期拉伸/回归,中值贴近中轴,1,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,51.38,144,0.1397,0.0202,49.53,24.31,75.69,38.89,50,41.67,58.33,0.215,0.3722
中值,middle,短期拉伸/回归,中值上侧极端,1,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,样本偏少,16.66,72,26.6604,2.6492,91.31,58.33,41.67,0,47.22,40.28,59.72,-0.0997,0.979
中值,middle,短期拉伸/回归,中值上侧偏离,1,短期上侧偏离,轻微回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,9.9,273,9.0209,1.0097,66.01,54.95,45.05,7.33,54.21,45.79,54.21,-0.0973,0.4178
中值,middle,短期拉伸/回归,中值下侧极端,3,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,样本偏少,35.84,53,-19.9543,-2.5659,10.82,67.92,32.08,3.77,41.51,56.6,43.4,-0.5472,-1.531
中值,middle,短期拉伸/回归,中值下侧偏离,3,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,0.86,345,-8.9354,-1.1432,31.77,50.43,49.57,15.07,47.83,40.87,59.13,-0.0108,-0.4057
中值,middle,短期拉伸/回归,中值贴近中轴,3,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,75,144,0.1397,0.0202,49.53,12.5,87.5,43.75,48.61,33.33,66.67,0.4891,1.1081
中值,middle,短期拉伸/回归,中值上侧极端,3,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,样本偏少,44.44,72,26.6604,2.6492,91.31,72.22,27.78,1.39,45.83,51.39,48.61,-0.4618,1.4006
中值,middle,短期拉伸/回归,中值上侧偏离,3,短期上侧偏离,轻微回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,4.02,273,9.0209,1.0097,66.01,52.01,47.99,18.68,53.85,53.11,46.89,-0.0389,1.6291
中值,middle,短期拉伸/回归,中值下侧极端,5,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,样本偏少,30.76,52,-20.2606,-2.5685,10.28,65.38,34.62,5.77,38.46,59.62,40.38,-0.4552,-2.1965
中值,middle,短期拉伸/回归,中值下侧偏离,5,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,2.32,344,-8.9277,-1.1371,31.77,51.16,48.84,21.22,45.35,38.66,61.34,-0.0485,-0.6043
中值,middle,短期拉伸/回归,中值贴近中轴,5,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,80.56,144,0.1397,0.0202,49.53,9.72,90.28,47.92,52.78,36.11,63.89,0.6583,1.9906
中值,middle,短期拉伸/回归,中值上侧极端,5,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,样本偏少,72.22,72,26.6604,2.6492,91.31,86.11,13.89,5.56,55.56,48.61,51.39,-0.9574,0.0757
中值,middle,短期拉伸/回归,中值上侧偏离,5,短期上侧偏离,轻微回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,3.3,273,9.0209,1.0097,66.01,51.65,48.35,24.91,52.38,53.48,46.52,-0.034,3.1063
中值,middle,短期拉伸/回归,中值下侧极端,10,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,样本偏少,73.08,52,-20.2606,-2.5685,10.28,86.54,13.46,15.38,34.62,50,50,-1.1516,-1.2221
中值,middle,短期拉伸/回归,中值下侧偏离,10,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,3.84,339,-8.92,-1.131,31.76,51.92,48.08,36.87,47.79,35.69,64.31,-0.0507,0.4812
中值,middle,短期拉伸/回归,中值贴近中轴,10,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,80.56,144,0.1397,0.0202,49.53,9.72,90.28,45.14,47.92,40.97,59.03,0.7831,3.0267
中值,middle,短期拉伸/回归,中值上侧极端,10,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,样本偏少,77.78,72,26.6604,2.6492,91.31,88.89,11.11,13.89,50,69.44,30.56,-1.5536,0.7817
中值,middle,短期拉伸/回归,中值上侧偏离,10,短期上侧偏离,轻微回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,6.96,273,9.0209,1.0097,66.01,46.52,53.48,43.96,50.92,52.75,47.25,0.109,3.9689
