kind,kindKey,role,state,horizon,weatherTag,ruleSignal,ruleUse,riskNote,confidence,probabilityEdgePct,occurrences,medianDeviationRate,medianDeviationAtr,medianPositionPct,returnCloserProbabilityPct,continueAwayProbabilityPct,crossBaselineProbabilityPct,reversionDirectionHitPct,atrUpProbabilityPct,atrDownProbabilityPct,medianDistanceChangeAtr,avgReturnPct
233MA,ma233,大周期天气过滤,233MA下侧极端,1,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,中,15.62,5124,-15.7348,-6.4201,42.27,42.19,57.81,0.08,49.47,33.88,66.12,0.0993,-0.023
233MA,ma233,大周期天气过滤,233MA下侧偏离,1,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,弱,8.32,1418,-3.806,-1.38,59.89,45.84,54.16,3.81,48.24,36.74,63.26,0.0479,-0.045
233MA,ma233,大周期天气过滤,233MA贴近中轴,1,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,强,48.12,478,-0.0847,-0.0361,64.19,25.94,74.06,36.4,51.46,34.73,65.27,0.1931,0.0539
233MA,ma233,大周期天气过滤,233MA上侧极端,1,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,弱,4.62,2831,21.1339,4.6892,82.7,47.69,52.31,0.04,51.75,41.47,58.53,0.0357,0.0264
233MA,ma233,大周期天气过滤,233MA上侧偏离,1,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,弱,6.5,1414,5.0865,1.4506,69.98,46.75,53.25,4.95,48.94,36.28,63.72,0.0394,0.1587
233MA,ma233,大周期天气过滤,233MA下侧极端,3,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,中,10.16,5122,-15.7381,-6.4204,42.27,44.92,55.08,0.39,49.34,37.27,62.73,0.1341,-0.0621
233MA,ma233,大周期天气过滤,233MA下侧偏离,3,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,中,12.84,1418,-3.806,-1.38,59.89,43.58,56.42,9.87,46.97,40.48,59.52,0.1301,-0.1963
233MA,ma233,大周期天气过滤,233MA贴近中轴,3,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,强,68.2,478,-0.0847,-0.0361,64.19,15.9,84.1,42.05,49.37,39.75,60.25,0.4868,0.0406
233MA,ma233,大周期天气过滤,233MA上侧极端,3,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,弱,4.7,2831,21.1339,4.6892,82.7,52.35,47.65,0.21,53.94,46.59,53.41,-0.0576,0.1342
233MA,ma233,大周期天气过滤,233MA上侧偏离,3,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,弱,9.9,1414,5.0865,1.4506,69.98,45.05,54.95,10.61,48.37,40.31,59.69,0.1065,0.4129
233MA,ma233,大周期天气过滤,233MA下侧极端,5,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,弱,6.84,5122,-15.7381,-6.4204,42.27,46.58,53.42,0.76,49.12,37.56,62.44,0.1285,-0.1075
233MA,ma233,大周期天气过滤,233MA下侧偏离,5,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,中,17.66,1416,-3.806,-1.3789,59.89,41.17,58.83,14.12,46.33,40.25,59.75,0.2079,-0.295
233MA,ma233,大周期天气过滤,233MA贴近中轴,5,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,强,77.82,478,-0.0847,-0.0361,64.19,11.09,88.91,44.56,50.42,44.98,55.02,0.663,0.165
233MA,ma233,大周期天气过滤,233MA上侧极端,5,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,弱,8.38,2831,21.1339,4.6892,82.7,54.19,45.81,0.49,53.73,48.11,51.89,-0.1335,0.1896
233MA,ma233,大周期天气过滤,233MA上侧偏离,5,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,中,13.44,1414,5.0865,1.4506,69.98,43.28,56.72,16.05,48.3,40.66,59.34,0.1865,0.687
233MA,ma233,大周期天气过滤,233MA下侧极端,10,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,弱,1.1,5122,-15.7381,-6.4204,42.27,49.45,50.55,1.87,49.08,39.73,60.27,0.027,-0.1822
233MA,ma233,大周期天气过滤,233MA下侧偏离,10,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,中强,27.28,1411,-3.8071,-1.3785,59.91,36.36,63.64,22.11,46.21,41.18,58.82,0.5025,-0.3619
233MA,ma233,大周期天气过滤,233MA贴近中轴,10,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,强,82.42,478,-0.0847,-0.0361,64.19,8.79,91.21,44.35,49.58,43.51,56.49,1.0718,0.0919
233MA,ma233,大周期天气过滤,233MA上侧极端,10,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,中,15.58,2831,21.1339,4.6892,82.7,57.79,42.21,1.8,55.07,50.02,49.98,-0.3237,0.27
233MA,ma233,大周期天气过滤,233MA上侧偏离,10,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,中,16.26,1414,5.0865,1.4506,69.98,41.87,58.13,24.82,49.08,45.33,54.67,0.3156,1.333
中值,middle,短期拉伸/回归,中值下侧极端,1,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,中强,18.58,646,-8.8474,-2.9314,50.89,59.29,40.71,0.0,50.0,37.31,62.69,-0.1245,-0.1849
中值,middle,短期拉伸/回归,中值下侧偏离,1,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,3.88,4757,-3.8058,-1.2361,62.9,51.94,48.06,6.03,50.68,31.68,68.32,-0.0241,0.0136
中值,middle,短期拉伸/回归,中值贴近中轴,1,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,51.9,1904,0.0,0.0,71.93,24.05,75.95,34.14,48.84,30.72,69.28,0.2082,0.0121
中值,middle,短期拉伸/回归,中值上侧极端,1,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,中强,24.44,937,7.8151,2.2361,88.38,62.22,37.78,1.49,51.76,56.03,43.97,-0.1814,0.0047
