component,state,horizon,occurrences,confidence,probabilityEdgePct,atrUpProbabilityPct,atrDownProbabilityPct,strongAtrUpProbabilityPct,strongAtrDownProbabilityPct,futureRemainingMomentumPositivePct,avgAtrChangePct,medianAtrChangePct,avgFutureVolatilityMultiple,medianFutureRemainingMomentumAtr,lastSeen
波动状态,波动压缩,1,515,强,38.25,30.87,69.13,1.55,0,28.74,-0.6782,-1.3954,0.8901,-0.2059,2026-05-27 00:00
波动状态,波动压缩,3,515,强,26.6,36.7,63.3,7.77,4.85,36.12,-0.7468,-2.4466,0.9776,-0.1208,2026-05-27 00:00
波动状态,波动压缩,5,515,中强,16.5,41.75,58.25,15.92,16.31,40,1.1305,-1.7697,1.0604,-0.0895,2026-05-27 00:00
波动状态,波动压缩,10,515,弱,0.58,50.29,49.71,29.32,22.33,43.3,5.3979,0.0581,1.0833,-0.0675,2026-05-27 00:00
波动状态,常态波动,1,625,中强,18.08,40.96,59.04,3.2,0,37.76,0.2726,-0.7319,1.0024,-0.1209,2026-05-26 16:00
波动状态,常态波动,3,625,中,10.72,44.64,55.36,11.52,4.16,38.56,1.8112,-0.9929,1.0334,-0.1183,2026-05-26 16:00
波动状态,常态波动,5,625,弱,3.36,48.32,51.68,18.24,14.88,40.64,3.6734,-0.5222,1.0628,-0.1063,2026-05-26 16:00
波动状态,常态波动,10,625,弱,3.04,48.48,51.52,26.4,23.04,36.8,8.3681,-0.4192,1.0185,-0.1278,2026-05-26 16:00
波动状态,低波动启动,1,684,弱,4.39,52.19,47.81,4.97,0,49.12,1.3701,0.1492,1.1417,-0.012,2026-05-25 00:00
波动状态,低波动启动,3,684,中,11.99,55.99,44.01,16.81,2.05,45.47,3.5619,1.1081,1.0807,-0.0433,2026-05-25 00:00
波动状态,低波动启动,5,684,中,11.99,55.99,44.01,25.44,7.6,42.98,5.1224,2.0782,1.0474,-0.0617,2026-05-25 00:00
波动状态,低波动启动,10,684,中强,23.39,61.7,38.3,39.33,18.57,43.42,9.5981,4.3542,1.0737,-0.0678,2026-05-25 00:00
波动状态,高波动扩张,1,902,弱,6.65,53.33,46.67,6.32,1.22,46.67,1.4252,0.3419,1.14,-0.0311,2026-05-30 08:00
波动状态,高波动扩张,3,900,弱,2.67,48.67,51.33,16.44,6.78,38.67,2.5605,-0.3859,1.0492,-0.122,2026-05-29 16:00
波动状态,高波动扩张,5,898,中,12.25,43.88,56.12,19.71,17.26,34.19,2.5702,-2.2904,0.9742,-0.1684,2026-05-29 00:00
波动状态,高波动扩张,10,893,中强,18.03,40.99,59.01,24.19,35.39,33.59,1.1001,-4.6426,0.9446,-0.1855,2026-05-27 08:00
波动状态,高波动冷却,1,1040,强,49.42,25.29,74.71,0.87,0.1,22.79,-1.2895,-1.8242,0.8132,-0.2736,2026-05-15 16:00
波动状态,高波动冷却,3,1040,强,50.19,24.9,75.1,5,11.06,27.98,-2.8299,-4.4115,0.8705,-0.2347,2026-05-15 16:00
