date,close,gate,topWeatherRoute,topWeatherScore,actionBias,volatilityState,atrPct,atrPercentile,volatilityMultiple,volatilityMultiplePercentile,remainingMomentumAtr,remainingMomentumState,shortAtrState,atr3Pct,atr8Pct,atr13Pct,atr21Pct,atr3To21,atr8To21,fiveDayAtrDownProbabilityPct,fiveDayAtrUpProbabilityPct,fiveDayFutureMomentumPositivePct,middleState,middleDeviationRate,middleDeviationAtr,middlePositionPct,middleTenDayReturnCloserPct,maState,maDeviationRate,maDeviationAtr,maPositionPct,maTenDayContinueAwayPct,trendState,trendScore,resonanceDirection,resonanceCount,volumeState,volumeMultiple,weatherSummary
2026-05-30 16:00,0.12,黄,防守等待,75.08,等待更清楚的波动或位置共振,波动压缩,3.8531,30.19,0.4921,8.12,-0.5079,余动能不足,短ATR降温,2.895,3.7062,3.8393,3.9209,0.7384,0.9452,56.76,43.24,36.16,中值下侧偏离,-2.7419,-0.7275,47.22,51.29,233MA下侧偏离,-2.9063,-0.7724,70.14,66.49,强趋势下行,-3.9395,down,3,缩量,0.2811,波动压缩 / 余动能不足 / 短期下侧偏离 / 大周期偏弱
