component,state,horizon,occurrences,confidence,probabilityEdgePct,atrUpProbabilityPct,atrDownProbabilityPct,strongAtrUpProbabilityPct,strongAtrDownProbabilityPct,futureRemainingMomentumPositivePct,avgAtrChangePct,medianAtrChangePct,avgFutureVolatilityMultiple,medianFutureRemainingMomentumAtr,lastSeen
波动状态,波动压缩,1,1275,强,28.31,35.84,64.16,1.8,0,34.98,-0.3545,-1.2136,0.9327,-0.1728,2026-05-26 20:00
波动状态,波动压缩,3,1275,强,25.02,37.49,62.51,9.88,3.61,36.31,-0.0002,-1.9454,0.9737,-0.1558,2026-05-26 20:00
波动状态,波动压缩,5,1275,中,12.63,43.69,56.31,17.73,14.12,40.16,1.0626,-1.8606,1.0114,-0.1226,2026-05-26 20:00
波动状态,波动压缩,10,1275,弱,3.53,51.76,48.24,26.59,22.59,42.04,4.0434,0.4133,1.0265,-0.0969,2026-05-26 20:00
波动状态,常态波动,1,1513,中强,19.5,40.25,59.75,2.45,0,36.95,0.0055,-0.7076,0.9774,-0.1247,2026-05-25 20:00
波动状态,常态波动,3,1513,中强,15.4,42.3,57.7,10.31,3.7,38.93,0.5938,-1.4008,1.006,-0.1082,2026-05-25 20:00
波动状态,常态波动,5,1513,中,10.77,44.61,55.39,16.79,11.5,38.86,1.4048,-1.4368,1.0003,-0.1194,2026-05-25 20:00
波动状态,常态波动,10,1513,中,8.79,45.6,54.4,25.31,23.66,41.11,2.6123,-1.73,1.0142,-0.104,2026-05-25 20:00
波动状态,低波动启动,1,1569,弱,2.36,51.18,48.82,4.78,0,47.29,1.1541,0.1519,1.107,-0.0302,2026-05-27 16:00
波动状态,低波动启动,3,1569,弱,6.69,53.35,46.65,16.06,1.27,45,2.8273,0.7266,1.0661,-0.0615,2026-05-27 16:00
波动状态,低波动启动,5,1569,中,8.48,54.24,45.76,22.31,8.16,42.45,3.8935,0.9676,1.0344,-0.0815,2026-05-27 16:00
波动状态,低波动启动,10,1569,中,14.21,57.11,42.89,33.97,17.72,37.54,6.6427,2.8893,0.9977,-0.1226,2026-05-27 16:00
波动状态,高波动扩张,1,1542,弱,1.3,50.65,49.35,5.38,0.97,45.59,0.8008,0.1085,1.0858,-0.035,2026-05-30 16:00
波动状态,高波动扩张,3,1541,弱,4.22,47.89,52.11,13.82,6.75,40.17,1.4072,-0.424,1.0095,-0.1031,2026-05-29 12:00
