date,close,gate,topWeatherRoute,topWeatherScore,actionBias,volatilityState,atrPct,atrPercentile,volatilityMultiple,volatilityMultiplePercentile,remainingMomentumAtr,remainingMomentumState,shortAtrState,atr3Pct,atr8Pct,atr13Pct,atr21Pct,atr3To21,atr8To21,fiveDayAtrDownProbabilityPct,fiveDayAtrUpProbabilityPct,fiveDayFutureMomentumPositivePct,middleState,middleDeviationRate,middleDeviationAtr,middlePositionPct,middleTenDayReturnCloserPct,maState,maDeviationRate,maDeviationAtr,maPositionPct,maTenDayContinueAwayPct,trendState,trendScore,resonanceDirection,resonanceCount,volumeState,volumeMultiple,weatherSummary
2026-05-31 00:00,0.09,黄,网格震荡天气,58,震荡/网格天气较友好，仍需控制突破风险,低波动启动,2.7539,30.24,1.3556,83.68,0.3556,动能已超ATR,短ATR降温,2.3605,2.5384,2.7267,2.8932,0.8159,0.8774,44.19,55.81,40.13,中值贴近中轴,-0.3937,-0.1479,49.05,4.27,233MA下侧极端,-15.5654,-6.8963,50.63,51.35,趋势不明,-0.1391,mixed,2,放量,1.8154,低波动启动 / 动能已超ATR / 短期贴近中轴 / 大周期弱势深水区
