kind,kindKey,role,state,horizon,weatherTag,ruleSignal,ruleUse,riskNote,confidence,probabilityEdgePct,occurrences,medianDeviationRate,medianDeviationAtr,medianPositionPct,returnCloserProbabilityPct,continueAwayProbabilityPct,crossBaselineProbabilityPct,reversionDirectionHitPct,atrUpProbabilityPct,atrDownProbabilityPct,medianDistanceChangeAtr,avgReturnPct
233MA,ma233,大周期天气过滤,233MA下侧极端,5,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,中,16.54,1270,-37.4026,-7.8619,45.03,41.73,58.27,0.31,46.85,38.66,61.34,0.3451,-0.2117
233MA,ma233,大周期天气过滤,233MA下侧偏离,5,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,中,15.54,412,-10.0668,-1.3779,70.09,42.23,57.77,13.59,50.97,38.83,61.17,0.192,3.3888
233MA,ma233,大周期天气过滤,233MA贴近中轴,5,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,强,75.2,121,-0.2947,-0.027,74.02,12.4,87.6,49.59,52.89,38.02,61.98,0.6947,0.4409
233MA,ma233,大周期天气过滤,233MA上侧极端,5,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,中,14.24,604,62.8444,3.9423,85.21,57.12,42.88,3.48,57.12,53.64,46.36,-0.2326,1.3636
233MA,ma233,大周期天气过滤,233MA上侧偏离,5,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,中,14.36,418,16.2172,1.647,77.02,42.82,57.18,10.77,46.17,38.28,61.72,0.2086,1.9626
233MA,ma233,大周期天气过滤,233MA下侧极端,10,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,中,11.3,1265,-37.3873,-7.8445,45.16,44.35,55.65,1.42,44.35,36.68,63.32,0.3772,-0.1363
233MA,ma233,大周期天气过滤,233MA下侧偏离,10,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,中强,21.84,412,-10.0668,-1.3779,70.09,39.08,60.92,21.12,53.16,36.17,63.83,0.3225,6.6736
233MA,ma233,大周期天气过滤,233MA贴近中轴,10,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,强,81.82,121,-0.2947,-0.027,74.02,9.09,90.91,51.24,53.72,32.23,67.77,0.9716,1.9521
233MA,ma233,大周期天气过滤,233MA上侧极端,10,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,中,16.88,604,62.8444,3.9423,85.21,58.44,41.56,4.8,56.46,53.81,46.19,-0.3322,3.3381
233MA,ma233,大周期天气过滤,233MA上侧偏离,10,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,中强,25.36,418,16.2172,1.647,77.02,37.32,62.68,19.14,44.98,41.63,58.37,0.3529,2.9587
中值,middle,短期拉伸/回归,中值下侧极端,1,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,样本偏少,16.94,118,-19.7013,-2.7435,13.92,58.47,41.53,0,55.93,55.93,44.07,-0.1134,0.1585
中值,middle,短期拉伸/回归,中值下侧偏离,1,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,3.38,1329,-8.69,-1.1258,35.58,51.69,48.31,4.89,48.76,45.82,54.18,-0.0184,-0.0093
中值,middle,短期拉伸/回归,中值贴近中轴,1,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,55.06,534,0,0,51.02,22.47,77.53,34.46,46.82,38.95,61.05,0.1941,0.0733
中值,middle,短期拉伸/回归,中值上侧极端,1,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,样本偏少,46.66,60,21.5947,2.7287,86.84,73.33,26.67,3.33,58.33,36.67,63.33,-0.4942,2.0753
中值,middle,短期拉伸/回归,中值上侧偏离,1,短期上侧偏离,回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,中,11.92,788,8.0734,0.9829,64.33,55.96,44.04,7.23,51.9,44.16,55.84,-0.059,0.4273
中值,middle,短期拉伸/回归,中值下侧极端,3,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,样本偏少,38.98,118,-19.7013,-2.7435,13.92,69.49,30.51,2.54,46.61,34.75,65.25,-0.523,0.3993
中值,middle,短期拉伸/回归,中值下侧偏离,3,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,5.66,1327,-8.69,-1.1246,35.61,52.83,47.17,12.96,48.08,36.17,63.83,-0.0446,-0.0229
中值,middle,短期拉伸/回归,中值贴近中轴,3,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,66.66,534,0,0,51.02,16.67,83.33,39.89,44.57,38.01,61.99,0.4026,0.55
中值,middle,短期拉伸/回归,中值上侧极端,3,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,样本偏少,80,60,21.5947,2.7287,86.84,90,10,5,65,65,35,-1.019,1.7169
中值,middle,短期拉伸/回归,中值上侧偏离,3,短期上侧偏离,回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,中,11.42,788,8.0734,0.9829,64.33,55.71,44.29,20.3,50.63,51.02,48.98,-0.105,1.612
中值,middle,短期拉伸/回归,中值下侧极端,5,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,样本偏少,52.54,118,-19.7013,-2.7435,13.92,76.27,23.73,1.69,57.63,33.05,66.95,-0.8223,-0.0149
中值,middle,短期拉伸/回归,中值下侧偏离,5,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,7.48,1325,-8.7004,-1.1245,35.64,53.74,46.26,19.17,47.32,34.26,65.74,-0.0581,0.0672
中值,middle,短期拉伸/回归,中值贴近中轴,5,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,76.78,534,0,0,51.02,11.61,88.39,44.19,46.07,40.45,59.55,0.5788,1.0848
中值,middle,短期拉伸/回归,中值上侧极端,5,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,样本偏少,93.34,60,21.5947,2.7287,86.84,96.67,3.33,18.33,61.67,75,25,-1.1997,1.2258
中值,middle,短期拉伸/回归,中值上侧偏离,5,短期上侧偏离,回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,中,13.2,788,8.0734,0.9829,64.33,56.6,43.4,28.17,51.4,54.19,45.81,-0.1108,2.6453
中值,middle,短期拉伸/回归,中值下侧极端,10,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,样本偏少,81.36,118,-19.7013,-2.7435,13.92,90.68,9.32,19.49,50.85,27.97,72.03,-1.6776,1.0101
中值,middle,短期拉伸/回归,中值下侧偏离,10,短期下侧偏离,回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,中,10.76,1320,-8.7066,-1.1229,35.63,55.38,44.62,27.58,44.02,31.44,68.56,-0.126,0.2769
中值,middle,短期拉伸/回归,中值贴近中轴,10,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,77.9,534,0,0,51.02,11.05,88.95,48.13,47.19,38.01,61.99,0.6784,3.3523
中值,middle,短期拉伸/回归,中值上侧极端,10,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,样本偏少,80,60,21.5947,2.7287,86.84,90,10,41.67,63.33,75,25,-1.5388,-2.2626
中值,middle,短期拉伸/回归,中值上侧偏离,10,短期上侧偏离,轻微回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,9.64,788,8.0734,0.9829,64.33,54.82,45.18,43.27,49.11,57.74,42.26,-0.0997,4.9838
