date,label,reason,expectedDirection,close,dayChangePct,trendScorePct,resonance,volatilityMultiple,volumeMultiple,middleDeviationRate,middleDeviationAtr,middlePositionPct,maDeviationRate,maDeviationAtr,maPositionPct,horizon,futureReturnPct,maxUpPct,maxDownPct
2026-01-31,波动爆发,波动倍率 2.05x,0,77560,-4.5518,-14.273,down:4/4,2.0483,1.8917,-10.6235,-2.8931,1.9192,-25.86,-8.4896,0,3,-4.4586,2.2715,-5.992
2026-01-31,波动爆发,波动倍率 2.05x,0,77560,-4.5518,-14.273,down:4/4,2.0483,1.8917,-10.6235,-2.8931,1.9192,-25.86,-8.4896,0,5,-11.5709,2.2715,-22.7579
2026-01-31,波动爆发,波动倍率 2.05x,0,77560,-4.5518,-14.273,down:4/4,2.0483,1.8917,-10.6235,-2.8931,1.9192,-25.86,-8.4896,0,10,-14.2742,2.2715,-22.7579
2026-01-31,放量,量能倍率 1.89x,0,77560,-4.5518,-14.273,down:4/4,2.0483,1.8917,-10.6235,-2.8931,1.9192,-25.86,-8.4896,0,1,1.5957,2.2715,-3.8556
2026-01-31,放量,量能倍率 1.89x,0,77560,-4.5518,-14.273,down:4/4,2.0483,1.8917,-10.6235,-2.8931,1.9192,-25.86,-8.4896,0,3,-4.4586,2.2715,-5.992
2026-01-31,放量,量能倍率 1.89x,0,77560,-4.5518,-14.273,down:4/4,2.0483,1.8917,-10.6235,-2.8931,1.9192,-25.86,-8.4896,0,5,-11.5709,2.2715,-22.7579
2026-01-31,放量,量能倍率 1.89x,0,77560,-4.5518,-14.273,down:4/4,2.0483,1.8917,-10.6235,-2.8931,1.9192,-25.86,-8.4896,0,10,-14.2742,2.2715,-22.7579
2026-02-01,强趋势↓,共振 4/4，趋势动能 -12.29%,-1,78797.6,1.5958,-12.2927,down:4/4,1.4407,1.7448,-8.6244,-2.2548,10.4068,-24.5965,-7.7927,3.3053,1,-0.8852,0.5669,-2.2633
2026-02-01,强趋势↓,共振 4/4，趋势动能 -12.29%,-1,78797.6,1.5958,-12.2927,down:4/4,1.4407,1.7448,-8.6244,-2.2548,10.4068,-24.5965,-7.7927,3.3053,3,-14.3928,0.5669,-15.3959
2026-02-01,强趋势↓,共振 4/4，趋势动能 -12.29%,-1,78797.6,1.5958,-12.2927,down:4/4,1.4407,1.7448,-8.6244,-2.2548,10.4068,-24.5965,-7.7927,3.3053,5,-12.2787,0.5669,-23.971
2026-02-01,强趋势↓,共振 4/4，趋势动能 -12.29%,-1,78797.6,1.5958,-12.2927,down:4/4,1.4407,1.7448,-8.6244,-2.2548,10.4068,-24.5965,-7.7927,3.3053,10,-14.8411,0.5669,-23.971
2026-02-01,过冷,中值位置 10%，MA位置 3%,1,78797.6,1.5958,-12.2927,down:4/4,1.4407,1.7448,-8.6244,-2.2548,10.4068,-24.5965,-7.7927,3.3053,1,-0.8852,0.5669,-2.2633
2026-02-01,过冷,中值位置 10%，MA位置 3%,1,78797.6,1.5958,-12.2927,down:4/4,1.4407,1.7448,-8.6244,-2.2548,10.4068,-24.5965,-7.7927,3.3053,3,-14.3928,0.5669,-15.3959
2026-02-01,过冷,中值位置 10%，MA位置 3%,1,78797.6,1.5958,-12.2927,down:4/4,1.4407,1.7448,-8.6244,-2.2548,10.4068,-24.5965,-7.7927,3.3053,5,-12.2787,0.5669,-23.971
2026-02-01,过冷,中值位置 10%，MA位置 3%,1,78797.6,1.5958,-12.2927,down:4/4,1.4407,1.7448,-8.6244,-2.2548,10.4068,-24.5965,-7.7927,3.3053,10,-14.8411,0.5669,-23.971
2026-02-01,波动爆发,波动倍率 1.44x,0,78797.6,1.5958,-12.2927,down:4/4,1.4407,1.7448,-8.6244,-2.2548,10.4068,-24.5965,-7.7927,3.3053,1,-0.8852,0.5669,-2.2633
2026-02-01,波动爆发,波动倍率 1.44x,0,78797.6,1.5958,-12.2927,down:4/4,1.4407,1.7448,-8.6244,-2.2548,10.4068,-24.5965,-7.7927,3.3053,3,-14.3928,0.5669,-15.3959
2026-02-01,波动爆发,波动倍率 1.44x,0,78797.6,1.5958,-12.2927,down:4/4,1.4407,1.7448,-8.6244,-2.2548,10.4068,-24.5965,-7.7927,3.3053,5,-12.2787,0.5669,-23.971
2026-02-01,波动爆发,波动倍率 1.44x,0,78797.6,1.5958,-12.2927,down:4/4,1.4407,1.7448,-8.6244,-2.2548,10.4068,-24.5965,-7.7927,3.3053,10,-14.8411,0.5669,-23.971
2026-02-01,放量,量能倍率 1.74x,0,78797.6,1.5958,-12.2927,down:4/4,1.4407,1.7448,-8.6244,-2.2548,10.4068,-24.5965,-7.7927,3.3053,1,-0.8852,0.5669,-2.2633
2026-02-01,放量,量能倍率 1.74x,0,78797.6,1.5958,-12.2927,down:4/4,1.4407,1.7448,-8.6244,-2.2548,10.4068,-24.5965,-7.7927,3.3053,3,-14.3928,0.5669,-15.3959
2026-02-01,放量,量能倍率 1.74x,0,78797.6,1.5958,-12.2927,down:4/4,1.4407,1.7448,-8.6244,-2.2548,10.4068,-24.5965,-7.7927,3.3053,5,-12.2787,0.5669,-23.971
2026-02-01,放量,量能倍率 1.74x,0,78797.6,1.5958,-12.2927,down:4/4,1.4407,1.7448,-8.6244,-2.2548,10.4068,-24.5965,-7.7927,3.3053,10,-14.8411,0.5669,-23.971
2026-02-01,背离,共振向下，当日涨跌 1.60%,0,78797.6,1.5958,-12.2927,down:4/4,1.4407,1.7448,-8.6244,-2.2548,10.4068,-24.5965,-7.7927,3.3053,1,-0.8852,0.5669,-2.2633
2026-02-01,背离,共振向下，当日涨跌 1.60%,0,78797.6,1.5958,-12.2927,down:4/4,1.4407,1.7448,-8.6244,-2.2548,10.4068,-24.5965,-7.7927,3.3053,3,-14.3928,0.5669,-15.3959
2026-02-01,背离,共振向下，当日涨跌 1.60%,0,78797.6,1.5958,-12.2927,down:4/4,1.4407,1.7448,-8.6244,-2.2548,10.4068,-24.5965,-7.7927,3.3053,5,-12.2787,0.5669,-23.971
2026-02-01,背离,共振向下，当日涨跌 1.60%,0,78797.6,1.5958,-12.2927,down:4/4,1.4407,1.7448,-8.6244,-2.2548,10.4068,-24.5965,-7.7927,3.3053,10,-14.8411,0.5669,-23.971
2026-02-02,强趋势↓,共振 4/4，趋势动能 -12.88%,-1,78100.1,-0.8851,-12.8838,down:4/4,0.6921,0.9451,-9.4332,-2.5246,6.8182,-25.1797,-8.1572,1.5764,1,-5.1193,0.0133,-6.6421
2026-02-02,强趋势↓,共振 4/4，趋势动能 -12.88%,-1,78100.1,-0.8851,-12.8838,down:4/4,0.6921,0.9451,-9.4332,-2.5246,6.8182,-25.1797,-8.1572,1.5764,3,-12.1824,0.0133,-23.292
2026-02-02,强趋势↓,共振 4/4，趋势动能 -12.88%,-1,78100.1,-0.8851,-12.8838,down:4/4,0.6921,0.9451,-9.4332,-2.5246,6.8182,-25.1797,-8.1572,1.5764,5,-8.8951,0.0133,-23.292
2026-02-02,强趋势↓,共振 4/4，趋势动能 -12.88%,-1,78100.1,-0.8851,-12.8838,down:4/4,0.6921,0.9451,-9.4332,-2.5246,6.8182,-25.1797,-8.1572,1.5764,10,-12.0917,0.0133,-23.292
2026-02-02,过冷,中值位置 7%，MA位置 2%,1,78100.1,-0.8851,-12.8838,down:4/4,0.6921,0.9451,-9.4332,-2.5246,6.8182,-25.1797,-8.1572,1.5764,1,-5.1193,0.0133,-6.6421
2026-02-02,过冷,中值位置 7%，MA位置 2%,1,78100.1,-0.8851,-12.8838,down:4/4,0.6921,0.9451,-9.4332,-2.5246,6.8182,-25.1797,-8.1572,1.5764,3,-12.1824,0.0133,-23.292
2026-02-02,过冷,中值位置 7%，MA位置 2%,1,78100.1,-0.8851,-12.8838,down:4/4,0.6921,0.9451,-9.4332,-2.5246,6.8182,-25.1797,-8.1572,1.5764,5,-8.8951,0.0133,-23.292
2026-02-02,过冷,中值位置 7%，MA位置 2%,1,78100.1,-0.8851,-12.8838,down:4/4,0.6921,0.9451,-9.4332,-2.5246,6.8182,-25.1797,-8.1572,1.5764,10,-12.0917,0.0133,-23.292
2026-02-03,强趋势↓,共振 4/4，趋势动能 -17.73%,-1,74101.9,-5.1192,-17.727,down:4/4,1.5455,1.8638,-13.236,-3.3612,0,-28.9127,-8.9612,0,1,-8.9681,0.1553,-10.0347
2026-02-03,强趋势↓,共振 4/4，趋势动能 -17.73%,-1,74101.9,-5.1192,-17.727,down:4/4,1.5455,1.8638,-13.236,-3.3612,0,-28.9127,-8.9612,0,3,-6.7199,0.1553,-19.1532
2026-02-03,强趋势↓,共振 4/4，趋势动能 -17.73%,-1,74101.9,-5.1192,-17.727,down:4/4,1.5455,1.8638,-13.236,-3.3612,0,-28.9127,-8.9612,0,5,-6.1831,0.1553,-19.1532
2026-02-03,强趋势↓,共振 4/4，趋势动能 -17.73%,-1,74101.9,-5.1192,-17.727,down:4/4,1.5455,1.8638,-13.236,-3.3612,0,-28.9127,-8.9612,0,10,-5.8673,0.1553,-19.1532
2026-02-03,过冷,中值位置 0%，MA位置 0%,1,74101.9,-5.1192,-17.727,down:4/4,1.5455,1.8638,-13.236,-3.3612,0,-28.9127,-8.9612,0,1,-8.9681,0.1553,-10.0347
2026-02-03,过冷,中值位置 0%，MA位置 0%,1,74101.9,-5.1192,-17.727,down:4/4,1.5455,1.8638,-13.236,-3.3612,0,-28.9127,-8.9612,0,3,-6.7199,0.1553,-19.1532
2026-02-03,过冷,中值位置 0%，MA位置 0%,1,74101.9,-5.1192,-17.727,down:4/4,1.5455,1.8638,-13.236,-3.3612,0,-28.9127,-8.9612,0,5,-6.1831,0.1553,-19.1532
2026-02-03,过冷,中值位置 0%，MA位置 0%,1,74101.9,-5.1192,-17.727,down:4/4,1.5455,1.8638,-13.236,-3.3612,0,-28.9127,-8.9612,0,10,-5.8673,0.1553,-19.1532
2026-02-03,波动爆发,波动倍率 1.55x,0,74101.9,-5.1192,-17.727,down:4/4,1.5455,1.8638,-13.236,-3.3612,0,-28.9127,-8.9612,0,1,-8.9681,0.1553,-10.0347
2026-02-03,波动爆发,波动倍率 1.55x,0,74101.9,-5.1192,-17.727,down:4/4,1.5455,1.8638,-13.236,-3.3612,0,-28.9127,-8.9612,0,3,-6.7199,0.1553,-19.1532
2026-02-03,波动爆发,波动倍率 1.55x,0,74101.9,-5.1192,-17.727,down:4/4,1.5455,1.8638,-13.236,-3.3612,0,-28.9127,-8.9612,0,5,-6.1831,0.1553,-19.1532
2026-02-03,波动爆发,波动倍率 1.55x,0,74101.9,-5.1192,-17.727,down:4/4,1.5455,1.8638,-13.236,-3.3612,0,-28.9127,-8.9612,0,10,-5.8673,0.1553,-19.1532
2026-02-03,放量,量能倍率 1.86x,0,74101.9,-5.1192,-17.727,down:4/4,1.5455,1.8638,-13.236,-3.3612,0,-28.9127,-8.9612,0,1,-8.9681,0.1553,-10.0347
2026-02-03,放量,量能倍率 1.86x,0,74101.9,-5.1192,-17.727,down:4/4,1.5455,1.8638,-13.236,-3.3612,0,-28.9127,-8.9612,0,3,-6.7199,0.1553,-19.1532
2026-02-03,放量,量能倍率 1.86x,0,74101.9,-5.1192,-17.727,down:4/4,1.5455,1.8638,-13.236,-3.3612,0,-28.9127,-8.9612,0,5,-6.1831,0.1553,-19.1532
2026-02-03,放量,量能倍率 1.86x,0,74101.9,-5.1192,-17.727,down:4/4,1.5455,1.8638,-13.236,-3.3612,0,-28.9127,-8.9612,0,10,-5.8673,0.1553,-19.1532
2026-02-04,强趋势↓,共振 4/4，趋势动能 -25.88%,-1,67456.4,-8.9682,-25.883,down:4/4,2.0618,2.5379,-17.5842,-3.9298,0,-35.1898,-10.0008,0,1,1.674,2.5284,-11.1886
2026-02-04,强趋势↓,共振 4/4，趋势动能 -25.88%,-1,67456.4,-8.9682,-25.883,down:4/4,2.0618,2.5379,-17.5842,-3.9298,0,-35.1898,-10.0008,0,3,5.48,6.2909,-11.1886
2026-02-04,强趋势↓,共振 4/4，趋势动能 -25.88%,-1,67456.4,-8.9682,-25.883,down:4/4,2.0618,2.5379,-17.5842,-3.9298,0,-35.1898,-10.0008,0,5,2.658,7.1448,-11.1886
2026-02-04,强趋势↓,共振 4/4，趋势动能 -25.88%,-1,67456.4,-8.9682,-25.883,down:4/4,2.0618,2.5379,-17.5842,-3.9298,0,-35.1898,-10.0008,0,10,2.379,7.1448,-11.1886
