kind,kindKey,role,state,horizon,weatherTag,ruleSignal,ruleUse,riskNote,confidence,probabilityEdgePct,occurrences,medianDeviationRate,medianDeviationAtr,medianPositionPct,returnCloserProbabilityPct,continueAwayProbabilityPct,crossBaselineProbabilityPct,reversionDirectionHitPct,atrUpProbabilityPct,atrDownProbabilityPct,medianDistanceChangeAtr,avgReturnPct
233MA,ma233,大周期天气过滤,233MA上侧极端,5,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,中强,20.0,120,53.2484,4.1099,84.22,60.0,40.0,0.83,55.0,62.5,37.5,-0.3132,-0.2559
233MA,ma233,大周期天气过滤,233MA上侧偏离,5,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,样本偏少,7.82,115,12.2421,1.2845,78.09,46.09,53.91,11.3,59.13,46.09,53.91,0.052,-1.9016
233MA,ma233,大周期天气过滤,233MA下侧极端,10,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,中强,28.38,592,-42.9903,-10.9954,31.79,35.81,64.19,2.36,41.55,42.74,57.26,0.6989,-1.0749
233MA,ma233,大周期天气过滤,233MA下侧偏离,10,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,样本偏少,49.16,59,-13.0233,-1.6956,69.05,25.42,74.58,27.12,38.98,50.85,49.15,0.8937,-1.0665
233MA,ma233,大周期天气过滤,233MA贴近中轴,10,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,样本偏少,75.0,40,0.8188,0.0934,75.26,12.5,87.5,42.5,50.0,45.0,55.0,0.8839,-1.9096
233MA,ma233,大周期天气过滤,233MA上侧极端,10,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,中强,25.0,120,53.2484,4.1099,84.22,62.5,37.5,2.5,55.0,67.5,32.5,-0.5978,-1.0795
233MA,ma233,大周期天气过滤,233MA上侧偏离,10,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,样本偏少,18.26,115,12.2421,1.2845,78.09,40.87,59.13,21.74,62.61,49.57,50.43,0.271,-3.2709
中值,middle,短期拉伸/回归,中值下侧极端,1,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,样本偏少,25.34,75,-18.0493,-2.3425,13.21,62.67,37.33,0.0,46.67,41.33,58.67,-0.1529,-0.4401
中值,middle,短期拉伸/回归,中值下侧偏离,1,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,2.66,450,-8.5845,-1.119,31.86,51.33,48.67,5.56,51.11,30.22,69.78,-0.0206,-0.1034
中值,middle,短期拉伸/回归,中值贴近中轴,1,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,67.16,134,-0.0819,-0.0123,51.05,16.42,83.58,33.58,41.79,45.52,54.48,0.2945,-0.612
中值,middle,短期拉伸/回归,中值上侧极端,1,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,样本偏少,44.0,50,18.5982,2.2979,88.62,72.0,28.0,0.0,54.0,66.0,34.0,-0.2374,0.034
中值,middle,短期拉伸/回归,中值上侧偏离,1,短期上侧偏离,轻微回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,7.96,226,8.6236,1.0701,69.11,53.98,46.02,9.29,52.65,46.9,53.1,-0.0721,0.0788
中值,middle,短期拉伸/回归,中值下侧极端,3,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,样本偏少,39.72,73,-18.1515,-2.3342,13.21,69.86,30.14,1.37,45.21,36.99,63.01,-0.3511,-1.4381
中值,middle,短期拉伸/回归,中值下侧偏离,3,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,1.78,450,-8.5845,-1.119,31.86,50.89,49.11,14.0,47.56,29.56,70.44,-0.0286,-0.2241
中值,middle,短期拉伸/回归,中值贴近中轴,3,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,73.14,134,-0.0819,-0.0123,51.05,13.43,86.57,34.33,42.54,48.51,51.49,0.6775,-1.4083
中值,middle,短期拉伸/回归,中值上侧极端,3,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,样本偏少,64.0,50,18.5982,2.2979,88.62,82.0,18.0,4.0,58.0,84.0,16.0,-0.7949,-0.4388
中值,middle,短期拉伸/回归,中值上侧偏离,3,短期上侧偏离,轻微回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,4.42,226,8.6236,1.0701,69.11,52.21,47.79,23.89,51.77,56.19,43.81,-0.1145,0.0138
中值,middle,短期拉伸/回归,中值下侧极端,5,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,样本偏少,54.92,71,-18.2249,-2.2814,13.2,77.46,22.54,2.82,45.07,43.66,56.34,-0.6937,-2.1875
中值,middle,短期拉伸/回归,中值下侧偏离,5,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,0.88,450,-8.5845,-1.119,31.86,50.44,49.56,18.89,48.0,30.44,69.56,-0.0011,-0.3031
中值,middle,短期拉伸/回归,中值贴近中轴,5,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,80.6,134,-0.0819,-0.0123,51.05,9.7,90.3,42.54,43.28,49.25,50.75,0.8459,-1.9243
中值,middle,短期拉伸/回归,中值上侧极端,5,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,样本偏少,68.0,50,18.5982,2.2979,88.62,84.0,16.0,10.0,58.0,84.0,16.0,-1.2664,-1.3799
中值,middle,短期拉伸/回归,中值上侧偏离,5,短期上侧偏离,轻微回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,2.66,226,8.6236,1.0701,69.11,51.33,48.67,34.96,57.52,62.39,37.61,-0.0241,-0.2625
中值,middle,短期拉伸/回归,中值下侧极端,10,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,样本偏少,73.92,69,-18.2249,-2.2508,13.09,86.96,13.04,11.59,39.13,34.78,65.22,-0.9309,-3.2522
中值,middle,短期拉伸/回归,中值下侧偏离,10,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,6.04,447,-8.581,-1.1042,31.99,53.02,46.98,31.1,45.86,32.66,67.34,-0.0616,-0.9661
中值,middle,短期拉伸/回归,中值贴近中轴,10,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,79.1,134,-0.0819,-0.0123,51.05,10.45,89.55,45.52,42.54,53.73,46.27,1.0585,-2.9562
中值,middle,短期拉伸/回归,中值上侧极端,10,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,样本偏少,80.0,50,18.5982,2.2979,88.62,90.0,10.0,54.0,62.0,92.0,8.0,-1.3147,-1.6704
中值,middle,短期拉伸/回归,中值上侧偏离,10,短期上侧偏离,轻微回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,4.42,226,8.6236,1.0701,69.11,47.79,52.21,49.12,60.62,66.81,33.19,0.0722,-0.6435
