component,state,horizon,occurrences,confidence,probabilityEdgePct,atrUpProbabilityPct,atrDownProbabilityPct,strongAtrUpProbabilityPct,strongAtrDownProbabilityPct,futureRemainingMomentumPositivePct,avgAtrChangePct,medianAtrChangePct,avgFutureVolatilityMultiple,medianFutureRemainingMomentumAtr,lastSeen
波动状态,波动压缩,1,117,样本偏少,29.91,35.04,64.96,1.71,0,29.91,-0.6764,-1.3518,0.8801,-0.2239,2026-05-13
波动状态,波动压缩,3,117,样本偏少,16.24,41.88,58.12,11.11,11.11,33.33,0.2163,-2.5625,0.9989,-0.17,2026-05-13
波动状态,波动压缩,5,117,样本偏少,16.24,41.88,58.12,14.53,21.37,35.04,-0.3421,-3.5749,0.9839,-0.1716,2026-05-13
波动状态,波动压缩,10,117,样本偏少,0.85,50.43,49.57,29.91,24.79,46.15,2.5025,0.0819,1.1282,-0.0431,2026-05-13
波动状态,常态波动,1,103,样本偏少,14.56,42.72,57.28,1.94,0,25.24,-0.765,-0.776,0.8271,-0.2453,2026-05-28
波动状态,常态波动,3,102,样本偏少,29.41,35.29,64.71,14.71,18.63,32.35,-0.653,-4.2539,0.9122,-0.1517,2026-05-26
波动状态,常态波动,5,100,样本偏少,4,48,52,23,21,31,1.8309,-0.4575,0.889,-0.2054,2026-05-23
波动状态,常态波动,10,97,样本偏少,5.15,47.42,52.58,24.74,27.84,30.93,1.1809,-1.9027,0.907,-0.2269,2026-05-18
波动状态,低波动启动,1,196,中强,22.45,61.22,38.78,9.18,1.53,50.51,1.9249,2.0623,1.1648,0.0069,2026-05-27
波动状态,低波动启动,3,195,中强,18.97,59.49,40.51,21.54,3.59,45.64,4.6644,2.5296,1.0782,-0.0325,2026-05-24
波动状态,低波动启动,5,195,强,25.13,62.56,37.44,29.23,4.62,44.62,7.1533,3.2286,1.0749,-0.0589,2026-05-24
波动状态,低波动启动,10,193,强,39.9,69.95,30.05,39.9,10.88,39.38,13.2393,7.3757,0.9972,-0.1403,2026-05-19
