kind,kindKey,role,state,horizon,weatherTag,ruleSignal,ruleUse,riskNote,confidence,probabilityEdgePct,occurrences,medianDeviationRate,medianDeviationAtr,medianPositionPct,returnCloserProbabilityPct,continueAwayProbabilityPct,crossBaselineProbabilityPct,reversionDirectionHitPct,atrUpProbabilityPct,atrDownProbabilityPct,medianDistanceChangeAtr,avgReturnPct
233MA,ma233,大周期天气过滤,233MA下侧偏离,10,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,强,35.26,723,-3.096,-1.3808,56.92,32.37,67.63,22.68,43.29,47.3,52.7,0.6281,-0.4509
233MA,ma233,大周期天气过滤,233MA贴近中轴,10,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,强,79.6,245,-0.0129,-0.0044,64.82,10.2,89.8,41.63,44.49,46.94,53.06,1.0038,0.0819
233MA,ma233,大周期天气过滤,233MA上侧极端,10,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,中强,18.06,1506,16.3999,4.3979,82.98,59.03,40.97,4.12,55.44,54.98,45.02,-0.3843,-0.0225
233MA,ma233,大周期天气过滤,233MA上侧偏离,10,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,中强,20.58,904,4.0465,1.4743,68.72,39.71,60.29,20.35,46.79,42.26,57.74,0.3831,0.5837
中值,middle,短期拉伸/回归,中值下侧极端,1,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,中强,27.28,264,-7.8419,-2.7682,12.17,63.64,36.36,0,50,42.05,57.95,-0.1607,-0.1938
中值,middle,短期拉伸/回归,中值下侧偏离,1,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,5.26,2818,-3.1462,-1.1769,32.53,52.63,47.37,5.82,50.6,32.43,67.57,-0.0297,-0.0021
中值,middle,短期拉伸/回归,中值贴近中轴,1,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,54.48,1125,-0.0165,-0.0073,47.43,22.76,77.24,35.38,47.91,33.69,66.31,0.2129,-0.0855
中值,middle,短期拉伸/回归,中值上侧极端,1,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,中强,28.58,238,8.4904,2.874,85.09,64.29,35.71,0.84,53.36,62.18,37.82,-0.2321,-0.0699
中值,middle,短期拉伸/回归,中值上侧偏离,1,短期上侧偏离,轻微回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,3.7,2320,3.376,1.2272,63.41,51.85,48.15,6.08,50.78,40.17,59.83,-0.0206,0.022
中值,middle,短期拉伸/回归,中值下侧极端,3,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,强,44.7,264,-7.8419,-2.7682,12.17,72.35,27.65,1.14,49.62,45.45,54.55,-0.6043,-0.3869
中值,middle,短期拉伸/回归,中值下侧偏离,3,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,6.74,2816,-3.1507,-1.1776,32.53,53.37,46.63,15.45,49.75,35.51,64.49,-0.0576,-0.0758
中值,middle,短期拉伸/回归,中值贴近中轴,3,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,74.58,1125,-0.0165,-0.0073,47.43,12.71,87.29,43.11,49.51,37.24,62.76,0.4908,-0.102
中值,middle,短期拉伸/回归,中值上侧极端,3,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,强,50.42,238,8.4904,2.874,85.09,75.21,24.79,2.52,56.72,71.43,28.57,-0.7391,-0.111
中值,middle,短期拉伸/回归,中值上侧偏离,3,短期上侧偏离,轻微回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,8.28,2320,3.376,1.2272,63.41,54.14,45.86,17.5,52.93,45.26,54.74,-0.0804,0.0365
中值,middle,短期拉伸/回归,中值下侧极端,5,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,强,65.16,264,-7.8419,-2.7682,12.17,82.58,17.42,7.2,50,46.21,53.79,-0.9103,-0.1489
中值,middle,短期拉伸/回归,中值下侧偏离,5,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,9.56,2815,-3.1525,-1.1782,32.52,54.78,45.22,22.59,48.92,36.87,63.13,-0.0981,-0.1738
中值,middle,短期拉伸/回归,中值贴近中轴,5,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,78.82,1124,-0.0163,-0.0072,47.43,10.59,89.41,45.28,47.69,37.99,62.01,0.713,0.0551
中值,middle,短期拉伸/回归,中值上侧极端,5,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,强,67.22,238,8.4904,2.874,85.09,83.61,16.39,7.56,56.72,73.53,26.47,-1.1671,-0.0754
中值,middle,短期拉伸/回归,中值上侧偏离,5,短期上侧偏离,轻微回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,8.7,2320,3.376,1.2272,63.41,54.35,45.65,27.11,53.28,48.19,51.81,-0.0971,-0.0553
中值,middle,短期拉伸/回归,中值下侧极端,10,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,强,84.84,264,-7.8419,-2.7682,12.17,92.42,7.58,21.59,48.86,44.32,55.68,-1.4614,-0.1216
中值,middle,短期拉伸/回归,中值下侧偏离,10,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,9.36,2811,-3.1576,-1.1791,32.51,54.68,45.32,35.89,48.27,38.14,61.86,-0.1142,-0.2608
中值,middle,短期拉伸/回归,中值贴近中轴,10,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,80.94,1123,-0.0165,-0.0073,47.43,9.53,90.47,47.46,49.07,43.01,56.99,0.895,-0.0843
中值,middle,短期拉伸/回归,中值上侧极端,10,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,强,83.2,238,8.4904,2.874,85.09,91.6,8.4,27.31,55.88,80.25,19.75,-1.6583,-0.2131
中值,middle,短期拉伸/回归,中值上侧偏离,10,短期上侧偏离,轻微回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,6.9,2320,3.376,1.2272,63.41,53.45,46.55,43.02,54.14,50.09,49.91,-0.1041,-0.154
