kind,kindKey,role,state,horizon,weatherTag,ruleSignal,ruleUse,riskNote,confidence,probabilityEdgePct,occurrences,medianDeviationRate,medianDeviationAtr,medianPositionPct,returnCloserProbabilityPct,continueAwayProbabilityPct,crossBaselineProbabilityPct,reversionDirectionHitPct,atrUpProbabilityPct,atrDownProbabilityPct,medianDistanceChangeAtr,avgReturnPct
中值,middle,短期拉伸/回归,中值下侧极端,3,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,样本偏少,25.38,67,-46.159,-2.4248,9.85,62.69,37.31,7.46,47.76,25.37,74.63,-0.2195,5.172
中值,middle,短期拉伸/回归,中值下侧偏离,3,短期下侧偏离,回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,样本偏少,28.94,76,-25.4381,-1.2614,25.09,35.53,64.47,9.21,30.26,42.11,57.89,0.2923,-5.4921
中值,middle,短期拉伸/回归,中值贴近中轴,3,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,样本偏少,42.86,28,0.0309,0.0016,41.98,28.57,71.43,28.57,53.57,46.43,53.57,0.278,-3.9572
中值,middle,短期拉伸/回归,中值上侧偏离,3,短期上侧偏离,回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,样本偏少,44.44,36,17.234,0.8498,53.03,72.22,27.78,27.78,72.22,75.0,25.0,-0.301,0.4502
中值,middle,短期拉伸/回归,中值下侧极端,5,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,样本偏少,43.28,67,-46.159,-2.4248,9.85,71.64,28.36,10.45,46.27,25.37,74.63,-0.531,6.4679
中值,middle,短期拉伸/回归,中值下侧偏离,5,短期下侧偏离,回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,样本偏少,37.84,74,-25.4192,-1.2454,25.09,31.08,68.92,16.22,31.08,45.95,54.05,0.5638,-4.7184
中值,middle,短期拉伸/回归,中值贴近中轴,5,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,样本偏少,64.28,28,0.0309,0.0016,41.98,17.86,82.14,32.14,35.71,42.86,57.14,0.6354,-5.0913
中值,middle,短期拉伸/回归,中值上侧偏离,5,短期上侧偏离,回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,样本偏少,44.44,36,17.234,0.8498,53.03,72.22,27.78,44.44,72.22,88.89,11.11,-0.3548,-6.0667
中值,middle,短期拉伸/回归,中值下侧极端,10,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,样本偏少,72.3,65,-46.159,-2.4215,9.5,86.15,13.85,18.46,40.0,18.46,81.54,-1.0179,4.2368
中值,middle,短期拉伸/回归,中值下侧偏离,10,短期下侧偏离,回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,样本偏少,35.22,71,-23.8087,-1.2258,24.92,32.39,67.61,26.76,30.99,43.66,56.34,0.4735,-0.3938
中值,middle,短期拉伸/回归,中值贴近中轴,10,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,样本偏少,78.58,28,0.0309,0.0016,41.98,10.71,89.29,46.43,42.86,78.57,21.43,1.1059,-20.8626
中值,middle,短期拉伸/回归,中值上侧偏离,10,短期上侧偏离,回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,样本偏少,5.56,36,17.234,0.8498,53.03,52.78,47.22,61.11,72.22,77.78,22.22,-0.1636,-14.0446
