component,state,horizon,occurrences,confidence,probabilityEdgePct,atrUpProbabilityPct,atrDownProbabilityPct,strongAtrUpProbabilityPct,strongAtrDownProbabilityPct,futureRemainingMomentumPositivePct,avgAtrChangePct,medianAtrChangePct,avgFutureVolatilityMultiple,medianFutureRemainingMomentumAtr,lastSeen
波动状态,波动压缩,1,573,强,34.73,32.64,67.36,4.19,0,32.46,-0.3294,-1.6509,0.9281,-0.213,2026-05-30 08:00
波动状态,波动压缩,3,571,中强,17.34,41.33,58.67,13.49,11.56,36.78,0.2297,-1.6389,0.9931,-0.1517,2026-05-29 00:00
波动状态,波动压缩,5,571,弱,5.43,47.29,52.71,23.29,16.64,42.03,2.1533,-0.6901,1.0866,-0.0734,2026-05-29 00:00
波动状态,波动压缩,10,570,弱,7.37,53.68,46.32,31.23,22.28,43.68,6.1542,1.6099,1.0662,-0.0711,2026-05-27 00:00
波动状态,常态波动,1,639,中强,18,41,59,2.97,0,41.31,0.4163,-0.7757,1.0316,-0.0904,2026-05-29 16:00
波动状态,常态波动,3,639,弱,2.03,48.98,51.02,11.27,3.91,41.78,1.6408,-0.1457,1.0276,-0.0907,2026-05-29 16:00
波动状态,常态波动,5,638,弱,2.51,48.75,51.25,18.34,13.32,38.56,2.155,-0.4265,0.9918,-0.1116,2026-05-28 08:00
波动状态,常态波动,10,637,弱,2.98,51.49,48.51,30.61,24.18,40.5,4.0152,0.3563,1.0088,-0.1081,2026-05-26 16:00
波动状态,低波动启动,1,616,弱,2.27,48.86,51.14,5.03,0,46.92,1.2165,-0.1406,1.1137,-0.0264,2026-05-29 08:00
波动状态,低波动启动,3,616,中,10.71,55.36,44.64,17.53,3.25,45.62,3.1752,0.8569,1.0987,-0.0467,2026-05-29 08:00
波动状态,低波动启动,5,615,弱,7.64,53.82,46.18,25.53,10.73,40.81,4.5042,1.0022,1.0192,-0.1071,2026-05-28 16:00
波动状态,低波动启动,10,612,中,12.09,56.05,43.95,33.5,22.22,37.09,7.248,2.1462,1.016,-0.1414,2026-05-27 08:00
波动状态,高波动扩张,1,946,弱,0.85,50.42,49.58,5.6,0.53,45.45,0.8921,0.0534,1.0761,-0.0483,2026-04-13 16:00
波动状态,高波动扩张,3,946,弱,7.4,46.3,53.7,12.9,5.6,41.01,1.3,-0.7059,1.0036,-0.0917,2026-04-13 16:00
波动状态,高波动扩张,5,946,中,13.32,43.34,56.66,19.03,17.86,34.04,1.0283,-1.66,0.934,-0.1515,2026-04-13 16:00
波动状态,高波动扩张,10,946,中强,20.72,39.64,60.36,23.36,34.14,35.1,0.199,-4.1285,0.9451,-0.1653,2026-04-13 16:00
波动状态,高波动冷却,1,992,强,43.35,28.33,71.67,1.31,0,28.02,-1.2209,-1.8095,0.8372,-0.2464,2026-04-15 00:00
波动状态,高波动冷却,3,992,强,44.15,27.92,72.08,6.85,13.51,30.24,-2.5358,-4.3305,0.88,-0.2294,2026-04-15 00:00
波动状态,高波动冷却,5,992,强,44.35,27.82,72.18,10.99,28.43,39.01,-2.8779,-5.4375,0.9659,-0.1469,2026-04-15 00:00
波动状态,高波动冷却,10,992,强,39.72,30.14,69.86,15.63,43.75,38.21,-3.4419,-8.0417,0.9602,-0.1265,2026-04-15 00:00
短ATR状态,短ATR降温,1,1209,强,33.33,33.33,66.67,2.81,0,32.75,-0.4794,-1.6268,0.9145,-0.2149,2026-05-30 08:00
短ATR状态,短ATR降温,3,1208,强,25,37.5,62.5,11.01,11.18,37.42,-0.4581,-2.371,0.9712,-0.1547,2026-05-22 08:00
短ATR状态,短ATR降温,5,1208,中强,19.54,40.23,59.77,17.88,20.12,41.06,0.3184,-2.3777,1.0128,-0.1098,2026-05-22 08:00
短ATR状态,短ATR降温,10,1208,中,8.44,45.78,54.22,27.07,30.46,40.98,2.3498,-1.6974,1.0192,-0.1055,2026-05-22 08:00
短ATR状态,短ATR升温,1,1074,弱,2.42,48.79,51.21,5.31,0.47,45.34,1.0077,-0.1274,1.0927,-0.0402,2026-05-29 08:00
短ATR状态,短ATR升温,3,1074,弱,0.56,49.72,50.28,13.69,5.03,40.41,1.7368,-0.0389,1.0118,-0.0932,2026-05-29 08:00
短ATR状态,短ATR升温,5,1073,中,8.67,45.67,54.33,19.57,15.84,36.44,1.6226,-1.157,0.9593,-0.1425,2026-05-28 00:00
短ATR状态,短ATR升温,10,1071,中强,16.53,41.74,58.26,22.97,32.49,35.2,0.9105,-3.4988,0.9612,-0.1586,2026-05-24 16:00
