component,state,horizon,occurrences,confidence,probabilityEdgePct,atrUpProbabilityPct,atrDownProbabilityPct,strongAtrUpProbabilityPct,strongAtrDownProbabilityPct,futureRemainingMomentumPositivePct,avgAtrChangePct,medianAtrChangePct,avgFutureVolatilityMultiple,medianFutureRemainingMomentumAtr,lastSeen
波动状态,常态波动,1,2,样本偏少,0,50,50,50,0,0,1.9736,1.9736,0.3331,-0.6669,2026-05-10
波动状态,常态波动,3,1,样本偏少,100,0,100,0,100,0,-25.5984,-25.5984,0.6549,-0.3451,2026-04-19
波动状态,高波动扩张,1,1,样本偏少,100,0,100,0,100,0,-25.7092,-25.7092,0.6549,-0.3451,2026-05-03
波动状态,高波动冷却,1,6,样本偏少,0,50,50,16.67,16.67,16.67,-0.8768,-0.6643,0.4989,-0.6043,2026-04-26
波动状态,高波动冷却,3,6,样本偏少,66.67,16.67,83.33,0,50,16.67,-12.7481,-10.7765,0.5155,-0.5912,2026-04-26
波动状态,高波动冷却,5,5,样本偏少,100,0,100,0,100,20,-27.1011,-26.4548,0.6017,-0.4644,2026-04-12
短ATR状态,短ATR降温,1,9,样本偏少,11.11,44.44,55.56,22.22,22.22,11.11,-3.0026,-6.433,0.4794,-0.6507,2026-05-10
短ATR状态,短ATR降温,3,7,样本偏少,71.43,14.29,85.71,0,57.14,14.29,-14.5839,-12.9746,0.5354,-0.5317,2026-04-26
短ATR状态,短ATR降温,5,5,样本偏少,100,0,100,0,100,20,-27.1011,-26.4548,0.6017,-0.4644,2026-04-12
量能状态,放量,1,1,样本偏少,100,0,100,0,100,0,-25.7092,-25.7092,0.6549,-0.3451,2026-05-03
量能状态,量能正常,1,4,样本偏少,0,50,50,25,25,0,-1.0132,-2.3521,0.3812,-0.6638,2026-05-10
量能状态,量能正常,3,3,样本偏少,33.33,33.33,66.67,0,66.67,33.33,-11.9595,-12.9746,0.6926,-0.3451,2026-04-19
量能状态,量能正常,5,2,样本偏少,100,0,100,0,100,0,-21.4791,-21.4791,0.4425,-0.5575,2026-04-12
量能状态,缩量,1,4,样本偏少,0,50,50,25,0,25,0.6847,-0.395,0.5337,-0.6304,2026-04-26
量能状态,缩量,3,4,样本偏少,100,0,100,0,50,0,-16.5522,-16.69,0.4175,-0.5912,2026-04-26
量能状态,缩量,5,3,样本偏少,100,0,100,0,100,33.33,-30.8492,-28.3506,0.7079,-0.3451,2026-04-05
趋势状态,强趋势下行,1,9,样本偏少,11.11,44.44,55.56,22.22,22.22,11.11,-3.0026,-6.433,0.4794,-0.6507,2026-05-10
趋势状态,强趋势下行,3,7,样本偏少,71.43,14.29,85.71,0,57.14,14.29,-14.5839,-12.9746,0.5354,-0.5317,2026-04-26
趋势状态,强趋势下行,5,5,样本偏少,100,0,100,0,100,20,-27.1011,-26.4548,0.6017,-0.4644,2026-04-12
余动能状态,接近正常动能,1,1,样本偏少,100,0,100,0,100,0,-25.7092,-25.7092,0.6549,-0.3451,2026-05-03
余动能状态,余动能不足,1,8,样本偏少,0,50,50,25,12.5,12.5,-0.1642,-0.6643,0.4575,-0.6638,2026-05-10
余动能状态,余动能不足,3,7,样本偏少,71.43,14.29,85.71,0,57.14,14.29,-14.5839,-12.9746,0.5354,-0.5317,2026-04-26
余动能状态,余动能不足,5,5,样本偏少,100,0,100,0,100,20,-27.1011,-26.4548,0.6017,-0.4644,2026-04-12
