component,state,horizon,occurrences,confidence,probabilityEdgePct,atrUpProbabilityPct,atrDownProbabilityPct,strongAtrUpProbabilityPct,strongAtrDownProbabilityPct,futureRemainingMomentumPositivePct,avgAtrChangePct,medianAtrChangePct,avgFutureVolatilityMultiple,medianFutureRemainingMomentumAtr,lastSeen
波动状态,波动压缩,1,196,中强,24.49,37.76,62.24,2.55,0,32.65,-0.2578,-0.9225,0.913,-0.1777,2026-05-16
波动状态,波动压缩,3,196,中,8.16,45.92,54.08,16.33,9.69,37.76,1.6613,-1.0371,0.9766,-0.1071,2026-05-16
波动状态,波动压缩,5,196,中,9.18,45.41,54.59,20.92,16.84,43.88,1.7102,-1.3319,0.9994,-0.0676,2026-05-16
波动状态,波动压缩,10,196,弱,6.12,53.06,46.94,37.24,22.45,42.86,4.6134,0.8876,0.976,-0.0927,2026-05-16
波动状态,常态波动,1,121,弱,4.13,47.93,52.07,3.31,0,29.75,0.086,-0.4251,0.8792,-0.1998,2026-05-28
波动状态,常态波动,3,120,中强,20,40,60,10,12.5,29.17,-0.2116,-2.6962,0.8682,-0.2589,2026-05-20
波动状态,常态波动,5,120,中,10,45,55,16.67,22.5,33.33,0.2508,-0.945,0.9003,-0.1883,2026-05-20
波动状态,常态波动,10,119,样本偏少,19.33,40.34,59.66,22.69,28.57,33.61,-1.3911,-2.9499,0.9542,-0.1319,2026-05-19
波动状态,低波动启动,1,226,中强,16.81,58.41,41.59,12.39,3.54,53.54,2.0086,1.4934,1.0759,0.0146,2026-05-27
波动状态,低波动启动,3,225,中,9.33,54.67,45.33,26.22,6.22,47.56,3.2787,0.806,1.0105,-0.0415,2026-05-26
波动状态,低波动启动,5,223,中,10.31,55.16,44.84,31.84,12.56,39.91,4.947,1.869,0.9904,-0.1168,2026-05-24
波动状态,低波动启动,10,219,强,27.85,63.93,36.07,41.1,15.07,38.36,8.0571,6.977,0.9783,-0.1075,2026-05-15
波动状态,高波动扩张,1,50,样本偏少,24,38,62,16,30,32,-2.2704,-5.3802,0.9737,-0.0955,2026-02-05
波动状态,高波动扩张,3,50,样本偏少,48,26,74,10,42,22,-5.4358,-8.1326,0.8799,-0.2404,2026-02-05
波动状态,高波动扩张,5,50,样本偏少,52,24,76,14,52,20,-6.284,-10.3076,0.7808,-0.3456,2026-02-05
波动状态,高波动扩张,10,50,样本偏少,44,28,72,12,52,30,-8.9961,-10.9462,0.8453,-0.2692,2026-02-05
波动状态,高波动冷却,1,115,样本偏少,33.91,33.04,66.96,0.87,0.87,11.3,-1.5338,-1.6102,0.7195,-0.3225,2026-02-12
