date,routeKey,routeLabel,family,direction,score,scoreBucket,horizon,close,weatherLabels,reasons,success,directionalWin,routeReturnPct,futureReturnPct,absReturnPct,maxUpPct,maxDownPct,futureRangePct,atrPct,volatilityMultiple,atr3To21,volumeMultiple,trendScore,middleDeviationAtr,maDeviationAtr
2026-01-07,waitDefense,防守等待,wait,neutral,46.38,低适配,3,90790.5,波动:波动启动 | 短波动:短波动降温 | 中值位置:中值上侧偏离 | MA位置:MA下侧极端 | 趋势:强趋势上行 | 量能:量能正常 | 动能:接近正常动能,短波动降温 | MA位置极端，等待结构修复,0,,0,0.0931,0.0931,1.3544,-1.2011,2.5556,2.7151,0.9921,0.8769,1.389,3.0035,0.4699,-6.3021
2026-01-07,waitDefense,防守等待,wait,neutral,46.38,低适配,5,90790.5,波动:波动启动 | 短波动:短波动降温 | 中值位置:中值上侧偏离 | MA位置:MA下侧极端 | 趋势:强趋势上行 | 量能:量能正常 | 动能:接近正常动能,短波动降温 | MA位置极端，等待结构修复,0,,0,2.9358,2.9358,2.9359,-1.2011,4.137,2.7151,0.9921,0.8769,1.389,3.0035,0.4699,-6.3021
2026-01-07,waitDefense,防守等待,wait,neutral,46.38,低适配,10,90790.5,波动:波动启动 | 短波动:短波动降温 | 中值位置:中值上侧偏离 | MA位置:MA下侧极端 | 趋势:强趋势上行 | 量能:量能正常 | 动能:接近正常动能,短波动降温 | MA位置极端，等待结构修复,0,,0,4.762,4.762,7.8586,-1.2011,9.0598,2.7151,0.9921,0.8769,1.389,3.0035,0.4699,-6.3021
2026-01-07,gridNeutral,震荡网格,grid,neutral,36,低适配,1,90790.5,波动:波动启动 | 短波动:短波动降温 | 中值位置:中值上侧偏离 | MA位置:MA下侧极端 | 趋势:强趋势上行 | 量能:量能正常 | 动能:接近正常动能,ATR处于低位 | 当日振幅未超过ATR | 趋势动能强，网格降权,1,,-0.4333,0.4333,0.4333,1.3544,-1.2011,2.5556,2.7151,0.9921,0.8769,1.389,3.0035,0.4699,-6.3021
2026-01-07,gridNeutral,震荡网格,grid,neutral,36,低适配,3,90790.5,波动:波动启动 | 短波动:短波动降温 | 中值位置:中值上侧偏离 | MA位置:MA下侧极端 | 趋势:强趋势上行 | 量能:量能正常 | 动能:接近正常动能,ATR处于低位 | 当日振幅未超过ATR | 趋势动能强，网格降权,1,,-0.0931,0.0931,0.0931,1.3544,-1.2011,2.5556,2.7151,0.9921,0.8769,1.389,3.0035,0.4699,-6.3021
2026-01-07,gridNeutral,震荡网格,grid,neutral,36,低适配,5,90790.5,波动:波动启动 | 短波动:短波动降温 | 中值位置:中值上侧偏离 | MA位置:MA下侧极端 | 趋势:强趋势上行 | 量能:量能正常 | 动能:接近正常动能,ATR处于低位 | 当日振幅未超过ATR | 趋势动能强，网格降权,1,,-2.9358,2.9358,2.9358,2.9359,-1.2011,4.137,2.7151,0.9921,0.8769,1.389,3.0035,0.4699,-6.3021
2026-01-07,gridNeutral,震荡网格,grid,neutral,36,低适配,10,90790.5,波动:波动启动 | 短波动:短波动降温 | 中值位置:中值上侧偏离 | MA位置:MA下侧极端 | 趋势:强趋势上行 | 量能:量能正常 | 动能:接近正常动能,ATR处于低位 | 当日振幅未超过ATR | 趋势动能强，网格降权,1,,-4.762,4.762,4.762,7.8586,-1.2011,9.0598,2.7151,0.9921,0.8769,1.389,3.0035,0.4699,-6.3021
2026-01-07,meanReversionShort,高抛均值回归,meanReversion,short,32,低适配,1,90790.5,波动:波动启动 | 短波动:短波动降温 | 中值位置:中值上侧偏离 | MA位置:MA下侧极端 | 趋势:强趋势上行 | 量能:量能正常 | 动能:接近正常动能,中值上侧偏离 | 短波动降温，回归环境加权 | 趋势强上行，高抛降权,1,0,-0.4333,0.4333,0.4333,1.3544,-1.2011,2.5556,2.7151,0.9921,0.8769,1.389,3.0035,0.4699,-6.3021
2026-01-07,meanReversionShort,高抛均值回归,meanReversion,short,32,低适配,3,90790.5,波动:波动启动 | 短波动:短波动降温 | 中值位置:中值上侧偏离 | MA位置:MA下侧极端 | 趋势:强趋势上行 | 量能:量能正常 | 动能:接近正常动能,中值上侧偏离 | 短波动降温，回归环境加权 | 趋势强上行，高抛降权,1,0,-0.0931,0.0931,0.0931,1.3544,-1.2011,2.5556,2.7151,0.9921,0.8769,1.389,3.0035,0.4699,-6.3021
2026-01-07,meanReversionShort,高抛均值回归,meanReversion,short,32,低适配,5,90790.5,波动:波动启动 | 短波动:短波动降温 | 中值位置:中值上侧偏离 | MA位置:MA下侧极端 | 趋势:强趋势上行 | 量能:量能正常 | 动能:接近正常动能,中值上侧偏离 | 短波动降温，回归环境加权 | 趋势强上行，高抛降权,0,0,-2.9358,2.9358,2.9358,2.9359,-1.2011,4.137,2.7151,0.9921,0.8769,1.389,3.0035,0.4699,-6.3021
2026-01-07,meanReversionShort,高抛均值回归,meanReversion,short,32,低适配,10,90790.5,波动:波动启动 | 短波动:短波动降温 | 中值位置:中值上侧偏离 | MA位置:MA下侧极端 | 趋势:强趋势上行 | 量能:量能正常 | 动能:接近正常动能,中值上侧偏离 | 短波动降温，回归环境加权 | 趋势强上行，高抛降权,0,0,-4.762,4.762,4.762,7.8586,-1.2011,9.0598,2.7151,0.9921,0.8769,1.389,3.0035,0.4699,-6.3021
2026-01-07,breakoutUp,向上突破,breakout,long,31,低适配,1,90790.5,波动:波动启动 | 短波动:短波动降温 | 中值位置:中值上侧偏离 | MA位置:MA下侧极端 | 趋势:强趋势上行 | 量能:量能正常 | 动能:接近正常动能,放量或量能偏强,0,1,1.3544,0.4333,0.4333,1.3544,-1.2011,2.5556,2.7151,0.9921,0.8769,1.389,3.0035,0.4699,-6.3021
2026-01-07,breakoutUp,向上突破,breakout,long,31,低适配,3,90790.5,波动:波动启动 | 短波动:短波动降温 | 中值位置:中值上侧偏离 | MA位置:MA下侧极端 | 趋势:强趋势上行 | 量能:量能正常 | 动能:接近正常动能,放量或量能偏强,0,1,1.3544,0.0931,0.0931,1.3544,-1.2011,2.5556,2.7151,0.9921,0.8769,1.389,3.0035,0.4699,-6.3021
2026-01-07,breakoutUp,向上突破,breakout,long,31,低适配,5,90790.5,波动:波动启动 | 短波动:短波动降温 | 中值位置:中值上侧偏离 | MA位置:MA下侧极端 | 趋势:强趋势上行 | 量能:量能正常 | 动能:接近正常动能,放量或量能偏强,1,1,2.9359,2.9358,2.9358,2.9359,-1.2011,4.137,2.7151,0.9921,0.8769,1.389,3.0035,0.4699,-6.3021
2026-01-07,breakoutUp,向上突破,breakout,long,31,低适配,10,90790.5,波动:波动启动 | 短波动:短波动降温 | 中值位置:中值上侧偏离 | MA位置:MA下侧极端 | 趋势:强趋势上行 | 量能:量能正常 | 动能:接近正常动能,放量或量能偏强,1,1,7.8586,4.762,4.762,7.8586,-1.2011,9.0598,2.7151,0.9921,0.8769,1.389,3.0035,0.4699,-6.3021
2026-01-07,trendShort,趋势做空,trend,short,13.02,不适配,1,90790.5,波动:波动启动 | 短波动:短波动降温 | 中值位置:中值上侧偏离 | MA位置:MA下侧极端 | 趋势:强趋势上行 | 量能:量能正常 | 动能:接近正常动能,趋势向上，追空降权 | 短波动降温，直接追空降权,0,0,-0.4333,0.4333,0.4333,1.3544,-1.2011,2.5556,2.7151,0.9921,0.8769,1.389,3.0035,0.4699,-6.3021
2026-01-07,trendShort,趋势做空,trend,short,13.02,不适配,3,90790.5,波动:波动启动 | 短波动:短波动降温 | 中值位置:中值上侧偏离 | MA位置:MA下侧极端 | 趋势:强趋势上行 | 量能:量能正常 | 动能:接近正常动能,趋势向上，追空降权 | 短波动降温，直接追空降权,0,0,-0.0931,0.0931,0.0931,1.3544,-1.2011,2.5556,2.7151,0.9921,0.8769,1.389,3.0035,0.4699,-6.3021
2026-01-07,trendShort,趋势做空,trend,short,13.02,不适配,5,90790.5,波动:波动启动 | 短波动:短波动降温 | 中值位置:中值上侧偏离 | MA位置:MA下侧极端 | 趋势:强趋势上行 | 量能:量能正常 | 动能:接近正常动能,趋势向上，追空降权 | 短波动降温，直接追空降权,0,0,-2.9358,2.9358,2.9358,2.9359,-1.2011,4.137,2.7151,0.9921,0.8769,1.389,3.0035,0.4699,-6.3021
2026-01-07,trendShort,趋势做空,trend,short,13.02,不适配,10,90790.5,波动:波动启动 | 短波动:短波动降温 | 中值位置:中值上侧偏离 | MA位置:MA下侧极端 | 趋势:强趋势上行 | 量能:量能正常 | 动能:接近正常动能,趋势向上，追空降权 | 短波动降温，直接追空降权,0,0,-4.762,4.762,4.762,7.8586,-1.2011,9.0598,2.7151,0.9921,0.8769,1.389,3.0035,0.4699,-6.3021
2026-01-07,meanReversionLong,低吸均值回归,meanReversion,long,10,不适配,1,90790.5,波动:波动启动 | 短波动:短波动降温 | 中值位置:中值上侧偏离 | MA位置:MA下侧极端 | 趋势:强趋势上行 | 量能:量能正常 | 动能:接近正常动能,短波动降温，回归环境加权,0,1,0.4333,0.4333,0.4333,1.3544,-1.2011,2.5556,2.7151,0.9921,0.8769,1.389,3.0035,0.4699,-6.3021
2026-01-07,meanReversionLong,低吸均值回归,meanReversion,long,10,不适配,3,90790.5,波动:波动启动 | 短波动:短波动降温 | 中值位置:中值上侧偏离 | MA位置:MA下侧极端 | 趋势:强趋势上行 | 量能:量能正常 | 动能:接近正常动能,短波动降温，回归环境加权,0,1,0.0931,0.0931,0.0931,1.3544,-1.2011,2.5556,2.7151,0.9921,0.8769,1.389,3.0035,0.4699,-6.3021
2026-01-07,meanReversionLong,低吸均值回归,meanReversion,long,10,不适配,5,90790.5,波动:波动启动 | 短波动:短波动降温 | 中值位置:中值上侧偏离 | MA位置:MA下侧极端 | 趋势:强趋势上行 | 量能:量能正常 | 动能:接近正常动能,短波动降温，回归环境加权,0,1,2.9358,2.9358,2.9358,2.9359,-1.2011,4.137,2.7151,0.9921,0.8769,1.389,3.0035,0.4699,-6.3021
2026-01-07,meanReversionLong,低吸均值回归,meanReversion,long,10,不适配,10,90790.5,波动:波动启动 | 短波动:短波动降温 | 中值位置:中值上侧偏离 | MA位置:MA下侧极端 | 趋势:强趋势上行 | 量能:量能正常 | 动能:接近正常动能,短波动降温，回归环境加权,0,1,4.762,4.762,4.762,7.8586,-1.2011,9.0598,2.7151,0.9921,0.8769,1.389,3.0035,0.4699,-6.3021
2026-01-07,breakoutDown,向下突破,breakout,short,7,不适配,1,90790.5,波动:波动启动 | 短波动:短波动降温 | 中值位置:中值上侧偏离 | MA位置:MA下侧极端 | 趋势:强趋势上行 | 量能:量能正常 | 动能:接近正常动能,放量或量能偏强,0,0,1.2011,0.4333,0.4333,1.3544,-1.2011,2.5556,2.7151,0.9921,0.8769,1.389,3.0035,0.4699,-6.3021
2026-01-07,breakoutDown,向下突破,breakout,short,7,不适配,3,90790.5,波动:波动启动 | 短波动:短波动降温 | 中值位置:中值上侧偏离 | MA位置:MA下侧极端 | 趋势:强趋势上行 | 量能:量能正常 | 动能:接近正常动能,放量或量能偏强,0,0,1.2011,0.0931,0.0931,1.3544,-1.2011,2.5556,2.7151,0.9921,0.8769,1.389,3.0035,0.4699,-6.3021
2026-01-07,breakoutDown,向下突破,breakout,short,7,不适配,5,90790.5,波动:波动启动 | 短波动:短波动降温 | 中值位置:中值上侧偏离 | MA位置:MA下侧极端 | 趋势:强趋势上行 | 量能:量能正常 | 动能:接近正常动能,放量或量能偏强,0,0,1.2011,2.9358,2.9358,2.9359,-1.2011,4.137,2.7151,0.9921,0.8769,1.389,3.0035,0.4699,-6.3021
2026-01-07,breakoutDown,向下突破,breakout,short,7,不适配,10,90790.5,波动:波动启动 | 短波动:短波动降温 | 中值位置:中值上侧偏离 | MA位置:MA下侧极端 | 趋势:强趋势上行 | 量能:量能正常 | 动能:接近正常动能,放量或量能偏强,0,0,1.2011,4.762,4.762,7.8586,-1.2011,9.0598,2.7151,0.9921,0.8769,1.389,3.0035,0.4699,-6.3021
2026-01-08,trendLong,趋势追多,trend,long,85.54,高适配,1,91183.9,波动:波动启动 | 短波动:短波动降温 | 中值位置:中值贴近 | MA位置:MA下侧极端 | 趋势:强趋势上行 | 量能:量能正常 | 动能:接近正常动能,多周期趋势向上 | 价格在MA下侧极端，追多需等待修复,0,0,-0.5732,-0.5732,0.5732,0.6558,-1.1616,1.8174,2.7192,0.9398,0.8766,1.2699,3.5078,0.2378,-6.141
2026-01-08,trendLong,趋势追多,trend,long,85.54,高适配,3,91183.9,波动:波动启动 | 短波动:短波动降温 | 中值位置:中值贴近 | MA位置:MA下侧极端 | 趋势:强趋势上行 | 量能:量能正常 | 动能:接近正常动能,多周期趋势向上 | 价格在MA下侧极端，追多需等待修复,1,1,0.5297,0.5297,0.5297,1.4659,-1.1616,2.6275,2.7192,0.9398,0.8766,1.2699,3.5078,0.2378,-6.141
2026-01-08,trendLong,趋势追多,trend,long,85.54,高适配,5,91183.9,波动:波动启动 | 短波动:短波动降温 | 中值位置:中值贴近 | MA位置:MA下侧极端 | 趋势:强趋势上行 | 量能:量能正常 | 动能:接近正常动能,多周期趋势向上 | 价格在MA下侧极端，追多需等待修复,1,1,6.1104,6.1104,6.1104,6.4749,-1.1616,7.6365,2.7192,0.9398,0.8766,1.2699,3.5078,0.2378,-6.141
2026-01-08,trendLong,趋势追多,trend,long,85.54,高适配,10,91183.9,波动:波动启动 | 短波动:短波动降温 | 中值位置:中值贴近 | MA位置:MA下侧极端 | 趋势:强趋势上行 | 量能:量能正常 | 动能:接近正常动能,多周期趋势向上 | 价格在MA下侧极端，追多需等待修复,1,1,2.0608,2.0608,2.0608,7.3933,-1.1616,8.5549,2.7192,0.9398,0.8766,1.2699,3.5078,0.2378,-6.141
2026-01-08,waitDefense,防守等待,wait,neutral,46.02,低适配,1,91183.9,波动:波动启动 | 短波动:短波动降温 | 中值位置:中值贴近 | MA位置:MA下侧极端 | 趋势:强趋势上行 | 量能:量能正常 | 动能:接近正常动能,短波动降温 | MA位置极端，等待结构修复,1,,0.5732,-0.5732,0.5732,0.6558,-1.1616,1.8174,2.7192,0.9398,0.8766,1.2699,3.5078,0.2378,-6.141
2026-01-08,waitDefense,防守等待,wait,neutral,46.02,低适配,3,91183.9,波动:波动启动 | 短波动:短波动降温 | 中值位置:中值贴近 | MA位置:MA下侧极端 | 趋势:强趋势上行 | 量能:量能正常 | 动能:接近正常动能,短波动降温 | MA位置极端，等待结构修复,0,,0,0.5297,0.5297,1.4659,-1.1616,2.6275,2.7192,0.9398,0.8766,1.2699,3.5078,0.2378,-6.141
2026-01-08,waitDefense,防守等待,wait,neutral,46.02,低适配,5,91183.9,波动:波动启动 | 短波动:短波动降温 | 中值位置:中值贴近 | MA位置:MA下侧极端 | 趋势:强趋势上行 | 量能:量能正常 | 动能:接近正常动能,短波动降温 | MA位置极端，等待结构修复,0,,0,6.1104,6.1104,6.4749,-1.1616,7.6365,2.7192,0.9398,0.8766,1.2699,3.5078,0.2378,-6.141
2026-01-08,waitDefense,防守等待,wait,neutral,46.02,低适配,10,91183.9,波动:波动启动 | 短波动:短波动降温 | 中值位置:中值贴近 | MA位置:MA下侧极端 | 趋势:强趋势上行 | 量能:量能正常 | 动能:接近正常动能,短波动降温 | MA位置极端，等待结构修复,0,,0,2.0608,2.0608,7.3933,-1.1616,8.5549,2.7192,0.9398,0.8766,1.2699,3.5078,0.2378,-6.141
2026-01-08,gridNeutral,震荡网格,grid,neutral,36,低适配,1,91183.9,波动:波动启动 | 短波动:短波动降温 | 中值位置:中值贴近 | MA位置:MA下侧极端 | 趋势:强趋势上行 | 量能:量能正常 | 动能:接近正常动能,ATR处于低位 | 当日振幅未超过ATR | 趋势动能强，网格降权,1,,-0.5732,-0.5732,0.5732,0.6558,-1.1616,1.8174,2.7192,0.9398,0.8766,1.2699,3.5078,0.2378,-6.141
2026-01-08,gridNeutral,震荡网格,grid,neutral,36,低适配,3,91183.9,波动:波动启动 | 短波动:短波动降温 | 中值位置:中值贴近 | MA位置:MA下侧极端 | 趋势:强趋势上行 | 量能:量能正常 | 动能:接近正常动能,ATR处于低位 | 当日振幅未超过ATR | 趋势动能强，网格降权,1,,-0.5297,0.5297,0.5297,1.4659,-1.1616,2.6275,2.7192,0.9398,0.8766,1.2699,3.5078,0.2378,-6.141
2026-01-08,gridNeutral,震荡网格,grid,neutral,36,低适配,5,91183.9,波动:波动启动 | 短波动:短波动降温 | 中值位置:中值贴近 | MA位置:MA下侧极端 | 趋势:强趋势上行 | 量能:量能正常 | 动能:接近正常动能,ATR处于低位 | 当日振幅未超过ATR | 趋势动能强，网格降权,0,,-6.1104,6.1104,6.1104,6.4749,-1.1616,7.6365,2.7192,0.9398,0.8766,1.2699,3.5078,0.2378,-6.141
2026-01-08,gridNeutral,震荡网格,grid,neutral,36,低适配,10,91183.9,波动:波动启动 | 短波动:短波动降温 | 中值位置:中值贴近 | MA位置:MA下侧极端 | 趋势:强趋势上行 | 量能:量能正常 | 动能:接近正常动能,ATR处于低位 | 当日振幅未超过ATR | 趋势动能强，网格降权,1,,-2.0608,2.0608,2.0608,7.3933,-1.1616,8.5549,2.7192,0.9398,0.8766,1.2699,3.5078,0.2378,-6.141
2026-01-08,breakoutUp,向上突破,breakout,long,31,低适配,1,91183.9,波动:波动启动 | 短波动:短波动降温 | 中值位置:中值贴近 | MA位置:MA下侧极端 | 趋势:强趋势上行 | 量能:量能正常 | 动能:接近正常动能,放量或量能偏强,0,0,0.6558,-0.5732,0.5732,0.6558,-1.1616,1.8174,2.7192,0.9398,0.8766,1.2699,3.5078,0.2378,-6.141
2026-01-08,breakoutUp,向上突破,breakout,long,31,低适配,3,91183.9,波动:波动启动 | 短波动:短波动降温 | 中值位置:中值贴近 | MA位置:MA下侧极端 | 趋势:强趋势上行 | 量能:量能正常 | 动能:接近正常动能,放量或量能偏强,0,1,1.4659,0.5297,0.5297,1.4659,-1.1616,2.6275,2.7192,0.9398,0.8766,1.2699,3.5078,0.2378,-6.141
2026-01-08,breakoutUp,向上突破,breakout,long,31,低适配,5,91183.9,波动:波动启动 | 短波动:短波动降温 | 中值位置:中值贴近 | MA位置:MA下侧极端 | 趋势:强趋势上行 | 量能:量能正常 | 动能:接近正常动能,放量或量能偏强,1,1,6.4749,6.1104,6.1104,6.4749,-1.1616,7.6365,2.7192,0.9398,0.8766,1.2699,3.5078,0.2378,-6.141
2026-01-08,breakoutUp,向上突破,breakout,long,31,低适配,10,91183.9,波动:波动启动 | 短波动:短波动降温 | 中值位置:中值贴近 | MA位置:MA下侧极端 | 趋势:强趋势上行 | 量能:量能正常 | 动能:接近正常动能,放量或量能偏强,1,1,7.3933,2.0608,2.0608,7.3933,-1.1616,8.5549,2.7192,0.9398,0.8766,1.2699,3.5078,0.2378,-6.141
2026-01-08,trendShort,趋势做空,trend,short,15.54,不适配,1,91183.9,波动:波动启动 | 短波动:短波动降温 | 中值位置:中值贴近 | MA位置:MA下侧极端 | 趋势:强趋势上行 | 量能:量能正常 | 动能:接近正常动能,趋势向上，追空降权 | 短波动降温，直接追空降权,1,1,0.5732,-0.5732,0.5732,0.6558,-1.1616,1.8174,2.7192,0.9398,0.8766,1.2699,3.5078,0.2378,-6.141
2026-01-08,trendShort,趋势做空,trend,short,15.54,不适配,3,91183.9,波动:波动启动 | 短波动:短波动降温 | 中值位置:中值贴近 | MA位置:MA下侧极端 | 趋势:强趋势上行 | 量能:量能正常 | 动能:接近正常动能,趋势向上，追空降权 | 短波动降温，直接追空降权,0,0,-0.5297,0.5297,0.5297,1.4659,-1.1616,2.6275,2.7192,0.9398,0.8766,1.2699,3.5078,0.2378,-6.141
2026-01-08,trendShort,趋势做空,trend,short,15.54,不适配,5,91183.9,波动:波动启动 | 短波动:短波动降温 | 中值位置:中值贴近 | MA位置:MA下侧极端 | 趋势:强趋势上行 | 量能:量能正常 | 动能:接近正常动能,趋势向上，追空降权 | 短波动降温，直接追空降权,0,0,-6.1104,6.1104,6.1104,6.4749,-1.1616,7.6365,2.7192,0.9398,0.8766,1.2699,3.5078,0.2378,-6.141
2026-01-08,trendShort,趋势做空,trend,short,15.54,不适配,10,91183.9,波动:波动启动 | 短波动:短波动降温 | 中值位置:中值贴近 | MA位置:MA下侧极端 | 趋势:强趋势上行 | 量能:量能正常 | 动能:接近正常动能,趋势向上，追空降权 | 短波动降温，直接追空降权,0,0,-2.0608,2.0608,2.0608,7.3933,-1.1616,8.5549,2.7192,0.9398,0.8766,1.2699,3.5078,0.2378,-6.141
2026-01-08,meanReversionLong,低吸均值回归,meanReversion,long,10,不适配,1,91183.9,波动:波动启动 | 短波动:短波动降温 | 中值位置:中值贴近 | MA位置:MA下侧极端 | 趋势:强趋势上行 | 量能:量能正常 | 动能:接近正常动能,短波动降温，回归环境加权,0,0,-0.5732,-0.5732,0.5732,0.6558,-1.1616,1.8174,2.7192,0.9398,0.8766,1.2699,3.5078,0.2378,-6.141
2026-01-08,meanReversionLong,低吸均值回归,meanReversion,long,10,不适配,3,91183.9,波动:波动启动 | 短波动:短波动降温 | 中值位置:中值贴近 | MA位置:MA下侧极端 | 趋势:强趋势上行 | 量能:量能正常 | 动能:接近正常动能,短波动降温，回归环境加权,0,1,0.5297,0.5297,0.5297,1.4659,-1.1616,2.6275,2.7192,0.9398,0.8766,1.2699,3.5078,0.2378,-6.141
2026-01-08,meanReversionLong,低吸均值回归,meanReversion,long,10,不适配,5,91183.9,波动:波动启动 | 短波动:短波动降温 | 中值位置:中值贴近 | MA位置:MA下侧极端 | 趋势:强趋势上行 | 量能:量能正常 | 动能:接近正常动能,短波动降温，回归环境加权,0,1,6.1104,6.1104,6.1104,6.4749,-1.1616,7.6365,2.7192,0.9398,0.8766,1.2699,3.5078,0.2378,-6.141
2026-01-08,meanReversionLong,低吸均值回归,meanReversion,long,10,不适配,10,91183.9,波动:波动启动 | 短波动:短波动降温 | 中值位置:中值贴近 | MA位置:MA下侧极端 | 趋势:强趋势上行 | 量能:量能正常 | 动能:接近正常动能,短波动降温，回归环境加权,0,1,2.0608,2.0608,2.0608,7.3933,-1.1616,8.5549,2.7192,0.9398,0.8766,1.2699,3.5078,0.2378,-6.141
2026-01-08,breakoutDown,向下突破,breakout,short,7,不适配,1,91183.9,波动:波动启动 | 短波动:短波动降温 | 中值位置:中值贴近 | MA位置:MA下侧极端 | 趋势:强趋势上行 | 量能:量能正常 | 动能:接近正常动能,放量或量能偏强,0,1,1.1616,-0.5732,0.5732,0.6558,-1.1616,1.8174,2.7192,0.9398,0.8766,1.2699,3.5078,0.2378,-6.141
2026-01-08,breakoutDown,向下突破,breakout,short,7,不适配,3,91183.9,波动:波动启动 | 短波动:短波动降温 | 中值位置:中值贴近 | MA位置:MA下侧极端 | 趋势:强趋势上行 | 量能:量能正常 | 动能:接近正常动能,放量或量能偏强,0,0,1.1616,0.5297,0.5297,1.4659,-1.1616,2.6275,2.7192,0.9398,0.8766,1.2699,3.5078,0.2378,-6.141
2026-01-08,breakoutDown,向下突破,breakout,short,7,不适配,5,91183.9,波动:波动启动 | 短波动:短波动降温 | 中值位置:中值贴近 | MA位置:MA下侧极端 | 趋势:强趋势上行 | 量能:量能正常 | 动能:接近正常动能,放量或量能偏强,0,0,1.1616,6.1104,6.1104,6.4749,-1.1616,7.6365,2.7192,0.9398,0.8766,1.2699,3.5078,0.2378,-6.141
2026-01-08,breakoutDown,向下突破,breakout,short,7,不适配,10,91183.9,波动:波动启动 | 短波动:短波动降温 | 中值位置:中值贴近 | MA位置:MA下侧极端 | 趋势:强趋势上行 | 量能:量能正常 | 动能:接近正常动能,放量或量能偏强,0,0,1.1616,2.0608,2.0608,7.3933,-1.1616,8.5549,2.7192,0.9398,0.8766,1.2699,3.5078,0.2378,-6.141
2026-01-08,meanReversionShort,高抛均值回归,meanReversion,short,0,不适配,1,91183.9,波动:波动启动 | 短波动:短波动降温 | 中值位置:中值贴近 | MA位置:MA下侧极端 | 趋势:强趋势上行 | 量能:量能正常 | 动能:接近正常动能,短波动降温，回归环境加权 | 趋势强上行，高抛降权,1,1,0.5732,-0.5732,0.5732,0.6558,-1.1616,1.8174,2.7192,0.9398,0.8766,1.2699,3.5078,0.2378,-6.141
2026-01-08,meanReversionShort,高抛均值回归,meanReversion,short,0,不适配,3,91183.9,波动:波动启动 | 短波动:短波动降温 | 中值位置:中值贴近 | MA位置:MA下侧极端 | 趋势:强趋势上行 | 量能:量能正常 | 动能:接近正常动能,短波动降温，回归环境加权 | 趋势强上行，高抛降权,0,0,-0.5297,0.5297,0.5297,1.4659,-1.1616,2.6275,2.7192,0.9398,0.8766,1.2699,3.5078,0.2378,-6.141
2026-01-08,meanReversionShort,高抛均值回归,meanReversion,short,0,不适配,5,91183.9,波动:波动启动 | 短波动:短波动降温 | 中值位置:中值贴近 | MA位置:MA下侧极端 | 趋势:强趋势上行 | 量能:量能正常 | 动能:接近正常动能,短波动降温，回归环境加权 | 趋势强上行，高抛降权,0,0,-6.1104,6.1104,6.1104,6.4749,-1.1616,7.6365,2.7192,0.9398,0.8766,1.2699,3.5078,0.2378,-6.141
2026-01-08,meanReversionShort,高抛均值回归,meanReversion,short,0,不适配,10,91183.9,波动:波动启动 | 短波动:短波动降温 | 中值位置:中值贴近 | MA位置:MA下侧极端 | 趋势:强趋势上行 | 量能:量能正常 | 动能:接近正常动能,短波动降温，回归环境加权 | 趋势强上行，高抛降权,0,0,-2.0608,2.0608,2.0608,7.3933,-1.1616,8.5549,2.7192,0.9398,0.8766,1.2699,3.5078,0.2378,-6.141
2026-01-09,waitDefense,防守等待,wait,neutral,71.16,高适配,1,90661.2,波动:波动压缩 | 短波动:短波动降温 | 中值位置:中值贴近 | MA位置:MA下侧极端 | 趋势:弱趋势上行 | 量能:缩量 | 动能:剩余动能不足,波动压缩，等待确认 | 短波动降温 | MA位置极端，等待结构修复 | 剩余动能不足,0,,0,0.2358,0.2358,0.5941,-0.2922,0.8863,2.6439,0.6874,0.8048,0.7036,2.2341,0.0267,-6.4687
2026-01-09,waitDefense,防守等待,wait,neutral,71.16,高适配,3,90661.2,波动:波动压缩 | 短波动:短波动降温 | 中值位置:中值贴近 | MA位置:MA下侧极端 | 趋势:弱趋势上行 | 量能:缩量 | 动能:剩余动能不足,波动压缩，等待确认 | 短波动降温 | MA位置极端，等待结构修复 | 剩余动能不足,0,,0,3.0826,3.0826,3.0827,-0.5836,3.6663,2.6439,0.6874,0.8048,0.7036,2.2341,0.0267,-6.4687
2026-01-09,waitDefense,防守等待,wait,neutral,71.16,高适配,5,90661.2,波动:波动压缩 | 短波动:短波动降温 | 中值位置:中值贴近 | MA位置:MA下侧极端 | 趋势:弱趋势上行 | 量能:缩量 | 动能:剩余动能不足,波动压缩，等待确认 | 短波动降温 | MA位置极端，等待结构修复 | 剩余动能不足,0,,0,6.7073,6.7073,8.0125,-0.5836,8.5961,2.6439,0.6874,0.8048,0.7036,2.2341,0.0267,-6.4687
2026-01-09,waitDefense,防守等待,wait,neutral,71.16,高适配,10,90661.2,波动:波动压缩 | 短波动:短波动降温 | 中值位置:中值贴近 | MA位置:MA下侧极端 | 趋势:弱趋势上行 | 量能:缩量 | 动能:剩余动能不足,波动压缩，等待确认 | 短波动降温 | MA位置极端，等待结构修复 | 剩余动能不足,0,,0,0.0219,0.0219,8.0125,-0.8926,8.905,2.6439,0.6874,0.8048,0.7036,2.2341,0.0267,-6.4687
2026-01-09,trendLong,趋势追多,trend,long,63.17,中适配,1,90661.2,波动:波动压缩 | 短波动:短波动降温 | 中值位置:中值贴近 | MA位置:MA下侧极端 | 趋势:弱趋势上行 | 量能:缩量 | 动能:剩余动能不足,多周期趋势向上 | 低波动压缩，趋势入场降权 | 价格在MA下侧极端，追多需等待修复,1,1,0.2358,0.2358,0.2358,0.5941,-0.2922,0.8863,2.6439,0.6874,0.8048,0.7036,2.2341,0.0267,-6.4687
