date,label,reason,expectedDirection,close,dayChangePct,trendScorePct,resonance,volatilityMultiple,volumeMultiple,middleDeviationRate,middleDeviationAtr,middlePositionPct,maDeviationRate,maDeviationAtr,maPositionPct,horizon,futureReturnPct,maxUpPct,maxDownPct
2018-06-01,背离,共振向下，当日涨跌 2.39%,0,7623,2.3854,-6.3069,down:3/4,0.6529,0.7505,2.4659,0.407,42.0118,-21.1379,-4.5326,100,5,0.9826,1.9808,-3.4619
2018-06-01,背离,共振向下，当日涨跌 2.39%,0,7623,2.3854,-6.3069,down:3/4,0.6529,0.7505,2.4659,0.407,42.0118,-21.1379,-4.5326,100,10,-11.3669,1.9808,-13.0854
2018-06-02,强趋势↓,共振 3/4，趋势动能 -5.98%,-1,7726.9,1.4029,-5.9771,down:3/4,0.4192,0.7724,3.8625,0.6659,45.823,-20.1335,-4.5141,100,1,-3.0361,0.4892,-3.5409
2018-06-02,强趋势↓,共振 3/4，趋势动能 -5.98%,-1,7726.9,1.4029,-5.9771,down:3/4,0.4192,0.7724,3.8625,0.6659,45.823,-20.1335,-4.5141,100,3,-0.981,0.4892,-4.76
2018-06-02,强趋势↓,共振 3/4，趋势动能 -5.98%,-1,7726.9,1.4029,-5.9771,down:3/4,0.4192,0.7724,3.8625,0.6659,45.823,-20.1335,-4.5141,100,5,-1.1945,0.4892,-4.76
2018-06-02,强趋势↓,共振 3/4，趋势动能 -5.98%,-1,7726.9,1.4029,-5.9771,down:3/4,0.4192,0.7724,3.8625,0.6659,45.823,-20.1335,-4.5141,100,10,-17.6474,0.4892,-17.949
2018-06-02,过热,中值位置 46%，MA位置 100%,-1,7726.9,1.4029,-5.9771,down:3/4,0.4192,0.7724,3.8625,0.6659,45.823,-20.1335,-4.5141,100,1,-3.0361,0.4892,-3.5409
2018-06-02,过热,中值位置 46%，MA位置 100%,-1,7726.9,1.4029,-5.9771,down:3/4,0.4192,0.7724,3.8625,0.6659,45.823,-20.1335,-4.5141,100,3,-0.981,0.4892,-4.76
2018-06-02,过热,中值位置 46%，MA位置 100%,-1,7726.9,1.4029,-5.9771,down:3/4,0.4192,0.7724,3.8625,0.6659,45.823,-20.1335,-4.5141,100,5,-1.1945,0.4892,-4.76
2018-06-02,过热,中值位置 46%，MA位置 100%,-1,7726.9,1.4029,-5.9771,down:3/4,0.4192,0.7724,3.8625,0.6659,45.823,-20.1335,-4.5141,100,10,-17.6474,0.4892,-17.949
2018-06-02,背离,共振向下，当日涨跌 1.40%,0,7726.9,1.4029,-5.9771,down:3/4,0.4192,0.7724,3.8625,0.6659,45.823,-20.1335,-4.5141,100,1,-3.0361,0.4892,-3.5409
2018-06-02,背离,共振向下，当日涨跌 1.40%,0,7726.9,1.4029,-5.9771,down:3/4,0.4192,0.7724,3.8625,0.6659,45.823,-20.1335,-4.5141,100,3,-0.981,0.4892,-4.76
2018-06-02,背离,共振向下，当日涨跌 1.40%,0,7726.9,1.4029,-5.9771,down:3/4,0.4192,0.7724,3.8625,0.6659,45.823,-20.1335,-4.5141,100,5,-1.1945,0.4892,-4.76
2018-06-02,背离,共振向下，当日涨跌 1.40%,0,7726.9,1.4029,-5.9771,down:3/4,0.4192,0.7724,3.8625,0.6659,45.823,-20.1335,-4.5141,100,10,-17.6474,0.4892,-17.949
2018-06-03,强趋势↓,共振 3/4，趋势动能 -7.26%,-1,7492.3,-3.0361,-7.2599,down:3/4,0.7363,0.8168,0.709,0.1247,37.8582,-22.6147,-5.177,0,1,1.0117,1.0117,-1.7778
2018-06-03,强趋势↓,共振 3/4，趋势动能 -7.26%,-1,7492.3,-3.0361,-7.2599,down:3/4,0.7363,0.8168,0.709,0.1247,37.8582,-22.6147,-5.177,0,3,2.7442,3.5063,-1.7778
2018-06-03,强趋势↓,共振 3/4，趋势动能 -7.26%,-1,7492.3,-3.0361,-7.2599,down:3/4,0.7363,0.8168,0.709,0.1247,37.8582,-22.6147,-5.177,0,5,1.6617,3.5063,-1.7778
2018-06-03,强趋势↓,共振 3/4，趋势动能 -7.26%,-1,7492.3,-3.0361,-7.2599,down:3/4,0.7363,0.8168,0.709,0.1247,37.8582,-22.6147,-5.177,0,10,-15.3104,3.5063,-18.6084
2018-06-03,过冷,中值位置 38%，MA位置 0%,1,7492.3,-3.0361,-7.2599,down:3/4,0.7363,0.8168,0.709,0.1247,37.8582,-22.6147,-5.177,0,1,1.0117,1.0117,-1.7778
2018-06-03,过冷,中值位置 38%，MA位置 0%,1,7492.3,-3.0361,-7.2599,down:3/4,0.7363,0.8168,0.709,0.1247,37.8582,-22.6147,-5.177,0,3,2.7442,3.5063,-1.7778
2018-06-03,过冷,中值位置 38%，MA位置 0%,1,7492.3,-3.0361,-7.2599,down:3/4,0.7363,0.8168,0.709,0.1247,37.8582,-22.6147,-5.177,0,5,1.6617,3.5063,-1.7778
2018-06-03,过冷,中值位置 38%，MA位置 0%,1,7492.3,-3.0361,-7.2599,down:3/4,0.7363,0.8168,0.709,0.1247,37.8582,-22.6147,-5.177,0,10,-15.3104,3.5063,-18.6084
2018-06-04,强趋势↓,共振 3/4，趋势动能 -3.57%,-1,7568.1,0.9699,-3.5677,down:3/4,0.5127,0.8128,3.625,0.6495,45.5807,-21.8914,-5.2032,0,1,1.0967,1.583,-0.4162
2018-06-04,强趋势↓,共振 3/4，趋势动能 -3.57%,-1,7568.1,0.9699,-3.5677,down:3/4,0.5127,0.8128,3.625,0.6495,45.5807,-21.8914,-5.2032,0,3,0.8787,2.4696,-1.1879
2018-06-04,强趋势↓,共振 3/4，趋势动能 -3.57%,-1,7568.1,0.9699,-3.5677,down:3/4,0.5127,0.8128,3.625,0.6495,45.5807,-21.8914,-5.2032,0,5,-4.5599,2.4696,-5.3157
2018-06-04,强趋势↓,共振 3/4，趋势动能 -3.57%,-1,7568.1,0.9699,-3.5677,down:3/4,0.5127,0.8128,3.625,0.6495,45.5807,-21.8914,-5.2032,0,10,-13.623,2.4696,-19.4236
2018-06-04,过冷,中值位置 46%，MA位置 0%,1,7568.1,0.9699,-3.5677,down:3/4,0.5127,0.8128,3.625,0.6495,45.5807,-21.8914,-5.2032,0,1,1.0967,1.583,-0.4162
2018-06-04,过冷,中值位置 46%，MA位置 0%,1,7568.1,0.9699,-3.5677,down:3/4,0.5127,0.8128,3.625,0.6495,45.5807,-21.8914,-5.2032,0,3,0.8787,2.4696,-1.1879
2018-06-04,过冷,中值位置 46%，MA位置 0%,1,7568.1,0.9699,-3.5677,down:3/4,0.5127,0.8128,3.625,0.6495,45.5807,-21.8914,-5.2032,0,5,-4.5599,2.4696,-5.3157
2018-06-04,过冷,中值位置 46%，MA位置 0%,1,7568.1,0.9699,-3.5677,down:3/4,0.5127,0.8128,3.625,0.6495,45.5807,-21.8914,-5.2032,0,10,-13.623,2.4696,-19.4236
2018-06-05,弱趋势,共振 2/4，趋势动能 -2.73%,0,7651.1,1.0967,-2.7275,mixed:2/4,0.3886,0.7894,4.7615,0.8932,49.1677,-21.0978,-5.2546,0,1,0.6117,1.358,-2.2598
2018-06-05,弱趋势,共振 2/4，趋势动能 -2.73%,0,7651.1,1.0967,-2.7275,mixed:2/4,0.3886,0.7894,4.7615,0.8932,49.1677,-21.0978,-5.2546,0,3,-0.4483,1.358,-2.2598
2018-06-05,弱趋势,共振 2/4，趋势动能 -2.73%,0,7651.1,1.0967,-2.7275,mixed:2/4,0.3886,0.7894,4.7615,0.8932,49.1677,-21.0978,-5.2546,0,5,-12.5668,1.358,-13.4046
2018-06-05,弱趋势,共振 2/4，趋势动能 -2.73%,0,7651.1,1.0967,-2.7275,mixed:2/4,0.3886,0.7894,4.7615,0.8932,49.1677,-21.0978,-5.2546,0,10,-16.8172,1.358,-20.2977
2018-06-05,过冷,中值位置 49%，MA位置 0%,1,7651.1,1.0967,-2.7275,mixed:2/4,0.3886,0.7894,4.7615,0.8932,49.1677,-21.0978,-5.2546,0,1,0.6117,1.358,-2.2598
2018-06-05,过冷,中值位置 49%，MA位置 0%,1,7651.1,1.0967,-2.7275,mixed:2/4,0.3886,0.7894,4.7615,0.8932,49.1677,-21.0978,-5.2546,0,3,-0.4483,1.358,-2.2598
2018-06-05,过冷,中值位置 49%，MA位置 0%,1,7651.1,1.0967,-2.7275,mixed:2/4,0.3886,0.7894,4.7615,0.8932,49.1677,-21.0978,-5.2546,0,5,-12.5668,1.358,-13.4046
2018-06-05,过冷,中值位置 49%，MA位置 0%,1,7651.1,1.0967,-2.7275,mixed:2/4,0.3886,0.7894,4.7615,0.8932,49.1677,-21.0978,-5.2546,0,10,-16.8172,1.358,-20.2977
2018-06-06,弱趋势,共振 2/4，趋势动能 -1.70%,0,7697.9,0.5617,-1.7041,mixed:2/4,0.7259,0.9578,5.4023,1.0347,51.2512,-20.6888,-5.2663,0,1,-0.8223,0.5235,-2.0382
2018-06-06,弱趋势,共振 2/4，趋势动能 -1.70%,0,7697.9,0.5617,-1.7041,mixed:2/4,0.7259,0.9578,5.4023,1.0347,51.2512,-20.6888,-5.2663,0,3,-6.1692,0.5235,-6.9123
2018-06-06,弱趋势,共振 2/4，趋势动能 -1.70%,0,7697.9,0.5617,-1.7041,mixed:2/4,0.7259,0.9578,5.4023,1.0347,51.2512,-20.6888,-5.2663,0,5,-12.2293,0.5235,-13.9311
2018-06-06,弱趋势,共振 2/4，趋势动能 -1.70%,0,7697.9,0.5617,-1.7041,mixed:2/4,0.7259,0.9578,5.4023,1.0347,51.2512,-20.6888,-5.2663,0,10,-15.3379,0.5235,-20.7823
2018-06-06,过冷,中值位置 51%，MA位置 0%,1,7697.9,0.5617,-1.7041,mixed:2/4,0.7259,0.9578,5.4023,1.0347,51.2512,-20.6888,-5.2663,0,1,-0.8223,0.5235,-2.0382
2018-06-06,过冷,中值位置 51%，MA位置 0%,1,7697.9,0.5617,-1.7041,mixed:2/4,0.7259,0.9578,5.4023,1.0347,51.2512,-20.6888,-5.2663,0,3,-6.1692,0.5235,-6.9123
2018-06-06,过冷,中值位置 51%，MA位置 0%,1,7697.9,0.5617,-1.7041,mixed:2/4,0.7259,0.9578,5.4023,1.0347,51.2512,-20.6888,-5.2663,0,5,-12.2293,0.5235,-13.9311
2018-06-06,过冷,中值位置 51%，MA位置 0%,1,7697.9,0.5617,-1.7041,mixed:2/4,0.7259,0.9578,5.4023,1.0347,51.2512,-20.6888,-5.2663,0,10,-15.3379,0.5235,-20.7823
2018-06-07,弱趋势,共振 2/4，趋势动能 -3.54%,0,7634.6,-0.8223,-3.5365,mixed:2/4,0.5356,0.9513,4.5356,0.8998,49.2647,-21.427,-5.6552,0,1,-0.2331,0.7099,-0.9195
2018-06-07,弱趋势,共振 2/4，趋势动能 -3.54%,0,7634.6,-0.8223,-3.5365,mixed:2/4,0.5356,0.9513,4.5356,0.8998,49.2647,-21.427,-5.6552,0,3,-12.3779,0.7099,-13.2175
2018-06-07,弱趋势,共振 2/4，趋势动能 -3.54%,0,7634.6,-0.8223,-3.5365,mixed:2/4,0.5356,0.9513,4.5356,0.8998,49.2647,-21.427,-5.6552,0,5,-16.6518,0.7099,-16.957
2018-06-07,弱趋势,共振 2/4，趋势动能 -3.54%,0,7634.6,-0.8223,-3.5365,mixed:2/4,0.5356,0.9513,4.5356,0.8998,49.2647,-21.427,-5.6552,0,10,-15.3551,0.7099,-20.1255
2018-06-07,过冷,中值位置 49%，MA位置 0%,1,7634.6,-0.8223,-3.5365,mixed:2/4,0.5356,0.9513,4.5356,0.8998,49.2647,-21.427,-5.6552,0,1,-0.2331,0.7099,-0.9195
2018-06-07,过冷,中值位置 49%，MA位置 0%,1,7634.6,-0.8223,-3.5365,mixed:2/4,0.5356,0.9513,4.5356,0.8998,49.2647,-21.427,-5.6552,0,3,-12.3779,0.7099,-13.2175
2018-06-07,过冷,中值位置 49%，MA位置 0%,1,7634.6,-0.8223,-3.5365,mixed:2/4,0.5356,0.9513,4.5356,0.8998,49.2647,-21.427,-5.6552,0,5,-16.6518,0.7099,-16.957
2018-06-07,过冷,中值位置 49%，MA位置 0%,1,7634.6,-0.8223,-3.5365,mixed:2/4,0.5356,0.9513,4.5356,0.8998,49.2647,-21.427,-5.6552,0,10,-15.3551,0.7099,-20.1255
2018-06-08,弱趋势,共振 2/4，趋势动能 -2.49%,0,7616.8,-0.1795,-2.4852,mixed:2/4,0.3547,0.7468,4.2919,0.8937,49.1751,-21.6789,-6.011,0,1,-5.1702,0.2639,-5.9211
2018-06-08,弱趋势,共振 2/4，趋势动能 -2.49%,0,7616.8,-0.1795,-2.4852,mixed:2/4,0.3547,0.7468,4.2919,0.8937,49.1751,-21.6789,-6.011,0,3,-11.2948,0.2639,-13.0147
2018-06-08,弱趋势,共振 2/4，趋势动能 -2.49%,0,7616.8,-0.1795,-2.4852,mixed:2/4,0.3547,0.7468,4.2919,0.8937,49.1751,-21.6789,-6.011,0,5,-16.6947,0.2639,-19.9388
2018-06-08,弱趋势,共振 2/4，趋势动能 -2.49%,0,7616.8,-0.1795,-2.4852,mixed:2/4,0.3547,0.7468,4.2919,0.8937,49.1751,-21.6789,-6.011,0,10,-11.5114,0.2639,-19.9388
2018-06-08,过冷,中值位置 49%，MA位置 0%,1,7616.8,-0.1795,-2.4852,mixed:2/4,0.3547,0.7468,4.2919,0.8937,49.1751,-21.6789,-6.011,0,1,-5.1702,0.2639,-5.9211
2018-06-08,过冷,中值位置 49%，MA位置 0%,1,7616.8,-0.1795,-2.4852,mixed:2/4,0.3547,0.7468,4.2919,0.8937,49.1751,-21.6789,-6.011,0,3,-11.2948,0.2639,-13.0147
2018-06-08,过冷,中值位置 49%，MA位置 0%,1,7616.8,-0.1795,-2.4852,mixed:2/4,0.3547,0.7468,4.2919,0.8937,49.1751,-21.6789,-6.011,0,5,-16.6947,0.2639,-19.9388
2018-06-08,过冷,中值位置 49%，MA位置 0%,1,7616.8,-0.1795,-2.4852,mixed:2/4,0.3547,0.7468,4.2919,0.8937,49.1751,-21.6789,-6.011,0,10,-11.5114,0.2639,-19.9388
2018-06-09,强趋势↓,共振 4/4，趋势动能 -7.92%,-1,7223,-5.1228,-7.9217,down:4/4,1.311,0.9728,-1.1002,-0.2236,32.7317,-25.7716,-6.9789,0,1,-7.3847,0.0969,-8.2722
2018-06-09,强趋势↓,共振 4/4，趋势动能 -7.92%,-1,7223,-5.1228,-7.9217,down:4/4,1.311,0.9728,-1.1002,-0.2236,32.7317,-25.7716,-6.9789,0,3,-11.9023,0.0969,-12.2248
2018-06-09,强趋势↓,共振 4/4，趋势动能 -7.92%,-1,7223,-5.1228,-7.9217,down:4/4,1.311,0.9728,-1.1002,-0.2236,32.7317,-25.7716,-6.9789,0,5,-9.4961,0.0969,-15.5739
2018-06-09,强趋势↓,共振 4/4，趋势动能 -7.92%,-1,7223,-5.1228,-7.9217,down:4/4,1.311,0.9728,-1.1002,-0.2236,32.7317,-25.7716,-6.9789,0,10,-6.4779,0.0969,-15.5739
2018-06-09,过冷,中值位置 33%，MA位置 0%,1,7223,-5.1228,-7.9217,down:4/4,1.311,0.9728,-1.1002,-0.2236,32.7317,-25.7716,-6.9789,0,1,-7.3847,0.0969,-8.2722
2018-06-09,过冷,中值位置 33%，MA位置 0%,1,7223,-5.1228,-7.9217,down:4/4,1.311,0.9728,-1.1002,-0.2236,32.7317,-25.7716,-6.9789,0,3,-11.9023,0.0969,-12.2248
2018-06-09,过冷,中值位置 33%，MA位置 0%,1,7223,-5.1228,-7.9217,down:4/4,1.311,0.9728,-1.1002,-0.2236,32.7317,-25.7716,-6.9789,0,5,-9.4961,0.0969,-15.5739
2018-06-09,过冷,中值位置 33%，MA位置 0%,1,7223,-5.1228,-7.9217,down:4/4,1.311,0.9728,-1.1002,-0.2236,32.7317,-25.7716,-6.9789,0,10,-6.4779,0.0969,-15.5739
2018-06-09,波动爆发,波动倍率 1.31x,0,7223,-5.1228,-7.9217,down:4/4,1.311,0.9728,-1.1002,-0.2236,32.7317,-25.7716,-6.9789,0,1,-7.3847,0.0969,-8.2722
2018-06-09,波动爆发,波动倍率 1.31x,0,7223,-5.1228,-7.9217,down:4/4,1.311,0.9728,-1.1002,-0.2236,32.7317,-25.7716,-6.9789,0,3,-11.9023,0.0969,-12.2248
2018-06-09,波动爆发,波动倍率 1.31x,0,7223,-5.1228,-7.9217,down:4/4,1.311,0.9728,-1.1002,-0.2236,32.7317,-25.7716,-6.9789,0,5,-9.4961,0.0969,-15.5739
2018-06-09,波动爆发,波动倍率 1.31x,0,7223,-5.1228,-7.9217,down:4/4,1.311,0.9728,-1.1002,-0.2236,32.7317,-25.7716,-6.9789,0,10,-6.4779,0.0969,-15.5739
2018-06-10,强趋势↓,共振 4/4，趋势动能 -15.69%,-1,6689.6,-7.3847,-15.6945,down:4/4,1.6041,1.7911,-7.3392,-1.406,15.33,-31.2726,-8.0773,0,1,1.0001,3.2767,-0.2541
2018-06-10,强趋势↓,共振 4/4，趋势动能 -15.69%,-1,6689.6,-7.3847,-15.6945,down:4/4,1.6041,1.7911,-7.3392,-1.406,15.33,-31.2726,-8.0773,0,3,-5.1483,3.2767,-8.8421
2018-06-10,强趋势↓,共振 4/4，趋势动能 -15.69%,-1,6689.6,-7.3847,-15.6945,down:4/4,1.6041,1.7911,-7.3392,-1.406,15.33,-31.2726,-8.0773,0,5,-4.8613,3.2767,-8.8421
2018-06-10,强趋势↓,共振 4/4，趋势动能 -15.69%,-1,6689.6,-7.3847,-15.6945,down:4/4,1.6041,1.7911,-7.3392,-1.406,15.33,-31.2726,-8.0773,0,10,0.3244,3.2767,-8.8421
2018-06-10,过冷,中值位置 15%，MA位置 0%,1,6689.6,-7.3847,-15.6945,down:4/4,1.6041,1.7911,-7.3392,-1.406,15.33,-31.2726,-8.0773,0,1,1.0001,3.2767,-0.2541
2018-06-10,过冷,中值位置 15%，MA位置 0%,1,6689.6,-7.3847,-15.6945,down:4/4,1.6041,1.7911,-7.3392,-1.406,15.33,-31.2726,-8.0773,0,3,-5.1483,3.2767,-8.8421
2018-06-10,过冷,中值位置 15%，MA位置 0%,1,6689.6,-7.3847,-15.6945,down:4/4,1.6041,1.7911,-7.3392,-1.406,15.33,-31.2726,-8.0773,0,5,-4.8613,3.2767,-8.8421
2018-06-10,过冷,中值位置 15%，MA位置 0%,1,6689.6,-7.3847,-15.6945,down:4/4,1.6041,1.7911,-7.3392,-1.406,15.33,-31.2726,-8.0773,0,10,0.3244,3.2767,-8.8421
2018-06-10,波动爆发,波动倍率 1.60x,0,6689.6,-7.3847,-15.6945,down:4/4,1.6041,1.7911,-7.3392,-1.406,15.33,-31.2726,-8.0773,0,1,1.0001,3.2767,-0.2541
2018-06-10,波动爆发,波动倍率 1.60x,0,6689.6,-7.3847,-15.6945,down:4/4,1.6041,1.7911,-7.3392,-1.406,15.33,-31.2726,-8.0773,0,3,-5.1483,3.2767,-8.8421
2018-06-10,波动爆发,波动倍率 1.60x,0,6689.6,-7.3847,-15.6945,down:4/4,1.6041,1.7911,-7.3392,-1.406,15.33,-31.2726,-8.0773,0,5,-4.8613,3.2767,-8.8421
2018-06-10,波动爆发,波动倍率 1.60x,0,6689.6,-7.3847,-15.6945,down:4/4,1.6041,1.7911,-7.3392,-1.406,15.33,-31.2726,-8.0773,0,10,0.3244,3.2767,-8.8421
2018-06-10,放量,量能倍率 1.79x,0,6689.6,-7.3847,-15.6945,down:4/4,1.6041,1.7911,-7.3392,-1.406,15.33,-31.2726,-8.0773,0,1,1.0001,3.2767,-0.2541
2018-06-10,放量,量能倍率 1.79x,0,6689.6,-7.3847,-15.6945,down:4/4,1.6041,1.7911,-7.3392,-1.406,15.33,-31.2726,-8.0773,0,3,-5.1483,3.2767,-8.8421
2018-06-10,放量,量能倍率 1.79x,0,6689.6,-7.3847,-15.6945,down:4/4,1.6041,1.7911,-7.3392,-1.406,15.33,-31.2726,-8.0773,0,5,-4.8613,3.2767,-8.8421
2018-06-10,放量,量能倍率 1.79x,0,6689.6,-7.3847,-15.6945,down:4/4,1.6041,1.7911,-7.3392,-1.406,15.33,-31.2726,-8.0773,0,10,0.3244,3.2767,-8.8421
2018-06-11,强趋势↓,共振 4/4，趋势动能 -13.30%,-1,6756.5,1.0001,-13.301,down:4/4,0.6439,0.9326,-9.2307,-1.8732,8.4539,-30.6088,-8.1251,0,1,-5.8196,0.0296,-6.1644
2018-06-11,强趋势↓,共振 4/4，趋势动能 -13.30%,-1,6756.5,1.0001,-13.301,down:4/4,0.6439,0.9326,-9.2307,-1.8732,8.4539,-30.6088,-8.1251,0,3,-3.2472,0.0296,-9.7447
2018-06-11,强趋势↓,共振 4/4，趋势动能 -13.30%,-1,6756.5,1.0001,-13.301,down:4/4,0.6439,0.9326,-9.2307,-1.8732,8.4539,-30.6088,-8.1251,0,5,-3.5418,0.0296,-9.7447
2018-06-11,强趋势↓,共振 4/4，趋势动能 -13.30%,-1,6756.5,1.0001,-13.301,down:4/4,0.6439,0.9326,-9.2307,-1.8732,8.4539,-30.6088,-8.1251,0,10,-8.9647,1.1604,-10.1251
2018-06-11,过冷,中值位置 8%，MA位置 0%,1,6756.5,1.0001,-13.301,down:4/4,0.6439,0.9326,-9.2307,-1.8732,8.4539,-30.6088,-8.1251,0,1,-5.8196,0.0296,-6.1644
2018-06-11,过冷,中值位置 8%，MA位置 0%,1,6756.5,1.0001,-13.301,down:4/4,0.6439,0.9326,-9.2307,-1.8732,8.4539,-30.6088,-8.1251,0,3,-3.2472,0.0296,-9.7447
2018-06-11,过冷,中值位置 8%，MA位置 0%,1,6756.5,1.0001,-13.301,down:4/4,0.6439,0.9326,-9.2307,-1.8732,8.4539,-30.6088,-8.1251,0,5,-3.5418,0.0296,-9.7447
2018-06-11,过冷,中值位置 8%，MA位置 0%,1,6756.5,1.0001,-13.301,down:4/4,0.6439,0.9326,-9.2307,-1.8732,8.4539,-30.6088,-8.1251,0,10,-8.9647,1.1604,-10.1251
2018-06-11,背离,共振向下，当日涨跌 1.00%,0,6756.5,1.0001,-13.301,down:4/4,0.6439,0.9326,-9.2307,-1.8732,8.4539,-30.6088,-8.1251,0,1,-5.8196,0.0296,-6.1644
2018-06-11,背离,共振向下，当日涨跌 1.00%,0,6756.5,1.0001,-13.301,down:4/4,0.6439,0.9326,-9.2307,-1.8732,8.4539,-30.6088,-8.1251,0,3,-3.2472,0.0296,-9.7447
2018-06-11,背离,共振向下，当日涨跌 1.00%,0,6756.5,1.0001,-13.301,down:4/4,0.6439,0.9326,-9.2307,-1.8732,8.4539,-30.6088,-8.1251,0,5,-3.5418,0.0296,-9.7447
2018-06-11,背离,共振向下，当日涨跌 1.00%,0,6756.5,1.0001,-13.301,down:4/4,0.6439,0.9326,-9.2307,-1.8732,8.4539,-30.6088,-8.1251,0,10,-8.9647,1.1604,-10.1251
2018-06-12,强趋势↓,共振 4/4，趋势动能 -18.23%,-1,6363.3,-5.821,-18.2258,down:4/4,1.1296,1.2312,-9.83,-1.8724,8.4665,-34.6664,-9.1132,0,1,-0.2844,2.8633,-4.1676
2018-06-12,强趋势↓,共振 4/4，趋势动能 -18.23%,-1,6363.3,-5.821,-18.2258,down:4/4,1.1296,1.2312,-9.83,-1.8724,8.4665,-34.6664,-9.1132,0,3,0.0173,5.2913,-4.1676
2018-06-12,强趋势↓,共振 4/4，趋势动能 -18.23%,-1,6363.3,-5.821,-18.2258,down:4/4,1.1296,1.2312,-9.83,-1.8724,8.4665,-34.6664,-9.1132,0,5,1.5558,5.2913,-4.1676
2018-06-12,强趋势↓,共振 4/4，趋势动能 -18.23%,-1,6363.3,-5.821,-18.2258,down:4/4,1.1296,1.2312,-9.83,-1.8724,8.4665,-34.6664,-9.1132,0,10,-4.2839,7.4112,-6.8722
2018-06-12,过冷,中值位置 8%，MA位置 0%,1,6363.3,-5.821,-18.2258,down:4/4,1.1296,1.2312,-9.83,-1.8724,8.4665,-34.6664,-9.1132,0,1,-0.2844,2.8633,-4.1676
2018-06-12,过冷,中值位置 8%，MA位置 0%,1,6363.3,-5.821,-18.2258,down:4/4,1.1296,1.2312,-9.83,-1.8724,8.4665,-34.6664,-9.1132,0,3,0.0173,5.2913,-4.1676
2018-06-12,过冷,中值位置 8%，MA位置 0%,1,6363.3,-5.821,-18.2258,down:4/4,1.1296,1.2312,-9.83,-1.8724,8.4665,-34.6664,-9.1132,0,5,1.5558,5.2913,-4.1676
2018-06-12,过冷,中值位置 8%，MA位置 0%,1,6363.3,-5.821,-18.2258,down:4/4,1.1296,1.2312,-9.83,-1.8724,8.4665,-34.6664,-9.1132,0,10,-4.2839,7.4112,-6.8722
2018-06-13,强趋势↓,共振 4/4，趋势动能 -17.32%,-1,6345.2,-0.3314,-17.3169,down:4/4,1.1899,1.1405,-8.5185,-1.5715,12.8949,-34.8702,-9.0354,1.693,1,3.0243,5.5916,-0.0315
2018-06-13,强趋势↓,共振 4/4，趋势动能 -17.32%,-1,6345.2,-0.3314,-17.3169,down:4/4,1.1899,1.1405,-8.5185,-1.5715,12.8949,-34.8702,-9.0354,1.693,3,2.7107,5.5916,-0.2112
2018-06-13,强趋势↓,共振 4/4，趋势动能 -17.32%,-1,6345.2,-0.3314,-17.3169,down:4/4,1.1899,1.1405,-8.5185,-1.5715,12.8949,-34.8702,-9.0354,1.693,5,6.222,7.7176,-0.2112
