date,openTime,open,high,low,close,volume
2017-12-24,1514131200000,0.0356,0.05,0.0295,0.0409,931864.844577
2018-01-07,1515340800000,0.1651,0.2055,0.085,0.0853,9438540.093293
2018-01-14,1515945600000,0.0853,0.113,0.04,0.0746,9195011.608942
2018-01-21,1516550400000,0.0745,0.0864,0.0603,0.0681,11428799.144919
2018-01-28,1517155200000,0.0681,0.0709,0.0321,0.0414,5782583.64276
2018-02-04,1517760000000,0.0414,0.055,0.025,0.045,5541234.2361
2018-02-11,1518364800000,0.045,0.055,0.0418,0.0508,3139256.039484
2018-02-18,1518969600000,0.0508,0.0529,0.0385,0.039,1089076.92075
2018-02-25,1519574400000,0.039,0.0568,0.0386,0.048,3350850.19536
2018-03-04,1520179200000,0.048,0.0495,0.0309,0.036,1532199.84804
2018-03-11,1520784000000,0.036,0.045,0.021,0.0242,564218.89326
2018-03-18,1521388800000,0.0239,0.0533,0.022,0.0473,8301867.619991
2018-03-25,1521993600000,0.0473,0.0512,0.028,0.0286,5898839.73536
2018-04-01,1522598400000,0.0286,0.0466,0.026,0.0379,6817796.894548
2018-04-08,1523203200000,0.0379,0.045,0.0339,0.0421,17196161.821154
2018-04-15,1523808000000,0.0421,0.0563,0.0397,0.0541,66839466.695649
2018-04-22,1524412800000,0.0541,0.09,0.0518,0.0855,276184076.77368
2018-04-29,1525017600000,0.0855,0.1009,0.0801,0.0837,251615296.843668
2018-05-06,1525622400000,0.0835,0.086,0.0581,0.0734,140906520.999838
2018-05-13,1526227200000,0.0734,0.0762,0.0624,0.0761,141693812.088459
2018-05-20,1526832000000,0.076,0.0844,0.0648,0.0714,158815262.85996
2018-05-27,1527436800000,0.0713,0.0719,0.0558,0.0628,101059210.421264
2018-06-03,1528041600000,0.0628,0.063,0.0519,0.0522,77016170.164662
2018-06-10,1528646400000,0.0522,0.0524,0.0373,0.0428,70392661.837532
2018-06-17,1529251200000,0.0428,0.0516,0.0379,0.0379,63733316.096963
2018-06-24,1529856000000,0.0379,0.0436,0.0346,0.0372,28954997.6079
2018-07-01,1530460800000,0.0372,0.041,0.0354,0.0379,41716997.219072
2018-07-08,1531065600000,0.0378,0.0381,0.0311,0.0349,171535065.332357
2018-07-15,1531670400000,0.0348,0.0436,0.0336,0.0361,313612696.799291
