date,openTime,open,high,low,close,volume
2022-10-06 00:00,1665014400000,1352.52,1383.73,1351.56,1368.5,62445129.80422643
2022-10-06 08:00,1665043200000,1368.36,1380,1348.95,1361.46,54902539.13915673
2022-10-06 16:00,1665072000000,1361.46,1373,1345,1352.1,30235671.95873079
2022-10-07 00:00,1665100800000,1352.11,1361.48,1346.09,1355.99,18510336.21668298
2022-10-07 08:00,1665129600000,1355.99,1361,1324.43,1334.12,71152574.02600776
2022-10-07 16:00,1665158400000,1334.13,1337.17,1317.25,1330.98,26280509.801887803
2022-10-08 00:00,1665187200000,1330.99,1337.53,1326.2,1330.74,15451098.247519799
2022-10-08 08:00,1665216000000,1330.74,1330.86,1318.45,1324.51,16330904.3509163
2022-10-08 16:00,1665244800000,1324.42,1330.39,1303.63,1315.41,23175999.316191852
2022-10-09 00:00,1665273600000,1315.45,1317.99,1307.38,1315.01,15324882.5980401
2022-10-09 08:00,1665302400000,1315.01,1329.37,1313.42,1326.28,21678386.27068422
2022-10-09 16:00,1665331200000,1326.29,1327.5,1310,1323.22,17973638.25369549
2022-10-10 00:00,1665360000000,1323.22,1338,1312.41,1316.86,23587612.87638774
2022-10-10 08:00,1665388800000,1316.87,1319.67,1295.38,1308.46,40463179.34403529
2022-10-10 16:00,1665417600000,1308.46,1314.99,1287,1289.92,36171465.64272601
2022-10-11 00:00,1665446400000,1289.92,1289.92,1266.6,1284.01,66331698.71698065
2022-10-11 08:00,1665475200000,1284,1297.7,1268.8,1293.53,41931304.0722117
2022-10-11 16:00,1665504000000,1293.52,1298,1273.55,1280.05,18047013.91036751
2022-10-12 00:00,1665532800000,1280.12,1301.7,1275.05,1294.08,20115521.43426781
2022-10-12 08:00,1665561600000,1294.04,1306.63,1285.53,1299.33,33455538.94950239
2022-10-12 16:00,1665590400000,1299.33,1302.94,1288,1294.6,15527868.71424458
2022-10-13 00:00,1665619200000,1294.49,1298.99,1272,1277.58,28556452.395867378
2022-10-13 08:00,1665648000000,1277.46,1280.55,1184.36,1256.73,218692441.95657462
2022-10-13 16:00,1665676800000,1256.89,1301,1251.01,1286.89,50176234.54192148
2022-10-14 00:00,1665705600000,1286.92,1342.85,1283.3,1321.72,62736848.5844571
2022-10-14 08:00,1665734400000,1321.71,1343.17,1306.27,1310.12,62487050.231532544
2022-10-14 16:00,1665763200000,1310.11,1313.44,1289,1296.47,27938196.98685097
2022-10-15 00:00,1665792000000,1296.29,1301.74,1290.62,1295.11,15278461.80089256
2022-10-15 08:00,1665820800000,1295.1,1295.18,1277.03,1286.14,31148587.74273151
2022-10-15 16:00,1665849600000,1286.14,1289.88,1263.44,1274.99,19590062.07633981
2022-10-16 00:00,1665878400000,1274.99,1288.99,1274.62,1283.17,12559375.122969251
2022-10-16 08:00,1665907200000,1283.16,1290.1,1278.69,1286.16,12800621.47912487
2022-10-16 16:00,1665936000000,1286.2,1315.38,1281.6,1305.89,29606548.29386854
2022-10-17 00:00,1665964800000,1305.89,1314.43,1295.36,1312.19,20003897.87149267
2022-10-17 08:00,1665993600000,1312.2,1337.53,1307.52,1329.13,54642158.898229346
2022-10-17 16:00,1666022400000,1329.12,1338.78,1315.05,1331.52,25476763.65178791
2022-10-18 00:00,1666051200000,1331.52,1341.89,1327.36,1336.82,29010841.11945341
2022-10-18 08:00,1666080000000,1336.82,1337.38,1298.81,1307.8,46061213.75293051
2022-10-18 16:00,1666108800000,1307.66,1320.26,1286.93,1310.75,29750554.11471883
2022-10-19 00:00,1666137600000,1310.68,1313.51,1292.45,1299.8,26159303.1952912
2022-10-19 08:00,1666166400000,1299.8,1308.67,1289.87,1304.61,27117911.4813848
2022-10-19 16:00,1666195200000,1304.61,1305.45,1280,1285.2,25832198.995697647
2022-10-20 00:00,1666224000000,1285.2,1296.34,1270.23,1292.59,31949629.92371536
2022-10-20 08:00,1666252800000,1292.59,1311,1289.64,1299.89,27773398.53636676
2022-10-20 16:00,1666281600000,1299.89,1299.89,1271.5,1282.85,29963473.81927663
2022-10-21 00:00,1666310400000,1282.84,1292.6,1279.05,1284.9,21602321.051319107
2022-10-21 08:00,1666339200000,1284.9,1297.96,1252.06,1297.33,56894963.91270161
2022-10-21 16:00,1666368000000,1297.39,1307,1294.63,1299.63,23557452.86563315
2022-10-22 00:00,1666396800000,1299.64,1304.43,1294.29,1299.62,9329304.86724423
2022-10-22 08:00,1666425600000,1299.62,1318.99,1299.48,1316.16,23694047.602086462
2022-10-22 16:00,1666454400000,1316.16,1320,1306.54,1313.72,15606702.16623555
2022-10-23 00:00,1666483200000,1313.72,1314.86,1306.18,1309.37,12848086.622466762
2022-10-23 08:00,1666512000000,1309.38,1316.51,1299.85,1313.71,20000006.853758343
2022-10-23 16:00,1666540800000,1313.72,1371.57,1311.12,1364.09,72786465.01308995
2022-10-24 00:00,1666569600000,1364.1,1370.61,1332.64,1336.88,55409052.71247802
2022-10-24 08:00,1666598400000,1336.87,1354.48,1323.79,1341.58,53978472.394759566
2022-10-24 16:00,1666627200000,1341.48,1359.59,1330.5,1343.7,24991506.50279539
2022-10-25 00:00,1666656000000,1343.67,1352,1334.9,1347.01,17264033.3841277
2022-10-25 08:00,1666684800000,1347.01,1418,1339.52,1408.26,189114408.42949638
2022-10-25 16:00,1666713600000,1408.24,1546,1404.83,1459.84,279215305.5753677
2022-10-26 00:00,1666742400000,1459.84,1522.92,1457.5,1515.52,110847966.71563636
2022-10-26 08:00,1666771200000,1515.53,1595.23,1508.1,1567.46,255164040.429191
2022-10-26 16:00,1666800000000,1567.46,1584.9,1541.21,1565.97,113702804.084956
2022-10-27 00:00,1666828800000,1566.11,1578,1531.27,1556.4,73244553.045845
2022-10-27 08:00,1666857600000,1556.41,1580,1533.5,1544.14,188377560.89203802
2022-10-27 16:00,1666886400000,1544.15,1565.96,1502.76,1514,122930351.264596
